"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"86","bt","glm",1667,25,0.5,0,1667,119,93,1574,0,0,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,21,21,1646,0,0,0,51
"88","bt","bglm",1667,25,0.5,0,1667,90,68,1599,0,0,0,52
"89","bonf","glm",1667,50,0.5,0,1667,61,49,1618,0,0,0,53
"90","bt","glm",1667,50,0.5,0,1667,132,95,1572,0,0,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,39,31,1636,0,0,0,55
"92","bt","bglm",1667,50,0.5,0,1667,64,53,1614,0,0,0,56
"93","bonf","glm",1667,25,0.5,0,1667,24,22,1645,0,0,0,57
"94","bt","glm",1667,25,0.5,0,1667,107,78,1589,0,0,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,18,15,1652,0,0,0,59
"96","bt","bglm",1667,25,0.5,0,1667,116,83,1584,0,0,0,60
"97","bonf","glm",1667,50,0.5,0,1667,50,40,1627,0,0,0,61
"98","bt","glm",1667,50,0.5,0,1667,128,103,1564,0,0,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,36,25,1642,0,0,0,63
"100","bt","bglm",1667,50,0.5,0,1667,71,63,1604,0,0,0,64
"101","bonf","glm",1667,25,0.5,0,1667,25,18,1649,0,0,0,65
"102","bt","glm",1667,25,0.5,0,1667,120,92,1575,0,0,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,28,26,1641,0,0,0,67
"104","bt","bglm",1667,25,0.5,0,1667,88,67,1600,0,0,0,68
"105","bonf","glm",1667,50,0.5,0,1667,57,44,1623,0,0,0,69
"106","bt","glm",1667,50,0.5,0,1667,102,85,1582,0,0,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,34,25,1642,0,0,0,71
"108","bt","bglm",1667,50,0.5,0,1667,66,51,1616,0,0,0,72
"109","bonf","glm",1667,25,0,0,1667,14,14,1653,0,0,0,73
"110","bt","glm",1667,25,0,0,1667,98,93,1574,0,0,0,74
"111","bonf","bglm",1667,25,0,0,1667,24,24,1643,0,0,0,75
"112","bt","bglm",1667,25,0,0,1667,59,59,1608,0,0,0,76
"113","bonf","glm",1667,50,0,0,1667,60,58,1609,0,0,0,77
"114","bt","glm",1667,50,0,0,1667,101,96,1571,0,0,0,78
"115","bonf","bglm",1667,50,0,0,1667,28,25,1642,0,0,0,79
"116","bt","bglm",1667,50,0,0,1667,54,50,1617,0,0,0,80
"117","bonf","glm",1667,25,0.9,0,1667,54,14,1653,0,0,0,81
"118","bt","glm",1667,25,0.9,0,1667,308,90,1577,0,0,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,14,6,1661,0,0,0,83
"120","bt","bglm",1667,25,0.9,0,1667,219,75,1592,0,0,0,84
"121","bonf","glm",1667,50,0.9,0,1667,73,28,1639,0,0,0,85
"122","bt","glm",1667,50,0.9,0,1667,318,86,1581,0,0,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,21,12,1655,0,0,0,87
"124","bt","bglm",1667,50,0.9,0,1667,170,64,1603,0,0,0,88
"125","bonf","glm",1667,25,0,0,1667,33,30,1637,0,0,0,89
"126","bt","glm",1667,25,0,0,1667,88,83,1584,0,0,0,90
"127","bonf","bglm",1667,25,0,0,1667,21,21,1646,0,0,0,91
"128","bt","bglm",1667,25,0,0,1667,72,66,1601,0,0,0,92
"129","bonf","glm",1667,50,0,0,1667,47,45,1622,0,0,0,93
"130","bt","glm",1667,50,0,0,1667,85,78,1589,0,0,0,94
"131","bonf","bglm",1667,50,0,0,1667,33,32,1635,0,0,0,95
"132","bt","bglm",1667,50,0,0,1667,55,50,1617,0,0,0,96
"133","bonf","glm",1667,25,0.9,0,1667,20,8,1659,0,0,0,97
"134","bt","glm",1667,25,0.9,0,1667,243,88,1579,0,0,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,27,11,1656,0,0,0,99
"136","bt","bglm",1667,25,0.9,0,1667,193,58,1609,0,0,0,100
"137","bonf","glm",1667,50,0.9,0,1667,55,27,1640,0,0,0,101
"138","bt","glm",1667,50,0.9,0,1667,249,77,1590,0,0,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,45,17,1650,0,0,0,103
"140","bt","bglm",1667,50,0.9,0,1667,182,58,1609,0,0,0,104
"141","bonf","glm",1667,25,0,0,1667,31,30,1637,0,0,0,105
"142","bt","glm",1667,25,0,0,1667,97,89,1578,0,0,0,106
"143","bonf","bglm",1667,25,0,0,1667,18,18,1649,0,0,0,107
"144","bt","bglm",1667,25,0,0,1667,76,72,1595,0,0,0,108
"145","bonf","glm",1667,50,0,0,1667,52,50,1617,0,0,0,109
"146","bt","glm",1667,50,0,0,1667,83,78,1589,0,0,0,110
"147","bonf","bglm",1667,50,0,0,1667,32,30,1637,0,0,0,111
"148","bt","bglm",1667,50,0,0,1667,65,61,1606,0,0,0,112
"149","bonf","glm",1667,25,0.9,0,1667,19,10,1657,0,0,0,113
"150","bt","glm",1667,25,0.9,0,1667,303,97,1570,0,0,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,21,9,1658,0,0,0,115
"152","bt","bglm",1667,25,0.9,0,1667,176,68,1599,0,0,0,116
"153","bonf","glm",1667,50,0.9,0,1667,63,21,1646,0,0,0,117
"154","bt","glm",1667,50,0.9,0,1667,234,85,1582,0,0,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,41,18,1649,0,0,0,119
"156","bt","bglm",1667,50,0.9,0,1667,191,64,1603,0,0,0,120
"157","bonf","glm",1667,25,0.5,0,1667,31,25,1642,0,0,0,121
"158","bt","glm",1667,25,0.5,0,1667,118,91,1576,0,0,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,29,26,1641,0,0,0,123
"160","bt","bglm",1667,25,0.5,0,1667,79,62,1605,0,0,0,124
"161","bonf","glm",1667,50,0.5,0,1667,45,40,1627,0,0,0,125
"162","bt","glm",1667,50,0.5,0,1667,106,82,1585,0,0,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,38,31,1636,0,0,0,127
"164","bt","bglm",1667,50,0.5,0,1667,86,71,1596,0,0,0,128
"165","bonf","glm",1667,25,0.5,0,1667,28,26,1641,0,0,0,129
"166","bt","glm",1667,25,0.5,0,1667,116,87,1580,0,0,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,22,18,1649,0,0,0,131
"168","bt","bglm",1667,25,0.5,0,1667,91,77,1590,0,0,0,132
"169","bonf","glm",1667,50,0.5,0,1667,77,58,1609,0,0,0,133
"170","bt","glm",1667,50,0.5,0,1667,135,90,1577,0,0,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,35,33,1634,0,0,0,135
"172","bt","bglm",1667,50,0.5,0,1667,85,65,1602,0,0,0,136
"173","bonf","glm",1667,25,0.5,0,1667,53,39,1628,0,0,0,137
"174","bt","glm",1667,25,0.5,0,1667,127,95,1572,0,0,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,24,20,1647,0,0,0,139
"176","bt","bglm",1667,25,0.5,0,1667,77,66,1601,0,0,0,140
"177","bonf","glm",1667,50,0.5,0,1667,58,44,1623,0,0,0,141
"178","bt","glm",1667,50,0.5,0,1667,130,95,1572,0,0,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,44,37,1630,0,0,0,143
"180","bt","bglm",1667,50,0.5,0,1667,97,73,1594,0,0,0,144
"181","mmm","glm",10000,25,0,0,4483,91,89,5428,0,0,0,145
"182","mmm","glm",10000,50,0,0,4240,224,212,5548,0,0,0,146
"183","mmm","glm",10000,25,0.5,0,4255,107,89,5656,0,0,0,147
"184","mmm","glm",10000,50,0.5,0,3734,243,200,6066,0,0,0,148
"185","mmm","glm",10000,25,0.9,0,3169,375,136,6695,0,0,0,149
"186","mmm","glm",10000,50,0.9,0,3079,577,195,6726,0,0,0,150
