"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"69","bonf","glm",1667,25,0,0,1667,5,5,1662,0,0,0,33
"70","bt","glm",1667,25,0,0,1667,100,90,1577,0,0,0,34
"71","bonf","bglm",1667,25,0,0,1667,4,4,1663,0,0,0,35
"72","bt","bglm",1667,25,0,0,1667,53,52,1615,1,1,0,36
"73","bonf","glm",1667,50,0,0,1667,17,16,1651,0,0,0,37
"74","bt","glm",1667,50,0,0,1667,99,92,1575,0,0,0,38
"75","bonf","bglm",1667,50,0,0,1667,11,11,1656,0,0,0,39
"76","bt","bglm",1667,50,0,0,1667,73,67,1600,1,1,0,40
"77","bonf","glm",1667,25,0.9,0,1667,20,13,1654,0,0,0,41
"78","bt","glm",1667,25,0.9,0,1667,140,88,1579,0,0,0,42
"79","bonf","bglm",1667,25,0.9,0,1667,4,3,1664,0,0,0,43
"80","bt","bglm",1667,25,0.9,0,1667,83,59,1608,5,1,0,44
"81","bonf","glm",1667,50,0.9,0,1667,27,17,1650,0,0,0,45
"82","bt","glm",1667,50,0.9,0,1667,121,77,1590,0,0,0,46
"83","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,0,0,0,47
"84","bt","bglm",1667,50,0.9,0,1667,98,62,1605,23,4,0,48
"85","bonf","glm",1667,25,0.5,0,1667,9,8,1659,0,0,0,49
"86","bt","glm",1667,25,0.5,0,1667,109,89,1578,0,0,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,5,5,1662,0,0,0,51
"88","bt","bglm",1667,25,0.5,0,1667,57,46,1621,0,0,0,52
"89","bonf","glm",1667,50,0.5,0,1667,9,9,1658,0,0,0,53
"90","bt","glm",1667,50,0.5,0,1667,98,83,1584,0,0,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,3,3,1664,0,0,0,55
"92","bt","bglm",1667,50,0.5,0,1667,73,62,1605,2,2,0,56
"93","bonf","glm",1667,25,0.5,0,1667,9,7,1660,0,0,0,57
"94","bt","glm",1667,25,0.5,0,1667,100,88,1579,0,0,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,8,7,1660,0,0,0,59
"96","bt","bglm",1667,25,0.5,0,1667,70,60,1607,0,0,0,60
"97","bonf","glm",1667,50,0.5,0,1667,6,6,1661,0,0,0,61
"98","bt","glm",1667,50,0.5,0,1667,122,102,1565,0,0,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,13,12,1655,0,0,0,63
"100","bt","bglm",1667,50,0.5,0,1667,67,61,1606,3,3,0,64
"101","bonf","glm",1667,25,0.5,0,1667,11,9,1658,0,0,0,65
"102","bt","glm",1667,25,0.5,0,1667,114,92,1575,0,0,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,2,2,1665,0,0,0,67
"104","bt","bglm",1667,25,0.5,0,1667,57,52,1615,0,0,0,68
"105","bonf","glm",1667,50,0.5,0,1667,6,6,1661,0,0,0,69
"106","bt","glm",1667,50,0.5,0,1667,91,81,1586,0,0,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,12,11,1656,0,0,0,71
"108","bt","bglm",1667,50,0.5,0,1667,88,73,1594,1,1,0,72
"109","bonf","glm",1667,25,0,0,1667,5,4,1663,0,0,0,73
"110","bt","glm",1667,25,0,0,1667,116,105,1562,0,0,0,74
"111","bonf","bglm",1667,25,0,0,1667,7,6,1661,0,0,0,75
"112","bt","bglm",1667,25,0,0,1667,50,49,1618,1,1,0,76
"113","bonf","glm",1667,50,0,0,1667,16,15,1652,0,0,0,77
"114","bt","glm",1667,50,0,0,1667,86,79,1588,0,0,0,78
"115","bonf","bglm",1667,50,0,0,1667,8,8,1659,0,0,0,79
"116","bt","bglm",1667,50,0,0,1667,79,74,1593,5,5,0,80
"117","bonf","glm",1667,25,0.9,0,1667,12,7,1660,0,0,0,81
"118","bt","glm",1667,25,0.9,0,1667,156,96,1571,0,0,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,9,7,1660,0,0,0,83
"120","bt","bglm",1667,25,0.9,0,1667,104,66,1601,0,0,0,84
"121","bonf","glm",1667,50,0.9,0,1667,7,5,1662,0,0,0,85
"122","bt","glm",1667,50,0.9,0,1667,126,86,1581,0,0,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,6,5,1662,0,0,0,87
"124","bt","bglm",1667,50,0.9,0,1667,104,72,1595,26,6,0,88
"125","bonf","glm",1667,25,0,0,1667,7,7,1660,0,0,0,89
"126","bt","glm",1667,25,0,0,1667,99,92,1575,0,0,0,90
"127","bonf","bglm",1667,25,0,0,1667,2,2,1665,0,0,0,91
"128","bt","bglm",1667,25,0,0,1667,59,53,1614,0,0,0,92
"129","bonf","glm",1667,50,0,0,1667,10,10,1657,0,0,0,93
"130","bt","glm",1667,50,0,0,1667,78,73,1594,0,0,0,94
"131","bonf","bglm",1667,50,0,0,1667,5,5,1662,0,0,0,95
"132","bt","bglm",1667,50,0,0,1667,81,69,1598,2,2,0,96
"133","bonf","glm",1667,25,0.9,0,1667,14,11,1656,0,0,0,97
"134","bt","glm",1667,25,0.9,0,1667,141,94,1573,0,0,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,7,6,1661,0,0,0,99
"136","bt","bglm",1667,25,0.9,0,1667,103,65,1602,0,0,0,100
"137","bonf","glm",1667,50,0.9,0,1667,16,11,1656,0,0,0,101
"138","bt","glm",1667,50,0.9,0,1667,138,88,1579,0,0,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,13,9,1658,0,0,0,103
"140","bt","bglm",1667,50,0.9,0,1667,86,63,1604,32,7,0,104
"141","bonf","glm",1667,25,0,0,1667,7,7,1660,0,0,0,105
"142","bt","glm",1667,25,0,0,1667,105,89,1578,0,0,0,106
"143","bonf","bglm",1667,25,0,0,1667,7,7,1660,0,0,0,107
"144","bt","bglm",1667,25,0,0,1667,64,60,1607,0,0,0,108
"145","bonf","glm",1667,50,0,0,1667,10,10,1657,0,0,0,109
"146","bt","glm",1667,50,0,0,1667,97,89,1578,0,0,0,110
"147","bonf","bglm",1667,50,0,0,1667,8,8,1659,0,0,0,111
"148","bt","bglm",1667,50,0,0,1667,69,65,1602,0,0,0,112
"149","bonf","glm",1667,25,0.9,0,1667,10,6,1661,0,0,0,113
"150","bt","glm",1667,25,0.9,0,1667,122,82,1585,0,0,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,10,7,1660,0,0,0,115
"152","bt","bglm",1667,25,0.9,0,1667,71,46,1621,5,2,0,116
"153","bonf","glm",1667,50,0.9,0,1667,17,13,1654,0,0,0,117
"154","bt","glm",1667,50,0.9,0,1667,139,91,1576,0,0,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,4,4,1663,0,0,0,119
"156","bt","bglm",1667,50,0.9,0,1667,91,65,1602,5,2,0,120
"157","bonf","glm",1667,25,0.5,0,1667,6,6,1661,0,0,0,121
"158","bt","glm",1667,25,0.5,0,1667,101,84,1583,0,0,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,2,2,1665,0,0,0,123
"160","bt","bglm",1667,25,0.5,0,1667,71,59,1608,0,0,0,124
"161","bonf","glm",1667,50,0.5,0,1667,16,14,1653,0,0,0,125
"162","bt","glm",1667,50,0.5,0,1667,83,73,1594,0,0,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,7,7,1660,0,0,0,127
"164","bt","bglm",1667,50,0.5,0,1667,80,70,1597,6,4,0,128
"165","bonf","glm",1667,25,0.5,0,1667,3,3,1664,0,0,0,129
"166","bt","glm",1667,25,0.5,0,1667,81,74,1593,0,0,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,8,8,1659,0,0,0,131
"168","bt","bglm",1667,25,0.5,0,1667,76,65,1602,0,0,0,132
"169","bonf","glm",1667,50,0.5,0,1667,13,12,1655,0,0,0,133
"170","bt","glm",1667,50,0.5,0,1667,111,92,1575,0,0,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,8,7,1660,0,0,0,135
"172","bt","bglm",1667,50,0.5,0,1667,78,70,1597,4,3,0,136
"173","bonf","glm",1667,25,0.5,0,1667,8,8,1659,0,0,0,137
"174","bt","glm",1667,25,0.5,0,1667,89,78,1589,0,0,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,7,6,1661,0,0,0,139
"176","bt","bglm",1667,25,0.5,0,1667,77,64,1603,0,0,0,140
"177","bonf","glm",1667,50,0.5,0,1667,17,16,1651,0,0,0,141
"178","bt","glm",1667,50,0.5,0,1667,106,90,1577,0,0,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,15,14,1653,0,0,0,143
"180","bt","bglm",1667,50,0.5,0,1667,63,57,1610,1,1,0,144
"181","mmm","glm",10000,25,0,0,9267,2,2,731,0,0,0,145
"182","mmm","glm",10000,50,0,0,8806,8,8,1186,0,0,0,146
"183","mmm","glm",10000,25,0.5,0,8060,5,5,1935,0,0,0,147
"184","mmm","glm",10000,50,0.5,0,7096,17,16,2888,0,0,0,148
"185","mmm","glm",10000,25,0.9,0,4882,123,78,5040,0,0,0,149
"186","mmm","glm",10000,50,0.9,0,4643,126,86,5271,0,0,0,150
