"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"124","bt","bglm",1000,50,0.5,0,1000,57,46,954,81,74,0,64
"125","bonf","glm",1000,25,0.9,0,1000,5,5,995,0,0,0,65
"126","bt","glm",1000,25,0.9,0,1000,131,45,955,10,8,0,66
"127","bonf","bglm",1000,25,0.9,0,1000,25,6,994,1,1,0,67
"128","bt","bglm",1000,25,0.9,0,1000,120,44,956,43,30,0,68
"129","bonf","glm",1000,50,0.9,0,1000,30,13,987,13,11,0,69
"130","bt","glm",1000,50,0.9,0,1000,97,39,961,108,76,0,70
"131","bonf","bglm",1000,50,0.9,0,1000,27,10,990,60,42,0,71
"132","bt","bglm",1000,50,0.9,0,1000,74,30,970,184,106,0,72
"133","bonf","glm",1000,25,0,0,1000,18,17,983,0,0,0,73
"134","bt","glm",1000,25,0,0,1000,50,47,953,1,1,0,74
"135","bonf","bglm",1000,25,0,0,1000,10,10,990,4,4,0,75
"136","bt","bglm",1000,25,0,0,1000,49,48,952,18,17,0,76
"137","bonf","glm",1000,50,0,0,1000,25,23,977,10,10,0,77
"138","bt","glm",1000,50,0,0,1000,44,43,957,34,34,0,78
"139","bonf","bglm",1000,50,0,0,1000,12,12,988,33,33,0,79
"140","bt","bglm",1000,50,0,0,1000,42,42,958,71,70,0,80
"141","bonf","glm",1000,25,0.5,0,1000,16,12,988,1,1,0,81
"142","bt","glm",1000,25,0.5,0,1000,62,55,945,0,0,0,82
"143","bonf","bglm",1000,25,0.5,0,1000,13,11,989,3,3,0,83
"144","bt","bglm",1000,25,0.5,0,1000,44,36,964,18,16,0,84
"145","bonf","glm",1000,50,0.5,0,1000,34,29,971,12,11,0,85
"146","bt","glm",1000,50,0.5,0,1000,61,45,955,37,35,0,86
"147","bonf","bglm",1000,50,0.5,0,1000,21,20,980,42,38,0,87
"148","bt","bglm",1000,50,0.5,0,1000,44,37,963,75,69,0,88
"149","bonf","glm",1000,25,0.9,0,1000,18,6,994,0,0,0,89
"150","bt","glm",1000,25,0.9,0,1000,211,63,937,9,7,0,90
"151","bonf","bglm",1000,25,0.9,0,1000,2,2,998,8,5,0,91
"152","bt","bglm",1000,25,0.9,0,1000,150,38,962,60,43,0,92
"153","bonf","glm",1000,50,0.9,0,1000,26,16,984,17,11,0,93
"154","bt","glm",1000,50,0.9,0,1000,202,60,940,110,73,0,94
"155","bonf","bglm",1000,50,0.9,0,1000,24,8,992,26,20,0,95
"156","bt","bglm",1000,50,0.9,0,1000,108,35,965,173,112,0,96
"157","bonf","glm",1000,25,0,0,1000,14,14,986,0,0,0,97
"158","bt","glm",1000,25,0,0,1000,55,50,950,1,1,0,98
"159","bonf","bglm",1000,25,0,0,1000,15,15,985,1,1,0,99
"160","bt","bglm",1000,25,0,0,1000,43,40,960,14,14,0,100
"161","bonf","glm",1000,50,0,0,1000,44,38,962,14,14,0,101
"162","bt","glm",1000,50,0,0,1000,52,47,953,28,27,0,102
"163","bonf","bglm",1000,50,0,0,1000,27,26,974,41,38,0,103
"164","bt","bglm",1000,50,0,0,1000,35,34,966,62,58,0,104
"165","bonf","glm",1000,25,0.5,0,1000,14,14,986,0,0,0,105
"166","bt","glm",1000,25,0.5,0,1000,65,52,948,3,3,0,106
"167","bonf","bglm",1000,25,0.5,0,1000,9,8,992,0,0,0,107
"168","bt","bglm",1000,25,0.5,0,1000,72,43,957,13,12,0,108
"169","bonf","glm",1000,50,0.5,0,1000,44,33,967,14,14,0,109
"170","bt","glm",1000,50,0.5,0,1000,77,54,946,60,56,0,110
"171","bonf","bglm",1000,50,0.5,0,1000,20,19,981,42,37,0,111
"172","bt","bglm",1000,50,0.5,0,1000,36,34,966,74,64,0,112
"173","bonf","glm",1000,25,0.9,0,1000,13,7,993,0,0,0,113
"174","bt","glm",1000,25,0.9,0,1000,158,51,949,7,5,0,114
"175","bonf","bglm",1000,25,0.9,0,1000,11,4,996,7,5,0,115
"176","bt","bglm",1000,25,0.9,0,1000,76,32,968,50,36,0,116
"177","bonf","glm",1000,50,0.9,0,1000,36,10,990,21,16,0,117
"178","bt","glm",1000,50,0.9,0,1000,92,26,974,108,66,0,118
"179","bonf","bglm",1000,50,0.9,0,1000,13,5,995,52,35,0,119
"180","bt","bglm",1000,50,0.9,0,1000,113,46,954,155,95,0,120
"181","bonf","glm",1000,25,0,0,1000,13,13,987,0,0,0,121
"182","bt","glm",1000,25,0,0,1000,68,62,938,3,3,0,122
"183","bonf","bglm",1000,25,0,0,1000,9,9,991,5,5,0,123
"184","bt","bglm",1000,25,0,0,1000,47,46,954,13,13,0,124
"185","bonf","glm",1000,50,0,0,1000,32,29,971,11,11,0,125
"186","bt","glm",1000,50,0,0,1000,60,59,941,37,37,0,126
"187","bonf","bglm",1000,50,0,0,1000,20,20,980,40,40,0,127
"188","bt","bglm",1000,50,0,0,1000,30,30,970,68,65,0,128
"189","bonf","glm",1000,25,0.5,0,1000,20,17,983,0,0,0,129
"190","bt","glm",1000,25,0.5,0,1000,75,57,943,2,2,0,130
"191","bonf","bglm",1000,25,0.5,0,1000,13,11,989,3,3,0,131
"192","bt","bglm",1000,25,0.5,0,1000,63,50,950,19,19,0,132
"193","bonf","glm",1000,50,0.5,0,1000,30,27,973,10,9,0,133
"194","bt","glm",1000,50,0.5,0,1000,58,47,953,48,41,0,134
"195","bonf","bglm",1000,50,0.5,0,1000,21,14,986,28,28,0,135
"196","bt","bglm",1000,50,0.5,0,1000,42,34,966,106,85,0,136
"197","bonf","glm",1000,25,0.9,0,1000,11,6,994,0,0,0,137
"198","bt","glm",1000,25,0.9,0,1000,147,48,952,12,9,0,138
"199","bonf","bglm",1000,25,0.9,0,1000,13,7,993,6,5,0,139
"200","bt","bglm",1000,25,0.9,0,1000,88,26,974,56,36,0,140
"201","bonf","glm",1000,50,0.9,0,1000,36,12,988,7,6,0,141
"202","bt","glm",1000,50,0.9,0,1000,66,27,973,140,92,0,142
"203","bonf","bglm",1000,50,0.9,0,1000,30,9,991,33,24,0,143
"204","bt","bglm",1000,50,0.9,0,1000,105,36,964,151,98,0,144
"205","bonf","glm",1000,25,0,0,1000,15,14,986,1,1,0,145
"206","bt","glm",1000,25,0,0,1000,60,57,943,1,1,0,146
"207","bonf","bglm",1000,25,0,0,1000,10,10,990,4,4,0,147
"208","bt","bglm",1000,25,0,0,1000,36,34,966,22,22,0,148
"209","bonf","glm",1000,50,0,0,1000,39,38,962,16,16,0,149
"210","bt","glm",1000,50,0,0,1000,50,46,954,35,35,0,150
"211","bonf","bglm",1000,50,0,0,1000,22,22,978,30,28,0,151
"212","bt","bglm",1000,50,0,0,1000,34,31,969,71,69,0,152
"213","bonf","glm",1000,25,0.5,0,1000,8,7,993,0,0,0,153
"214","bt","glm",1000,25,0.5,0,1000,70,50,950,3,3,0,154
"215","bonf","bglm",1000,25,0.5,0,1000,16,15,985,6,6,0,155
"216","bt","bglm",1000,25,0.5,0,1000,68,52,948,23,21,0,156
"217","bonf","glm",1000,50,0.5,0,1000,40,28,972,20,19,0,157
"218","bt","glm",1000,50,0.5,0,1000,42,34,966,44,38,0,158
"219","bonf","bglm",1000,50,0.5,0,1000,16,15,985,49,44,0,159
"220","bt","bglm",1000,50,0.5,0,1000,46,39,961,90,72,0,160
"221","bonf","glm",1000,25,0.9,0,1000,13,5,995,0,0,0,161
"222","bt","glm",1000,25,0.9,0,1000,156,48,952,9,8,0,162
"223","bonf","bglm",1000,25,0.9,0,1000,26,12,988,4,2,0,163
"224","bt","bglm",1000,25,0.9,0,1000,90,33,967,59,37,0,164
"225","bonf","glm",1000,50,0.9,0,1000,59,21,979,10,7,0,165
"226","bt","glm",1000,50,0.9,0,1000,161,54,946,102,71,0,166
"227","bonf","bglm",1000,50,0.9,0,1000,36,10,990,44,30,0,167
"228","bt","bglm",1000,50,0.9,0,1000,87,37,963,154,101,0,168
"229","bonf","glm",1000,25,0,0,1000,18,18,982,0,0,0,169
"230","bt","glm",1000,25,0,0,1000,53,51,949,3,3,0,170
"231","bonf","bglm",1000,25,0,0,1000,12,12,988,1,1,0,171
"232","bt","bglm",1000,25,0,0,1000,50,46,954,17,17,0,172
"233","bonf","glm",1000,50,0,0,1000,37,34,966,18,18,0,173
"234","bt","glm",1000,50,0,0,1000,75,67,933,33,32,0,174
"235","bonf","bglm",1000,50,0,0,1000,27,24,976,45,44,0,175
"236","bt","bglm",1000,50,0,0,1000,38,32,968,66,64,0,176
"237","bonf","glm",1000,25,0.5,0,1000,13,11,989,0,0,0,177
"238","bt","glm",1000,25,0.5,0,1000,67,47,953,6,6,0,178
"239","bonf","bglm",1000,25,0.5,0,1000,10,9,991,3,3,0,179
"240","bt","bglm",1000,25,0.5,0,1000,40,34,966,20,19,0,180
"241","bonf","glm",1000,50,0.5,0,1000,25,22,978,14,11,0,181
"242","bt","glm",1000,50,0.5,0,1000,71,58,942,42,35,0,182
"243","bonf","bglm",1000,50,0.5,0,1000,27,22,978,27,26,0,183
"244","bt","bglm",1000,50,0.5,0,1000,43,39,961,82,69,0,184
"245","bonf","glm",1000,25,0.9,0,1000,6,3,997,0,0,0,185
"246","bt","glm",1000,25,0.9,0,1000,176,58,942,10,7,0,186
"247","bonf","bglm",1000,25,0.9,0,1000,11,5,995,0,0,0,187
"248","bt","bglm",1000,25,0.9,0,1000,96,35,965,62,43,0,188
"249","bonf","glm",1000,50,0.9,0,1000,30,8,992,15,10,0,189
"250","bt","glm",1000,50,0.9,0,1000,155,49,951,131,86,0,190
"251","bonf","bglm",1000,50,0.9,0,1000,16,7,993,32,23,0,191
"252","bt","bglm",1000,50,0.9,0,1000,87,35,965,142,90,0,192
"253","bonf","glm",1000,25,0,0,1000,19,19,981,0,0,0,193
"254","bt","glm",1000,25,0,0,1000,74,64,936,3,2,0,194
"255","bonf","bglm",1000,25,0,0,1000,14,14,986,4,4,0,195
"256","bt","bglm",1000,25,0,0,1000,43,42,958,31,30,0,196
"257","bonf","glm",1000,50,0,0,1000,29,27,973,10,10,0,197
"258","bt","glm",1000,50,0,0,1000,53,47,953,37,37,0,198
"259","bonf","bglm",1000,50,0,0,1000,25,25,975,36,36,0,199
"260","bt","bglm",1000,50,0,0,1000,32,31,969,77,72,0,200
"261","bonf","glm",1000,25,0.5,0,1000,15,13,987,0,0,0,201
"262","bt","glm",1000,25,0.5,0,1000,53,43,957,1,1,0,202
"263","bonf","bglm",1000,25,0.5,0,1000,15,14,986,0,0,0,203
"264","bt","bglm",1000,25,0.5,0,1000,67,52,948,16,15,0,204
"265","bonf","glm",1000,50,0.5,0,1000,30,24,976,12,11,0,205
"266","bt","glm",1000,50,0.5,0,1000,63,55,945,50,44,0,206
"267","bonf","bglm",1000,50,0.5,0,1000,20,17,983,36,33,0,207
"268","bt","bglm",1000,50,0.5,0,1000,47,38,962,89,78,0,208
"269","bonf","glm",1000,25,0.9,0,1000,29,9,991,0,0,0,209
"270","bt","glm",1000,25,0.9,0,1000,183,68,932,14,10,0,210
"271","bonf","bglm",1000,25,0.9,0,1000,9,4,996,5,4,0,211
"272","bt","bglm",1000,25,0.9,0,1000,119,36,964,42,27,0,212
"273","bonf","glm",1000,50,0.9,0,1000,23,12,988,15,9,0,213
"274","bt","glm",1000,50,0.9,0,1000,135,50,950,105,70,0,214
"275","bonf","bglm",1000,50,0.9,0,1000,24,5,995,48,35,0,215
"276","bt","bglm",1000,50,0.9,0,1000,139,40,960,176,116,0,216
"277","bonf","glm",1000,25,0,0,1000,21,21,979,0,0,0,217
"278","bt","glm",1000,25,0,0,1000,41,40,960,3,3,0,218
"279","bonf","bglm",1000,25,0,0,1000,4,4,996,1,1,0,219
"280","bt","bglm",1000,25,0,0,1000,37,34,966,21,21,0,220
"281","bonf","glm",1000,50,0,0,1000,36,35,965,17,17,0,221
"282","bt","glm",1000,50,0,0,1000,52,46,954,39,37,0,222
"283","bonf","bglm",1000,50,0,0,1000,21,19,981,31,30,0,223
"284","bt","bglm",1000,50,0,0,1000,28,27,973,78,76,0,224
"285","bonf","glm",1000,25,0.5,0,1000,19,18,982,0,0,0,225
"286","bt","glm",1000,25,0.5,0,1000,75,50,950,4,4,0,226
"287","bonf","bglm",1000,25,0.5,0,1000,12,8,992,4,4,0,227
"288","bt","bglm",1000,25,0.5,0,1000,43,37,963,17,17,0,228
"289","bonf","glm",1000,50,0.5,0,1000,39,34,966,15,14,0,229
"290","bt","glm",1000,50,0.5,0,1000,51,43,957,52,44,0,230
"291","bonf","bglm",1000,50,0.5,0,1000,16,13,987,57,54,0,231
"292","bt","bglm",1000,50,0.5,0,1000,31,28,972,85,73,0,232
"293","bonf","glm",1000,25,0.9,0,1000,14,7,993,0,0,0,233
"294","bt","glm",1000,25,0.9,0,1000,211,60,940,8,8,0,234
"295","bonf","bglm",1000,25,0.9,0,1000,27,7,993,7,5,0,235
"296","bt","bglm",1000,25,0.9,0,1000,85,37,963,59,40,0,236
"297","bonf","glm",1000,50,0.9,0,1000,14,12,988,11,9,0,237
"298","bt","glm",1000,50,0.9,0,1000,126,39,961,129,84,0,238
"299","bonf","bglm",1000,50,0.9,0,1000,30,14,986,39,29,0,239
"300","bt","bglm",1000,50,0.9,0,1000,173,42,958,165,99,0,240
"301","mmm","glm",10000,25,0,0,482,152,148,9370,1,1,0,241
"302","mmm","glm",10000,50,0,0,39,355,337,9624,195,193,2,242
"303","mmm","glm",10000,25,0.5,0,449,150,123,9428,2,2,0,243
"304","mmm","glm",10000,50,0.5,0,30,395,320,9650,249,237,12,244
"305","mmm","glm",10000,25,0.9,0,487,583,194,9319,15,11,4,245
"306","mmm","glm",10000,50,0.9,0,53,871,290,9657,704,473,215,246
