"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"41","bonf","glm",1667,50,0,0,1667,12,12,1655,0,0,0,5
"42","bt","glm",1667,50,0,0,1667,100,90,1577,65,64,0,6
"43","bonf","bglm",1667,50,0,0,1667,6,6,1661,57,55,0,7
"44","bt","bglm",1667,50,0,0,1667,57,48,1619,1630,1075,0,8
"45","bonf","glm",1667,25,0.9,0,1667,12,8,1659,0,0,0,9
"46","bt","glm",1667,25,0.9,0,1667,136,88,1579,0,0,0,10
"47","bonf","bglm",1667,25,0.9,0,1667,7,5,1662,0,0,0,11
"48","bt","bglm",1667,25,0.9,0,1667,85,54,1613,283,66,0,12
"49","bonf","glm",1667,50,0.9,0,1667,16,11,1656,0,0,0,13
"50","bt","glm",1667,50,0.9,0,1667,154,98,1569,167,44,0,14
"51","bonf","bglm",1667,50,0.9,0,1667,6,4,1663,72,18,0,15
"52","bt","bglm",1667,50,0.9,0,1667,91,64,1603,2474,480,0,16
"53","bonf","glm",1667,25,0,0,1667,4,4,1663,0,0,0,17
"54","bt","glm",1667,25,0,0,1667,96,86,1581,0,0,0,18
"55","bonf","bglm",1667,25,0,0,1667,2,2,1665,1,1,0,19
"56","bt","bglm",1667,25,0,0,1667,63,55,1612,172,167,0,20
"57","bonf","glm",1667,50,0,0,1667,16,16,1651,1,1,0,21
"58","bt","glm",1667,50,0,0,1667,110,98,1569,66,66,0,22
"59","bonf","bglm",1667,50,0,0,1667,12,12,1655,52,51,0,23
"60","bt","bglm",1667,50,0,0,1667,49,48,1619,1693,1081,0,24
"61","bonf","glm",1667,25,0.9,0,1667,8,5,1662,0,0,0,25
"62","bt","glm",1667,25,0.9,0,1667,139,90,1577,6,2,0,26
"63","bonf","bglm",1667,25,0.9,0,1667,2,1,1666,0,0,0,27
"64","bt","bglm",1667,25,0.9,0,1667,119,71,1596,306,66,0,28
"65","bonf","glm",1667,50,0.9,0,1667,9,7,1660,0,0,0,29
"66","bt","glm",1667,50,0.9,0,1667,161,97,1570,178,42,0,30
"67","bonf","bglm",1667,50,0.9,0,1667,6,5,1662,89,27,0,31
"68","bt","bglm",1667,50,0.9,0,1667,96,63,1604,2263,443,0,32
"69","bonf","glm",1667,25,0,0,1667,5,5,1662,0,0,0,33
"70","bt","glm",1667,25,0,0,1667,89,80,1587,1,1,0,34
"71","bonf","bglm",1667,25,0,0,1667,7,7,1660,0,0,0,35
"72","bt","bglm",1667,25,0,0,1667,59,56,1611,156,150,0,36
"73","bonf","glm",1667,50,0,0,1667,14,14,1653,0,0,0,37
"74","bt","glm",1667,50,0,0,1667,97,89,1578,53,53,0,38
"75","bonf","bglm",1667,50,0,0,1667,7,6,1661,54,51,0,39
"76","bt","bglm",1667,50,0,0,1667,76,71,1596,1579,1029,0,40
"77","bonf","glm",1667,25,0.9,0,1667,14,11,1656,0,0,0,41
"78","bt","glm",1667,25,0.9,0,1667,147,93,1574,3,1,0,42
"79","bonf","bglm",1667,25,0.9,0,1667,7,4,1663,5,1,0,43
"80","bt","bglm",1667,25,0.9,0,1667,91,59,1608,381,82,0,44
"81","bonf","glm",1667,50,0.9,0,1667,13,10,1657,0,0,0,45
"82","bt","glm",1667,50,0.9,0,1667,103,71,1596,186,49,0,46
"83","bonf","bglm",1667,50,0.9,0,1667,3,2,1665,65,22,0,47
"84","bt","bglm",1667,50,0.9,0,1667,107,69,1598,2614,512,0,48
"85","bonf","glm",1667,25,0.5,0,1667,5,5,1662,0,0,0,49
"86","bt","glm",1667,25,0.5,0,1667,106,87,1580,1,1,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,2,2,1665,0,0,0,51
"88","bt","bglm",1667,25,0.5,0,1667,62,55,1612,183,118,0,52
"89","bonf","glm",1667,50,0.5,0,1667,20,18,1649,0,0,0,53
"90","bt","glm",1667,50,0.5,0,1667,105,85,1582,69,55,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,15,15,1652,45,33,0,55
"92","bt","bglm",1667,50,0.5,0,1667,56,53,1614,1791,743,0,56
"93","bonf","glm",1667,25,0.5,0,1667,4,4,1663,0,0,0,57
"94","bt","glm",1667,25,0.5,0,1667,108,88,1579,0,0,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,6,6,1661,0,0,0,59
"96","bt","bglm",1667,25,0.5,0,1667,74,66,1601,164,118,0,60
"97","bonf","glm",1667,50,0.5,0,1667,11,11,1656,0,0,0,61
"98","bt","glm",1667,50,0.5,0,1667,108,93,1574,75,59,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,9,9,1658,75,53,0,63
"100","bt","bglm",1667,50,0.5,0,1667,60,57,1610,1670,708,0,64
"101","bonf","glm",1667,25,0.5,0,1667,7,7,1660,0,0,0,65
"102","bt","glm",1667,25,0.5,0,1667,105,87,1580,3,2,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,5,5,1662,1,1,0,67
"104","bt","bglm",1667,25,0.5,0,1667,84,72,1595,168,110,0,68
"105","bonf","glm",1667,50,0.5,0,1667,14,13,1654,0,0,0,69
"106","bt","glm",1667,50,0.5,0,1667,119,97,1570,64,51,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,7,7,1660,65,51,0,71
"108","bt","bglm",1667,50,0.5,0,1667,84,73,1594,1739,703,0,72
"109","bonf","glm",1667,25,0,0,1667,3,3,1664,0,0,0,73
"110","bt","glm",1667,25,0,0,1667,88,80,1587,1,1,0,74
"111","bonf","bglm",1667,25,0,0,1667,5,5,1662,0,0,0,75
"112","bt","bglm",1667,25,0,0,1667,61,57,1610,177,169,0,76
"113","bonf","glm",1667,50,0,0,1667,14,13,1654,0,0,0,77
"114","bt","glm",1667,50,0,0,1667,97,85,1582,64,61,0,78
"115","bonf","bglm",1667,50,0,0,1667,12,11,1656,62,61,0,79
"116","bt","bglm",1667,50,0,0,1667,64,62,1605,1622,1066,0,80
"117","bonf","glm",1667,25,0.9,0,1667,8,5,1662,0,0,0,81
"118","bt","glm",1667,25,0.9,0,1667,118,77,1590,0,0,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,4,2,1665,0,0,0,83
"120","bt","bglm",1667,25,0.9,0,1667,105,64,1603,372,80,0,84
"121","bonf","glm",1667,50,0.9,0,1667,19,14,1653,0,0,0,85
"122","bt","glm",1667,50,0.9,0,1667,124,79,1588,123,34,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,6,5,1662,78,17,0,87
"124","bt","bglm",1667,50,0.9,0,1667,93,67,1600,2514,493,0,88
"125","bonf","glm",1667,25,0,0,1667,8,8,1659,0,0,0,89
"126","bt","glm",1667,25,0,0,1667,100,89,1578,0,0,0,90
"127","bonf","bglm",1667,25,0,0,1667,4,4,1663,0,0,0,91
"128","bt","bglm",1667,25,0,0,1667,66,62,1605,155,149,0,92
"129","bonf","glm",1667,50,0,0,1667,13,12,1655,0,0,0,93
"130","bt","glm",1667,50,0,0,1667,78,74,1593,49,47,0,94
"131","bonf","bglm",1667,50,0,0,1667,8,8,1659,65,63,0,95
"132","bt","bglm",1667,50,0,0,1667,60,58,1609,1605,1085,0,96
"133","bonf","glm",1667,25,0.9,0,1667,6,4,1663,0,0,0,97
"134","bt","glm",1667,25,0.9,0,1667,156,98,1569,0,0,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,4,2,1665,0,0,0,99
"136","bt","bglm",1667,25,0.9,0,1667,87,58,1609,331,68,0,100
"137","bonf","glm",1667,50,0.9,0,1667,8,7,1660,0,0,0,101
"138","bt","glm",1667,50,0.9,0,1667,120,77,1590,153,41,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,8,6,1661,60,17,0,103
"140","bt","bglm",1667,50,0.9,0,1667,95,67,1600,2327,472,0,104
"141","bonf","glm",1667,25,0,0,1667,6,5,1662,0,0,0,105
"142","bt","glm",1667,25,0,0,1667,100,87,1580,1,1,0,106
"143","bonf","bglm",1667,25,0,0,1667,7,7,1660,0,0,0,107
"144","bt","bglm",1667,25,0,0,1667,40,35,1632,176,162,0,108
"145","bonf","glm",1667,50,0,0,1667,20,18,1649,0,0,0,109
"146","bt","glm",1667,50,0,0,1667,78,70,1597,64,63,0,110
"147","bonf","bglm",1667,50,0,0,1667,11,10,1657,60,59,0,111
"148","bt","bglm",1667,50,0,0,1667,66,61,1606,1571,1049,0,112
"149","bonf","glm",1667,25,0.9,0,1667,2,2,1665,0,0,0,113
"150","bt","glm",1667,25,0.9,0,1667,121,73,1594,8,2,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,3,3,1664,0,0,0,115
"152","bt","bglm",1667,25,0.9,0,1667,89,61,1606,359,75,0,116
"153","bonf","glm",1667,50,0.9,0,1667,15,9,1658,0,0,0,117
"154","bt","glm",1667,50,0.9,0,1667,130,86,1581,145,39,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,8,6,1661,29,9,0,119
"156","bt","bglm",1667,50,0.9,0,1667,93,63,1604,2239,454,0,120
"157","bonf","glm",1667,25,0.5,0,1667,7,6,1661,0,0,0,121
"158","bt","glm",1667,25,0.5,0,1667,117,98,1569,1,1,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,4,4,1663,0,0,0,123
"160","bt","bglm",1667,25,0.5,0,1667,47,40,1627,173,102,0,124
"161","bonf","glm",1667,50,0.5,0,1667,6,6,1661,0,0,0,125
"162","bt","glm",1667,50,0.5,0,1667,115,101,1566,69,53,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,8,7,1660,57,47,0,127
"164","bt","bglm",1667,50,0.5,0,1667,74,63,1604,1723,701,0,128
"165","bonf","glm",1667,25,0.5,0,1667,6,5,1662,0,0,0,129
"166","bt","glm",1667,25,0.5,0,1667,109,87,1580,2,1,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,6,6,1661,0,0,0,131
"168","bt","bglm",1667,25,0.5,0,1667,86,76,1591,192,122,0,132
"169","bonf","glm",1667,50,0.5,0,1667,15,13,1654,0,0,0,133
"170","bt","glm",1667,50,0.5,0,1667,101,82,1585,94,62,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,11,11,1656,83,62,0,135
"172","bt","bglm",1667,50,0.5,0,1667,74,66,1601,1662,692,0,136
"173","bonf","glm",1667,25,0.5,0,1667,6,6,1661,0,0,0,137
"174","bt","glm",1667,25,0.5,0,1667,101,89,1578,0,0,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,9,9,1658,0,0,0,139
"176","bt","bglm",1667,25,0.5,0,1667,67,56,1611,160,104,0,140
"177","bonf","glm",1667,50,0.5,0,1667,12,10,1657,0,0,0,141
"178","bt","glm",1667,50,0.5,0,1667,99,84,1583,73,59,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,5,5,1662,93,66,0,143
"180","bt","bglm",1667,50,0.5,0,1667,80,69,1598,1735,696,0,144
"181","mmm","glm",10000,25,0,0,9177,2,2,821,0,0,0,145
"182","mmm","glm",10000,50,0,0,7344,25,24,2632,0,0,0,146
"183","mmm","glm",10000,25,0.5,0,8111,10,9,1880,0,0,0,147
"184","mmm","glm",10000,50,0.5,0,6335,35,32,3633,3,3,0,148
"185","mmm","glm",10000,25,0.9,0,5326,65,44,4630,0,0,0,149
"186","mmm","glm",10000,50,0.9,0,4226,175,116,5658,122,30,2,150
