"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"125","bonf","glm",1667,25,0,0,1667,0,0,1667,67,62,0,89
"126","bt","glm",1667,25,0,0,1667,0,0,1667,170,146,0,90
"127","bonf","bglm",1667,25,0,0,1667,0,0,1667,50,47,0,91
"128","bt","bglm",1667,25,0,0,1667,0,0,1667,102,96,0,92
"129","bonf","glm",1667,50,0,0,1667,0,0,1667,160,142,0,93
"130","bt","glm",1667,50,0,0,1667,0,0,1667,263,214,0,94
"131","bonf","bglm",1667,50,0,0,1667,2,2,1665,94,85,0,95
"132","bt","bglm",1667,50,0,0,1667,0,0,1667,204,181,0,96
"133","bonf","glm",1667,25,0.9,0,1667,0,0,1667,58,20,0,97
"134","bt","glm",1667,25,0.9,0,1667,0,0,1667,483,136,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,80,29,0,99
"136","bt","bglm",1667,25,0.9,0,1667,9,6,1661,277,86,0,100
"137","bonf","glm",1667,50,0.9,0,1667,0,0,1667,145,52,0,101
"138","bt","glm",1667,50,0.9,0,1667,0,0,1667,449,129,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,91,33,0,103
"140","bt","bglm",1667,50,0.9,0,1667,4,3,1664,446,121,0,104
"141","bonf","glm",1667,25,0,0,1667,0,0,1667,60,57,0,105
"142","bt","glm",1667,25,0,0,1667,0,0,1667,158,137,0,106
"143","bonf","bglm",1667,25,0,0,1667,0,0,1667,49,46,0,107
"144","bt","bglm",1667,25,0,0,1667,0,0,1667,133,115,0,108
"145","bonf","glm",1667,50,0,0,1667,0,0,1667,193,163,0,109
"146","bt","glm",1667,50,0,0,1667,0,0,1667,264,222,0,110
"147","bonf","bglm",1667,50,0,0,1667,1,1,1666,115,107,0,111
"148","bt","bglm",1667,50,0,0,1667,0,0,1667,197,180,0,112
"149","bonf","glm",1667,25,0.9,0,1667,0,0,1667,35,18,0,113
"150","bt","glm",1667,25,0.9,0,1667,0,0,1667,381,112,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,61,20,0,115
"152","bt","bglm",1667,25,0.9,0,1667,9,4,1663,349,98,0,116
"153","bonf","glm",1667,50,0.9,0,1667,0,0,1667,187,52,0,117
"154","bt","glm",1667,50,0.9,0,1667,3,1,1666,551,161,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,1,1,1666,91,29,0,119
"156","bt","bglm",1667,50,0.9,0,1667,3,3,1664,467,139,0,120
"157","bonf","glm",1667,25,0.5,0,1667,0,0,1667,76,55,0,121
"158","bt","glm",1667,25,0.5,0,1667,0,0,1667,164,112,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,62,49,0,123
"160","bt","bglm",1667,25,0.5,0,1667,0,0,1667,170,117,0,124
"161","bonf","glm",1667,50,0.5,0,1667,0,0,1667,154,106,0,125
"162","bt","glm",1667,50,0.5,0,1667,0,0,1667,231,151,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,1,1,1666,114,81,0,127
"164","bt","bglm",1667,50,0.5,0,1667,4,4,1663,203,133,0,128
"165","bonf","glm",1667,25,0.5,0,1667,0,0,1667,58,48,0,129
"166","bt","glm",1667,25,0.5,0,1667,0,0,1667,181,126,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,46,39,0,131
"168","bt","bglm",1667,25,0.5,0,1667,0,0,1667,145,105,0,132
"169","bonf","glm",1667,50,0.5,0,1667,0,0,1667,180,124,0,133
"170","bt","glm",1667,50,0.5,0,1667,0,0,1667,272,175,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,98,68,0,135
"172","bt","bglm",1667,50,0.5,0,1667,0,0,1667,193,142,0,136
"173","bonf","glm",1667,25,0.5,0,1667,0,0,1667,49,40,0,137
"174","bt","glm",1667,25,0.5,0,1667,0,0,1667,162,113,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,43,34,0,139
"176","bt","bglm",1667,25,0.5,0,1667,0,0,1667,150,102,0,140
"177","bonf","glm",1667,50,0.5,0,1667,0,0,1667,182,123,0,141
"178","bt","glm",1667,50,0.5,0,1667,0,0,1667,286,196,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,2,2,1665,74,55,0,143
"180","bt","bglm",1667,50,0.5,0,1667,1,1,1666,239,163,0,144
"181","mmm","glm",10000,25,0,0,608,0,0,9392,386,363,0,145
"182","mmm","glm",10000,50,0,0,48,0,0,9952,1129,1011,0,146
"183","mmm","glm",10000,25,0.5,0,623,0,0,9377,393,296,0,147
"184","mmm","glm",10000,50,0.5,0,35,0,0,9965,1120,732,0,148
"185","mmm","glm",10000,25,0.9,0,526,0,0,9474,1077,319,24,149
"186","mmm","glm",10000,50,0.9,0,36,1,1,9963,2174,621,38,150
