"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"85","bonf","glm",1667,25,0.5,0,1667,0,0,1667,65,57,0,49
"86","bt","glm",1667,25,0.5,0,1667,0,0,1667,181,106,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,53,45,0,51
"88","bt","bglm",1667,25,0.5,0,1667,0,0,1667,195,133,0,52
"89","bonf","glm",1667,50,0.5,0,1667,0,0,1667,222,140,0,53
"90","bt","glm",1667,50,0.5,0,1667,0,0,1667,256,173,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,119,83,0,55
"92","bt","bglm",1667,50,0.5,0,1667,0,0,1667,216,143,0,56
"93","bonf","glm",1667,25,0.5,0,1667,0,0,1667,62,45,0,57
"94","bt","glm",1667,25,0.5,0,1667,0,0,1667,172,129,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,46,40,0,59
"96","bt","bglm",1667,25,0.5,0,1667,0,0,1667,163,119,0,60
"97","bonf","glm",1667,50,0.5,0,1667,0,0,1667,146,107,0,61
"98","bt","glm",1667,50,0.5,0,1667,0,0,1667,311,209,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,114,79,0,63
"100","bt","bglm",1667,50,0.5,0,1667,0,0,1667,205,126,0,64
"101","bonf","glm",1667,25,0.5,0,1667,0,0,1667,66,51,0,65
"102","bt","glm",1667,25,0.5,0,1667,0,0,1667,179,127,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,53,43,0,67
"104","bt","bglm",1667,25,0.5,0,1667,0,0,1667,150,110,0,68
"105","bonf","glm",1667,50,0.5,0,1667,0,0,1667,205,121,0,69
"106","bt","glm",1667,50,0.5,0,1667,0,0,1667,320,189,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,91,72,0,71
"108","bt","bglm",1667,50,0.5,0,1667,0,0,1667,185,135,0,72
"109","bonf","glm",1667,25,0,0,1667,0,0,1667,50,46,0,73
"110","bt","glm",1667,25,0,0,1667,0,0,1667,146,139,0,74
"111","bonf","bglm",1667,25,0,0,1667,0,0,1667,42,39,0,75
"112","bt","bglm",1667,25,0,0,1667,0,0,1667,114,107,0,76
"113","bonf","glm",1667,50,0,0,1667,0,0,1667,195,178,0,77
"114","bt","glm",1667,50,0,0,1667,0,0,1667,231,199,0,78
"115","bonf","bglm",1667,50,0,0,1667,0,0,1667,106,96,0,79
"116","bt","bglm",1667,50,0,0,1667,0,0,1667,186,173,0,80
"117","bonf","glm",1667,25,0.9,0,1667,0,0,1667,62,16,0,81
"118","bt","glm",1667,25,0.9,0,1667,0,0,1667,399,113,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,11,9,0,83
"120","bt","bglm",1667,25,0.9,0,1667,0,0,1667,337,107,0,84
"121","bonf","glm",1667,50,0.9,0,1667,0,0,1667,183,55,0,85
"122","bt","glm",1667,50,0.9,0,1667,0,0,1667,745,172,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,137,45,0,87
"124","bt","bglm",1667,50,0.9,0,1667,0,0,1667,501,128,0,88
"125","bonf","glm",1667,25,0,0,1667,0,0,1667,75,72,0,89
"126","bt","glm",1667,25,0,0,1667,0,0,1667,155,144,0,90
"127","bonf","bglm",1667,25,0,0,1667,0,0,1667,57,54,0,91
"128","bt","bglm",1667,25,0,0,1667,0,0,1667,119,108,0,92
"129","bonf","glm",1667,50,0,0,1667,0,0,1667,184,167,0,93
"130","bt","glm",1667,50,0,0,1667,0,0,1667,256,222,0,94
"131","bonf","bglm",1667,50,0,0,1667,0,0,1667,87,80,0,95
"132","bt","bglm",1667,50,0,0,1667,0,0,1667,182,156,0,96
"133","bonf","glm",1667,25,0.9,0,1667,0,0,1667,61,18,0,97
"134","bt","glm",1667,25,0.9,0,1667,0,0,1667,444,132,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,25,12,0,99
"136","bt","bglm",1667,25,0.9,0,1667,0,0,1667,282,80,0,100
"137","bonf","glm",1667,50,0.9,0,1667,0,0,1667,191,57,0,101
"138","bt","glm",1667,50,0.9,0,1667,0,0,1667,702,167,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,106,35,0,103
"140","bt","bglm",1667,50,0.9,0,1667,0,0,1667,533,141,0,104
"141","bonf","glm",1667,25,0,0,1667,0,0,1667,59,59,0,105
"142","bt","glm",1667,25,0,0,1667,0,0,1667,150,139,0,106
"143","bonf","bglm",1667,25,0,0,1667,0,0,1667,49,43,0,107
"144","bt","bglm",1667,25,0,0,1667,0,0,1667,100,98,0,108
"145","bonf","glm",1667,50,0,0,1667,0,0,1667,167,149,0,109
"146","bt","glm",1667,50,0,0,1667,0,0,1667,279,240,0,110
"147","bonf","bglm",1667,50,0,0,1667,0,0,1667,103,96,0,111
"148","bt","bglm",1667,50,0,0,1667,0,0,1667,152,136,0,112
"149","bonf","glm",1667,25,0.9,0,1667,0,0,1667,70,26,0,113
"150","bt","glm",1667,25,0.9,0,1667,0,0,1667,441,123,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,51,17,0,115
"152","bt","bglm",1667,25,0.9,0,1667,0,0,1667,320,94,0,116
"153","bonf","glm",1667,50,0.9,0,1667,0,0,1667,189,50,0,117
"154","bt","glm",1667,50,0.9,0,1667,0,0,1667,617,162,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,127,48,0,119
"156","bt","bglm",1667,50,0.9,0,1667,0,0,1667,432,141,0,120
"157","bonf","glm",1667,25,0.5,0,1667,0,0,1667,61,43,0,121
"158","bt","glm",1667,25,0.5,0,1667,0,0,1667,212,150,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,42,36,0,123
"160","bt","bglm",1667,25,0.5,0,1667,0,0,1667,136,104,0,124
"161","bonf","glm",1667,50,0.5,0,1667,0,0,1667,138,108,0,125
"162","bt","glm",1667,50,0.5,0,1667,0,0,1667,299,191,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,104,72,0,127
"164","bt","bglm",1667,50,0.5,0,1667,0,0,1667,180,133,0,128
"165","bonf","glm",1667,25,0.5,0,1667,0,0,1667,58,51,0,129
"166","bt","glm",1667,25,0.5,0,1667,0,0,1667,180,130,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,48,40,0,131
"168","bt","bglm",1667,25,0.5,0,1667,0,0,1667,150,109,0,132
"169","bonf","glm",1667,50,0.5,0,1667,0,0,1667,155,111,0,133
"170","bt","glm",1667,50,0.5,0,1667,0,0,1667,288,196,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,104,85,0,135
"172","bt","bglm",1667,50,0.5,0,1667,0,0,1667,195,131,0,136
"173","bonf","glm",1667,25,0.5,0,1667,0,0,1667,65,53,0,137
"174","bt","glm",1667,25,0.5,0,1667,0,0,1667,193,126,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,46,40,0,139
"176","bt","bglm",1667,25,0.5,0,1667,0,0,1667,108,83,0,140
"177","bonf","glm",1667,50,0.5,0,1667,0,0,1667,207,146,0,141
"178","bt","glm",1667,50,0.5,0,1667,0,0,1667,279,185,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,110,70,0,143
"180","bt","bglm",1667,50,0.5,0,1667,0,0,1667,194,128,0,144
"181","mmm","glm",10000,25,0,0,4371,0,0,5629,191,185,0,145
"182","mmm","glm",10000,50,0,0,4347,0,0,5653,630,556,0,146
"183","mmm","glm",10000,25,0.5,0,4108,0,0,5892,213,171,0,147
"184","mmm","glm",10000,50,0.5,0,3819,0,0,6181,694,458,0,148
"185","mmm","glm",10000,25,0.9,0,3091,0,0,6909,798,248,14,149
"186","mmm","glm",10000,50,0.9,0,2885,0,0,7115,1652,455,33,150
