"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"105","bonf","glm",1667,50,0.5,0,1667,17,14,1653,0,0,0,69
"106","bt","glm",1667,50,0.5,0,1667,112,97,1570,0,0,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,11,9,1658,0,0,0,71
"108","bt","bglm",1667,50,0.5,0,1667,90,80,1587,0,0,0,72
"109","bonf","glm",1667,25,0,0,1667,4,4,1663,0,0,0,73
"110","bt","glm",1667,25,0,0,1667,112,99,1568,0,0,0,74
"111","bonf","bglm",1667,25,0,0,1667,6,6,1661,0,0,0,75
"112","bt","bglm",1667,25,0,0,1667,72,69,1598,0,0,0,76
"113","bonf","glm",1667,50,0,0,1667,16,14,1653,0,0,0,77
"114","bt","glm",1667,50,0,0,1667,88,78,1589,0,0,0,78
"115","bonf","bglm",1667,50,0,0,1667,7,7,1660,0,0,0,79
"116","bt","bglm",1667,50,0,0,1667,56,52,1615,1,1,0,80
"117","bonf","glm",1667,25,0.9,0,1667,7,6,1661,0,0,0,81
"118","bt","glm",1667,25,0.9,0,1667,121,74,1593,0,0,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,1,1,1666,0,0,0,83
"120","bt","bglm",1667,25,0.9,0,1667,110,68,1599,0,0,0,84
"121","bonf","glm",1667,50,0.9,0,1667,8,5,1662,0,0,0,85
"122","bt","glm",1667,50,0.9,0,1667,106,73,1594,0,0,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,4,3,1664,0,0,0,87
"124","bt","bglm",1667,50,0.9,0,1667,137,81,1586,0,0,0,88
"125","bonf","glm",1667,25,0,0,1667,5,5,1662,0,0,0,89
"126","bt","glm",1667,25,0,0,1667,96,89,1578,0,0,0,90
"127","bonf","bglm",1667,25,0,0,1667,7,7,1660,0,0,0,91
"128","bt","bglm",1667,25,0,0,1667,55,51,1616,0,0,0,92
"129","bonf","glm",1667,50,0,0,1667,16,14,1653,0,0,0,93
"130","bt","glm",1667,50,0,0,1667,104,91,1576,0,0,0,94
"131","bonf","bglm",1667,50,0,0,1667,8,8,1659,0,0,0,95
"132","bt","bglm",1667,50,0,0,1667,60,54,1613,0,0,0,96
"133","bonf","glm",1667,25,0.9,0,1667,9,7,1660,0,0,0,97
"134","bt","glm",1667,25,0.9,0,1667,119,76,1591,0,0,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,6,4,1663,0,0,0,99
"136","bt","bglm",1667,25,0.9,0,1667,98,72,1595,0,0,0,100
"137","bonf","glm",1667,50,0.9,0,1667,21,16,1651,0,0,0,101
"138","bt","glm",1667,50,0.9,0,1667,117,79,1588,0,0,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,11,7,1660,0,0,0,103
"140","bt","bglm",1667,50,0.9,0,1667,99,64,1603,3,1,0,104
"141","bonf","glm",1667,25,0,0,1667,5,4,1663,0,0,0,105
"142","bt","glm",1667,25,0,0,1667,89,75,1592,0,0,0,106
"143","bonf","bglm",1667,25,0,0,1667,7,7,1660,0,0,0,107
"144","bt","bglm",1667,25,0,0,1667,72,62,1605,0,0,0,108
"145","bonf","glm",1667,50,0,0,1667,7,7,1660,0,0,0,109
"146","bt","glm",1667,50,0,0,1667,111,96,1571,0,0,0,110
"147","bonf","bglm",1667,50,0,0,1667,6,6,1661,0,0,0,111
"148","bt","bglm",1667,50,0,0,1667,65,56,1611,1,1,0,112
"149","bonf","glm",1667,25,0.9,0,1667,6,5,1662,0,0,0,113
"150","bt","glm",1667,25,0.9,0,1667,146,93,1574,0,0,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,5,3,1664,0,0,0,115
"152","bt","bglm",1667,25,0.9,0,1667,101,66,1601,0,0,0,116
"153","bonf","glm",1667,50,0.9,0,1667,18,13,1654,0,0,0,117
"154","bt","glm",1667,50,0.9,0,1667,135,81,1586,0,0,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,5,4,1663,0,0,0,119
"156","bt","bglm",1667,50,0.9,0,1667,140,87,1580,2,1,0,120
"157","bonf","glm",1667,25,0.5,0,1667,3,3,1664,0,0,0,121
"158","bt","glm",1667,25,0.5,0,1667,107,92,1575,0,0,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,8,8,1659,0,0,0,123
