"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"1","mmm","bglm",1667,25,0,0,1667,0,0,1667,73,72,0,NA
"2","mmm","bglm",1667,50,0,0,1667,0,0,1667,179,169,0,NA
"3","mmm","bglm",1667,25,0.9,0,1667,0,0,1667,198,58,0,NA
"4","mmm","bglm",1667,50,0.9,0,1667,0,0,1667,405,112,0,NA
"5","mmm","bglm",1667,25,0,0,1667,0,0,1667,86,81,0,NA
"6","mmm","bglm",1667,50,0,0,1667,0,0,1667,176,166,0,NA
"7","mmm","bglm",1667,25,0.9,0,1667,0,0,1667,247,69,0,NA
"8","mmm","bglm",1667,50,0.9,0,1667,0,0,1667,349,105,0,NA
"9","mmm","bglm",1667,25,0,0,1667,0,0,1667,62,60,0,NA
"10","mmm","bglm",1667,50,0,0,1667,0,0,1667,183,175,0,NA
"11","mmm","bglm",1667,25,0.9,0,1667,0,0,1667,187,61,0,NA
"12","mmm","bglm",1667,50,0.9,0,1667,0,0,1667,411,129,0,NA
"13","mmm","bglm",1667,25,0.5,0,1667,0,0,1667,80,65,0,NA
"14","mmm","bglm",1667,50,0.5,0,1667,0,0,1667,242,160,0,NA
"15","mmm","bglm",1667,25,0.5,0,1667,0,0,1667,78,63,0,NA
"16","mmm","bglm",1667,50,0.5,0,1667,0,0,1667,240,153,0,NA
"17","mmm","bglm",1667,25,0.5,0,1667,0,0,1667,66,52,0,NA
"18","mmm","bglm",1667,50,0.5,0,1667,0,0,1667,230,149,0,NA
"19","mmm","bglm",1667,25,0,0,1667,0,0,1667,70,67,0,NA
"20","mmm","bglm",1667,50,0,0,1667,0,0,1667,171,164,0,NA
"21","mmm","bglm",1667,25,0.9,0,1667,0,0,1667,172,62,0,NA
"22","mmm","bglm",1667,50,0.9,0,1667,0,0,1667,373,121,0,NA
"23","mmm","bglm",1667,25,0,0,1667,0,0,1667,74,70,0,NA
"24","mmm","bglm",1667,50,0,0,1667,0,0,1667,192,177,0,NA
"25","mmm","bglm",1667,25,0.9,0,1667,0,0,1667,153,53,0,NA
"26","mmm","bglm",1667,50,0.9,0,1667,0,0,1667,469,135,0,NA
"27","mmm","bglm",1667,25,0,0,1667,0,0,1667,69,65,0,NA
"28","mmm","bglm",1667,50,0,0,1667,0,0,1667,177,162,0,NA
"29","mmm","bglm",1667,25,0.9,0,1667,0,0,1667,167,57,0,NA
"30","mmm","bglm",1667,50,0.9,0,1667,0,0,1667,458,141,0,NA
"31","mmm","bglm",1667,25,0.5,0,1667,0,0,1667,90,66,0,NA
"32","mmm","bglm",1667,50,0.5,0,1667,0,0,1667,218,153,0,NA
"33","mmm","bglm",1667,25,0.5,0,1667,0,0,1667,84,67,0,NA
"34","mmm","bglm",1667,50,0.5,0,1667,0,0,1667,255,171,0,NA
"35","mmm","bglm",1667,25,0.5,0,1667,0,0,1667,64,57,0,NA
"36","mmm","bglm",1667,50,0.5,0,1667,0,0,1667,255,162,0,NA
"37","bonf","glm",1667,25,0,0,1667,0,0,1667,68,66,0,1
"38","bt","glm",1667,25,0,0,1667,0,0,1667,168,160,0,2
"39","bonf","bglm",1667,25,0,0,1667,0,0,1667,73,72,0,3
"40","bt","bglm",1667,25,0,0,1667,0,0,1667,157,146,0,4
"41","bonf","glm",1667,50,0,0,1667,0,0,1667,261,249,0,5
"42","bt","glm",1667,50,0,0,1667,0,0,1667,306,274,0,6
"43","bonf","bglm",1667,50,0,0,1667,0,0,1667,160,151,0,7
"44","bt","bglm",1667,50,0,0,1667,0,0,1667,249,227,0,8
"45","bonf","glm",1667,25,0.9,0,1667,0,0,1667,53,25,0,9
"46","bt","glm",1667,25,0.9,0,1667,0,0,1667,420,140,0,10
"47","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,64,23,0,11
"48","bt","bglm",1667,25,0.9,0,1667,0,0,1667,378,127,0,12
"49","bonf","glm",1667,50,0.9,0,1667,0,0,1667,217,70,0,13
"50","bt","glm",1667,50,0.9,0,1667,0,0,1667,783,204,0,14
"51","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,132,43,0,15
"52","bt","bglm",1667,50,0.9,0,1667,0,0,1667,687,183,0,16
"53","bonf","glm",1667,25,0,0,1667,0,0,1667,66,62,0,17
"54","bt","glm",1667,25,0,0,1667,0,0,1667,205,187,0,18
"55","bonf","bglm",1667,25,0,0,1667,0,0,1667,63,61,0,19
"56","bt","bglm",1667,25,0,0,1667,0,0,1667,148,139,0,20
"57","bonf","glm",1667,50,0,0,1667,0,0,1667,239,219,0,21
"58","bt","glm",1667,50,0,0,1667,0,0,1667,324,290,0,22
"59","bonf","bglm",1667,50,0,0,1667,0,0,1667,135,128,0,23
"60","bt","bglm",1667,50,0,0,1667,0,0,1667,265,243,0,24
"61","bonf","glm",1667,25,0.9,0,1667,0,0,1667,46,20,0,25
"62","bt","glm",1667,25,0.9,0,1667,0,0,1667,430,132,0,26
"63","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,84,31,0,27
"64","bt","bglm",1667,25,0.9,0,1667,0,0,1667,384,111,0,28
"65","bonf","glm",1667,50,0.9,0,1667,0,0,1667,182,68,0,29
"66","bt","glm",1667,50,0.9,0,1667,0,0,1667,640,184,0,30
"67","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,196,61,0,31
"68","bt","bglm",1667,50,0.9,0,1667,0,0,1667,567,160,0,32
"69","bonf","glm",1667,25,0,0,1667,0,0,1667,73,72,0,33
"70","bt","glm",1667,25,0,0,1667,0,0,1667,178,167,0,34
"71","bonf","bglm",1667,25,0,0,1667,0,0,1667,57,57,0,35
"72","bt","bglm",1667,25,0,0,1667,0,0,1667,144,132,0,36
"73","bonf","glm",1667,50,0,0,1667,0,0,1667,237,219,0,37
"74","bt","glm",1667,50,0,0,1667,0,0,1667,300,261,0,38
"75","bonf","bglm",1667,50,0,0,1667,0,0,1667,153,144,0,39
"76","bt","bglm",1667,50,0,0,1667,0,0,1667,264,246,0,40
"77","bonf","glm",1667,25,0.9,0,1667,0,0,1667,68,23,0,41
"78","bt","glm",1667,25,0.9,0,1667,0,0,1667,427,133,0,42
"79","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,72,26,0,43
"80","bt","bglm",1667,25,0.9,0,1667,0,0,1667,504,130,0,44
"81","bonf","glm",1667,50,0.9,0,1667,0,0,1667,222,70,0,45
"82","bt","glm",1667,50,0.9,0,1667,0,0,1667,746,205,0,46
"83","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,215,69,0,47
"84","bt","bglm",1667,50,0.9,0,1667,0,0,1667,631,190,0,48
"85","bonf","glm",1667,25,0.5,0,1667,0,0,1667,83,66,0,49
"86","bt","glm",1667,25,0.5,0,1667,0,0,1667,193,148,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,73,59,0,51
"88","bt","bglm",1667,25,0.5,0,1667,0,0,1667,186,139,0,52
"89","bonf","glm",1667,50,0.5,0,1667,0,0,1667,289,172,0,53
"90","bt","glm",1667,50,0.5,0,1667,0,0,1667,389,221,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,142,106,0,55
"92","bt","bglm",1667,50,0.5,0,1667,0,0,1667,350,216,0,56
"93","bonf","glm",1667,25,0.5,0,1667,0,0,1667,93,65,0,57
"94","bt","glm",1667,25,0.5,0,1667,0,0,1667,231,153,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,62,52,0,59
"96","bt","bglm",1667,25,0.5,0,1667,0,0,1667,173,125,0,60
"97","bonf","glm",1667,50,0.5,0,1667,0,0,1667,227,147,0,61
"98","bt","glm",1667,50,0.5,0,1667,0,0,1667,367,242,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,174,118,0,63
"100","bt","bglm",1667,50,0.5,0,1667,0,0,1667,275,171,0,64
"101","bonf","glm",1667,25,0.5,0,1667,0,0,1667,95,73,0,65
"102","bt","glm",1667,25,0.5,0,1667,0,0,1667,224,148,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,74,62,0,67
"104","bt","bglm",1667,25,0.5,0,1667,0,0,1667,176,137,0,68
"105","bonf","glm",1667,50,0.5,0,1667,0,0,1667,285,172,0,69
"106","bt","glm",1667,50,0.5,0,1667,0,0,1667,415,262,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,184,126,0,71
"108","bt","bglm",1667,50,0.5,0,1667,0,0,1667,331,219,0,72
"109","bonf","glm",1667,25,0,0,1667,0,0,1667,78,72,0,73
"110","bt","glm",1667,25,0,0,1667,0,0,1667,182,167,0,74
"111","bonf","bglm",1667,25,0,0,1667,0,0,1667,70,68,0,75
"112","bt","bglm",1667,25,0,0,1667,0,0,1667,153,143,0,76
"113","bonf","glm",1667,50,0,0,1667,0,0,1667,233,213,0,77
"114","bt","glm",1667,50,0,0,1667,0,0,1667,350,297,0,78
