"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"27","mmm","bglm",1667,25,0,0,1667,4,4,1663,2,2,0,NA
"28","mmm","bglm",1667,50,0,0,1667,5,5,1662,6,6,0,NA
"29","mmm","bglm",1667,25,0.9,0,1667,20,16,1651,0,0,0,NA
"30","mmm","bglm",1667,50,0.9,0,1667,31,21,1646,39,14,0,NA
"31","mmm","bglm",1667,25,0.5,0,1667,3,3,1664,2,1,0,NA
"32","mmm","bglm",1667,50,0.5,0,1667,19,19,1648,9,8,0,NA
"33","mmm","bglm",1667,25,0.5,0,1667,6,6,1661,2,2,0,NA
"34","mmm","bglm",1667,50,0.5,0,1667,15,15,1652,17,13,0,NA
"35","mmm","bglm",1667,25,0.5,0,1667,6,6,1661,0,0,0,NA
"36","mmm","bglm",1667,50,0.5,0,1667,14,13,1654,9,7,0,NA
"37","bonf","glm",1667,25,0,0,1667,7,7,1660,0,0,0,1
"38","bt","glm",1667,25,0,0,1667,74,67,1600,4,4,0,2
"39","bonf","bglm",1667,25,0,0,1667,3,3,1664,0,0,0,3
"40","bt","bglm",1667,25,0,0,1667,70,64,1603,62,62,0,4
"41","bonf","glm",1667,50,0,0,1667,10,10,1657,0,0,0,5
"42","bt","glm",1667,50,0,0,1667,53,49,1618,26,24,0,6
"43","bonf","bglm",1667,50,0,0,1667,8,8,1659,6,6,0,7
"44","bt","bglm",1667,50,0,0,1667,47,43,1624,97,96,0,8
"45","bonf","glm",1667,25,0.9,0,1667,5,4,1663,0,0,0,9
"46","bt","glm",1667,25,0.9,0,1667,123,80,1587,7,3,0,10
"47","bonf","bglm",1667,25,0.9,0,1667,9,8,1659,0,0,0,11
"48","bt","bglm",1667,25,0.9,0,1667,86,58,1609,100,38,0,12
"49","bonf","glm",1667,50,0.9,0,1667,15,15,1652,0,0,0,13
"50","bt","glm",1667,50,0.9,0,1667,107,64,1603,79,24,0,14
"51","bonf","bglm",1667,50,0.9,0,1667,16,13,1654,6,3,0,15
"52","bt","bglm",1667,50,0.9,0,1667,98,60,1607,193,58,0,16
"53","bonf","glm",1667,25,0,0,1667,2,2,1665,0,0,0,17
"54","bt","glm",1667,25,0,0,1667,83,77,1590,2,2,0,18
"55","bonf","bglm",1667,25,0,0,1667,7,7,1660,1,1,0,19
"56","bt","bglm",1667,25,0,0,1667,60,55,1612,57,57,0,20
"57","bonf","glm",1667,50,0,0,1667,11,11,1656,0,0,0,21
"58","bt","glm",1667,50,0,0,1667,61,56,1611,36,36,0,22
"59","bonf","bglm",1667,50,0,0,1667,7,7,1660,5,5,0,23
"60","bt","bglm",1667,50,0,0,1667,48,45,1622,87,81,0,24
"61","bonf","glm",1667,25,0.9,0,1667,14,11,1656,0,0,0,25
"62","bt","glm",1667,25,0.9,0,1667,154,95,1572,11,3,0,26
"63","bonf","bglm",1667,25,0.9,0,1667,4,4,1663,0,0,0,27
"64","bt","bglm",1667,25,0.9,0,1667,83,52,1615,59,17,0,28
"65","bonf","glm",1667,50,0.9,0,1667,9,7,1660,1,1,0,29
"66","bt","glm",1667,50,0.9,0,1667,103,67,1600,74,30,0,30
"67","bonf","bglm",1667,50,0.9,0,1667,6,5,1662,11,4,0,31
"68","bt","bglm",1667,50,0.9,0,1667,69,45,1622,162,55,0,32
"69","bonf","glm",1667,25,0,0,1667,5,5,1662,0,0,0,33
"70","bt","glm",1667,25,0,0,1667,92,83,1584,2,2,0,34
"71","bonf","bglm",1667,25,0,0,1667,10,10,1657,1,1,0,35
"72","bt","bglm",1667,25,0,0,1667,60,55,1612,51,51,0,36
"73","bonf","glm",1667,50,0,0,1667,13,13,1654,0,0,0,37
"74","bt","glm",1667,50,0,0,1667,53,51,1616,34,33,0,38
"75","bonf","bglm",1667,50,0,0,1667,3,3,1664,5,5,0,39
"76","bt","bglm",1667,50,0,0,1667,55,53,1614,99,99,0,40
"77","bonf","glm",1667,25,0.9,0,1667,17,15,1652,0,0,0,41
"78","bt","glm",1667,25,0.9,0,1667,118,81,1586,1,1,0,42
"79","bonf","bglm",1667,25,0.9,0,1667,5,3,1664,3,1,0,43
"80","bt","bglm",1667,25,0.9,0,1667,87,61,1606,122,31,0,44
"81","bonf","glm",1667,50,0.9,0,1667,14,12,1655,1,1,0,45
"82","bt","glm",1667,50,0.9,0,1667,88,60,1607,91,28,0,46
"83","bonf","bglm",1667,50,0.9,0,1667,12,9,1658,4,2,0,47
"84","bt","bglm",1667,50,0.9,0,1667,72,51,1616,194,54,0,48
"85","bonf","glm",1667,25,0.5,0,1667,9,9,1658,0,0,0,49
"86","bt","glm",1667,25,0.5,0,1667,108,91,1576,1,1,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,8,8,1659,0,0,0,51
"88","bt","bglm",1667,25,0.5,0,1667,70,60,1607,56,45,0,52
"89","bonf","glm",1667,50,0.5,0,1667,12,11,1656,2,2,0,53
"90","bt","glm",1667,50,0.5,0,1667,70,56,1611,27,25,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,9,8,1659,4,3,0,55
"92","bt","bglm",1667,50,0.5,0,1667,61,53,1614,114,89,0,56
"93","bonf","glm",1667,25,0.5,0,1667,6,6,1661,0,0,0,57
"94","bt","glm",1667,25,0.5,0,1667,105,91,1576,5,4,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,6,5,1662,0,0,0,59
"96","bt","bglm",1667,25,0.5,0,1667,74,67,1600,52,44,0,60
"97","bonf","glm",1667,50,0.5,0,1667,11,11,1656,1,1,0,61
"98","bt","glm",1667,50,0.5,0,1667,79,67,1600,35,31,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,12,10,1657,7,6,0,63
"100","bt","bglm",1667,50,0.5,0,1667,69,60,1607,121,87,0,64
"101","bonf","glm",1667,25,0.5,0,1667,12,10,1657,0,0,0,65
"102","bt","glm",1667,25,0.5,0,1667,100,88,1579,4,4,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,5,5,1662,0,0,0,67
"104","bt","bglm",1667,25,0.5,0,1667,68,59,1608,53,47,0,68
"105","bonf","glm",1667,50,0.5,0,1667,12,11,1656,0,0,0,69
"106","bt","glm",1667,50,0.5,0,1667,81,67,1600,30,26,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,12,10,1657,8,8,0,71
"108","bt","bglm",1667,50,0.5,0,1667,57,52,1615,87,68,0,72
"109","bonf","glm",1667,25,0,0,1667,4,4,1663,0,0,0,73
"110","bt","glm",1667,25,0,0,1667,89,79,1588,4,4,0,74
"111","bonf","bglm",1667,25,0,0,1667,4,4,1663,0,0,0,75
"112","bt","bglm",1667,25,0,0,1667,47,43,1624,37,36,0,76
"113","bonf","glm",1667,50,0,0,1667,18,18,1649,0,0,0,77
"114","bt","glm",1667,50,0,0,1667,60,53,1614,32,32,0,78
"115","bonf","bglm",1667,50,0,0,1667,12,11,1656,8,8,0,79
"116","bt","bglm",1667,50,0,0,1667,48,45,1622,101,96,0,80
"117","bonf","glm",1667,25,0.9,0,1667,4,4,1663,0,0,0,81
"118","bt","glm",1667,25,0.9,0,1667,137,80,1587,10,4,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,7,4,1663,2,1,0,83
"120","bt","bglm",1667,25,0.9,0,1667,63,49,1618,90,34,0,84
"121","bonf","glm",1667,50,0.9,0,1667,23,17,1650,0,0,0,85
"122","bt","glm",1667,50,0.9,0,1667,96,63,1604,57,18,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,7,4,1663,1,1,0,87
"124","bt","bglm",1667,50,0.9,0,1667,59,40,1627,188,56,0,88
"125","bonf","glm",1667,25,0,0,1667,5,5,1662,0,0,0,89
"126","bt","glm",1667,25,0,0,1667,90,76,1591,2,2,0,90
"127","bonf","bglm",1667,25,0,0,1667,5,5,1662,2,2,0,91
"128","bt","bglm",1667,25,0,0,1667,62,56,1611,51,51,0,92
"129","bonf","glm",1667,50,0,0,1667,17,17,1650,0,0,0,93
"130","bt","glm",1667,50,0,0,1667,66,59,1608,30,28,0,94
"131","bonf","bglm",1667,50,0,0,1667,10,9,1658,7,7,0,95
"132","bt","bglm",1667,50,0,0,1667,44,40,1627,85,77,0,96
"133","bonf","glm",1667,25,0.9,0,1667,16,9,1658,0,0,0,97
"134","bt","glm",1667,25,0.9,0,1667,129,88,1579,6,2,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,4,3,1664,0,0,0,99
"136","bt","bglm",1667,25,0.9,0,1667,65,48,1619,95,34,0,100
"137","bonf","glm",1667,50,0.9,0,1667,16,13,1654,0,0,0,101
"138","bt","glm",1667,50,0.9,0,1667,103,70,1597,48,26,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,6,5,1662,2,1,0,103
"140","bt","bglm",1667,50,0.9,0,1667,75,50,1617,146,48,0,104
"141","bonf","glm",1667,25,0,0,1667,9,9,1658,0,0,0,105
"142","bt","glm",1667,25,0,0,1667,77,70,1597,5,5,0,106
"143","bonf","bglm",1667,25,0,0,1667,3,3,1664,0,0,0,107
"144","bt","bglm",1667,25,0,0,1667,52,50,1617,44,44,0,108
"145","bonf","glm",1667,50,0,0,1667,12,10,1657,2,2,0,109
"146","bt","glm",1667,50,0,0,1667,57,56,1611,33,33,0,110
"147","bonf","bglm",1667,50,0,0,1667,4,4,1663,4,4,0,111
"148","bt","bglm",1667,50,0,0,1667,47,46,1621,96,93,0,112
"149","bonf","glm",1667,25,0.9,0,1667,5,5,1662,0,0,0,113
"150","bt","glm",1667,25,0.9,0,1667,128,83,1584,9,2,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,2,2,1665,0,0,0,115
"152","bt","bglm",1667,25,0.9,0,1667,77,57,1610,102,35,0,116
"153","bonf","glm",1667,50,0.9,0,1667,17,12,1655,0,0,0,117
"154","bt","glm",1667,50,0.9,0,1667,112,74,1593,39,17,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,17,12,1655,11,4,0,119
"156","bt","bglm",1667,50,0.9,0,1667,84,51,1616,169,54,0,120
"157","bonf","glm",1667,25,0.5,0,1667,5,5,1662,0,0,0,121
"158","bt","glm",1667,25,0.5,0,1667,83,74,1593,0,0,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,3,3,1664,2,2,0,123
"160","bt","bglm",1667,25,0.5,0,1667,48,45,1622,51,44,0,124
"161","bonf","glm",1667,50,0.5,0,1667,16,15,1652,0,0,0,125
"162","bt","glm",1667,50,0.5,0,1667,75,64,1603,29,25,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,10,10,1657,7,7,0,127
"164","bt","bglm",1667,50,0.5,0,1667,59,51,1616,118,90,0,128
"165","bonf","glm",1667,25,0.5,0,1667,8,8,1659,0,0,0,129
"166","bt","glm",1667,25,0.5,0,1667,83,76,1591,2,2,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,6,6,1661,0,0,0,131
"168","bt","bglm",1667,25,0.5,0,1667,60,54,1613,60,48,0,132
"169","bonf","glm",1667,50,0.5,0,1667,12,12,1655,1,1,0,133
"170","bt","glm",1667,50,0.5,0,1667,65,53,1614,27,19,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,9,8,1659,6,6,0,135
"172","bt","bglm",1667,50,0.5,0,1667,61,58,1609,112,94,0,136
"173","bonf","glm",1667,25,0.5,0,1667,6,5,1662,0,0,0,137
"174","bt","glm",1667,25,0.5,0,1667,97,77,1590,4,3,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,8,7,1660,1,1,0,139
"176","bt","bglm",1667,25,0.5,0,1667,66,59,1608,53,44,0,140
"177","bonf","glm",1667,50,0.5,0,1667,15,11,1656,1,1,0,141
"178","bt","glm",1667,50,0.5,0,1667,72,59,1608,51,45,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,10,10,1657,8,7,0,143
"180","bt","bglm",1667,50,0.5,0,1667,57,52,1615,115,85,0,144
"181","mmm","glm",10000,25,0,0,2164,37,35,7801,0,0,0,145
"182","mmm","glm",10000,50,0,0,199,91,86,9715,3,3,0,146
"183","mmm","glm",10000,25,0.5,0,1809,46,43,8148,0,0,0,147
"184","mmm","glm",10000,50,0.5,0,145,100,89,9766,9,9,0,148
"185","mmm","glm",10000,25,0.9,0,1081,193,131,8788,0,0,0,149
"186","mmm","glm",10000,50,0.9,0,120,245,165,9715,61,19,0,150
