"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"66","bt","glm",1667,50,0.9,0,1667,36,12,1655,768,397,0,30
"67","bonf","bglm",1667,50,0.9,0,1667,2,1,1666,154,103,0,31
"68","bt","bglm",1667,50,0.9,0,1667,63,32,1635,651,334,0,32
"69","bonf","glm",1667,25,0,0,1667,0,0,1667,66,64,0,33
"70","bt","glm",1667,25,0,0,1667,1,1,1666,353,273,0,34
"71","bonf","bglm",1667,25,0,0,1667,0,0,1667,37,36,0,35
"72","bt","bglm",1667,25,0,0,1667,22,22,1645,264,226,0,36
"73","bonf","glm",1667,50,0,0,1667,0,0,1667,233,206,0,37
"74","bt","glm",1667,50,0,0,1667,14,12,1655,611,474,0,38
"75","bonf","bglm",1667,50,0,0,1667,1,1,1666,135,125,0,39
"76","bt","bglm",1667,50,0,0,1667,26,26,1641,513,400,0,40
"77","bonf","glm",1667,25,0.9,0,1667,0,0,1667,63,40,0,41
"78","bt","glm",1667,25,0.9,0,1667,3,1,1666,376,210,0,42
"79","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,38,28,0,43
"80","bt","bglm",1667,25,0.9,0,1667,52,17,1650,334,191,0,44
"81","bonf","glm",1667,50,0.9,0,1667,0,0,1667,213,126,0,45
"82","bt","glm",1667,50,0.9,0,1667,41,10,1657,770,387,0,46
"83","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,118,82,0,47
"84","bt","bglm",1667,50,0.9,0,1667,41,14,1653,625,338,0,48
"85","bonf","glm",1667,25,0.5,0,1667,0,0,1667,66,55,0,49
"86","bt","glm",1667,25,0.5,0,1667,0,0,1667,307,245,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,38,34,0,51
"88","bt","bglm",1667,25,0.5,0,1667,13,12,1655,275,206,0,52
"89","bonf","glm",1667,50,0.5,0,1667,0,0,1667,212,169,0,53
"90","bt","glm",1667,50,0.5,0,1667,7,6,1661,639,413,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,134,109,0,55
"92","bt","bglm",1667,50,0.5,0,1667,39,33,1634,569,408,0,56
"93","bonf","glm",1667,25,0.5,0,1667,0,0,1667,57,51,0,57
"94","bt","glm",1667,25,0.5,0,1667,0,0,1667,332,241,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,38,35,0,59
"96","bt","bglm",1667,25,0.5,0,1667,22,17,1650,281,209,0,60
"97","bonf","glm",1667,50,0.5,0,1667,0,0,1667,197,157,0,61
"98","bt","glm",1667,50,0.5,0,1667,15,11,1656,617,406,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,1,1,1666,152,124,0,63
"100","bt","bglm",1667,50,0.5,0,1667,52,43,1624,502,359,0,64
"101","bonf","glm",1667,25,0.5,0,1667,0,0,1667,57,49,0,65
"102","bt","glm",1667,25,0.5,0,1667,2,2,1665,361,255,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,36,30,0,67
"104","bt","bglm",1667,25,0.5,0,1667,26,22,1645,276,206,0,68
"105","bonf","glm",1667,50,0.5,0,1667,0,0,1667,197,160,0,69
"106","bt","glm",1667,50,0.5,0,1667,16,11,1656,645,421,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,153,127,0,71
"108","bt","bglm",1667,50,0.5,0,1667,42,38,1629,511,367,0,72
"109","bonf","glm",1667,25,0,0,1667,0,0,1667,61,57,0,73
"110","bt","glm",1667,25,0,0,1667,4,3,1664,341,277,0,74
"111","bonf","bglm",1667,25,0,0,1667,0,0,1667,41,39,0,75
"112","bt","bglm",1667,25,0,0,1667,16,15,1652,248,218,0,76
"113","bonf","glm",1667,50,0,0,1667,0,0,1667,220,191,0,77
"114","bt","glm",1667,50,0,0,1667,10,9,1658,617,461,0,78
"115","bonf","bglm",1667,50,0,0,1667,0,0,1667,144,130,0,79
"116","bt","bglm",1667,50,0,0,1667,31,30,1637,517,406,0,80
"117","bonf","glm",1667,25,0.9,0,1667,0,0,1667,78,44,0,81
"118","bt","glm",1667,25,0.9,0,1667,0,0,1667,452,243,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,40,27,0,83
"120","bt","bglm",1667,25,0.9,0,1667,38,16,1651,329,190,0,84
"121","bonf","glm",1667,50,0.9,0,1667,0,0,1667,219,136,0,85
"122","bt","glm",1667,50,0.9,0,1667,31,11,1656,737,382,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,153,98,0,87
"124","bt","bglm",1667,50,0.9,0,1667,81,34,1633,646,346,0,88
"125","bonf","glm",1667,25,0,0,1667,0,0,1667,48,45,0,89
"126","bt","glm",1667,25,0,0,1667,0,0,1667,315,240,0,90
"127","bonf","bglm",1667,25,0,0,1667,0,0,1667,39,39,0,91
"128","bt","bglm",1667,25,0,0,1667,27,27,1640,266,223,0,92
"129","bonf","glm",1667,50,0,0,1667,0,0,1667,212,183,0,93
"130","bt","glm",1667,50,0,0,1667,7,7,1660,569,432,0,94
"131","bonf","bglm",1667,50,0,0,1667,1,1,1666,136,120,0,95
"132","bt","bglm",1667,50,0,0,1667,34,29,1638,537,427,0,96
"133","bonf","glm",1667,25,0.9,0,1667,0,0,1667,67,47,0,97
"134","bt","glm",1667,25,0.9,0,1667,5,1,1666,422,231,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,38,26,0,99
"136","bt","bglm",1667,25,0.9,0,1667,59,15,1652,310,169,0,100
"137","bonf","glm",1667,50,0.9,0,1667,0,0,1667,220,133,0,101
"138","bt","glm",1667,50,0.9,0,1667,17,5,1662,685,374,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,1,1,1666,159,105,0,103
"140","bt","bglm",1667,50,0.9,0,1667,90,28,1639,597,323,0,104
"141","bonf","glm",1667,25,0,0,1667,0,0,1667,58,56,0,105
"142","bt","glm",1667,25,0,0,1667,0,0,1667,356,287,0,106
"143","bonf","bglm",1667,25,0,0,1667,0,0,1667,50,45,0,107
"144","bt","bglm",1667,25,0,0,1667,24,24,1643,254,219,0,108
"145","bonf","glm",1667,50,0,0,1667,0,0,1667,190,170,0,109
"146","bt","glm",1667,50,0,0,1667,13,11,1656,662,482,0,110
"147","bonf","bglm",1667,50,0,0,1667,0,0,1667,127,120,0,111
"148","bt","bglm",1667,50,0,0,1667,35,34,1633,541,431,0,112
"149","bonf","glm",1667,25,0.9,0,1667,0,0,1667,75,47,0,113
"150","bt","glm",1667,25,0.9,0,1667,1,1,1666,405,218,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,46,34,0,115
"152","bt","bglm",1667,25,0.9,0,1667,41,11,1656,279,178,0,116
"153","bonf","glm",1667,50,0.9,0,1667,0,0,1667,258,160,0,117
"154","bt","glm",1667,50,0.9,0,1667,15,5,1662,749,402,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,153,96,0,119
"156","bt","bglm",1667,50,0.9,0,1667,92,27,1640,593,327,0,120
"157","bonf","glm",1667,25,0.5,0,1667,0,0,1667,68,59,0,121
"158","bt","glm",1667,25,0.5,0,1667,1,1,1666,339,249,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,46,42,0,123
"160","bt","bglm",1667,25,0.5,0,1667,13,13,1654,224,179,0,124
"161","bonf","glm",1667,50,0.5,0,1667,0,0,1667,223,179,0,125
"162","bt","glm",1667,50,0.5,0,1667,14,12,1655,592,382,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,1,1,1666,119,99,0,127
"164","bt","bglm",1667,50,0.5,0,1667,54,36,1631,551,384,0,128
"165","bonf","glm",1667,25,0.5,0,1667,0,0,1667,53,47,0,129
"166","bt","glm",1667,25,0.5,0,1667,1,1,1666,350,241,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,38,35,0,131
"168","bt","bglm",1667,25,0.5,0,1667,22,21,1646,256,187,0,132
"169","bonf","glm",1667,50,0.5,0,1667,0,0,1667,194,152,0,133
"170","bt","glm",1667,50,0.5,0,1667,12,10,1657,647,420,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,3,3,1664,140,115,0,135
"172","bt","bglm",1667,50,0.5,0,1667,38,30,1637,547,381,0,136
"173","bonf","glm",1667,25,0.5,0,1667,0,0,1667,44,39,0,137
"174","bt","glm",1667,25,0.5,0,1667,0,0,1667,343,243,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,35,29,0,139
"176","bt","bglm",1667,25,0.5,0,1667,28,22,1645,246,201,0,140
"177","bonf","glm",1667,50,0.5,0,1667,0,0,1667,209,165,0,141
"178","bt","glm",1667,50,0.5,0,1667,15,11,1656,584,397,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,167,135,0,143
"180","bt","bglm",1667,50,0.5,0,1667,35,34,1633,558,372,0,144
"181","mmm","glm",10000,25,0,0,2324,0,0,7676,257,237,18,145
"182","mmm","glm",10000,50,0,0,193,0,0,9807,1347,1185,125,146
"183","mmm","glm",10000,25,0.5,0,1812,0,0,8188,277,239,34,147
"184","mmm","glm",10000,50,0.5,0,166,2,1,9833,1402,1094,208,148
"185","mmm","glm",10000,25,0.9,0,1075,0,0,8925,716,436,183,149
"186","mmm","glm",10000,50,0.9,0,93,3,3,9904,2323,1350,563,150
