"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"88","bt","bglm",1667,25,0.5,0,1667,0,0,1667,781,403,0,52
"89","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1802,751,0,53
"90","bt","glm",1667,50,0.5,0,1667,0,0,1667,2124,868,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1319,633,0,55
"92","bt","bglm",1667,50,0.5,0,1667,0,0,1667,2011,799,0,56
"93","bonf","glm",1667,25,0.5,0,1667,0,0,1667,376,239,0,57
"94","bt","glm",1667,25,0.5,0,1667,0,0,1667,811,442,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,318,201,0,59
"96","bt","bglm",1667,25,0.5,0,1667,1,1,1666,774,380,0,60
"97","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1678,751,0,61
"98","bt","glm",1667,50,0.5,0,1667,0,0,1667,2143,862,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1257,607,0,63
"100","bt","bglm",1667,50,0.5,0,1667,1,1,1666,1896,790,0,64
"101","bonf","glm",1667,25,0.5,0,1667,0,0,1667,414,244,0,65
"102","bt","glm",1667,25,0.5,0,1667,0,0,1667,883,432,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,352,219,0,67
"104","bt","bglm",1667,25,0.5,0,1667,1,1,1666,803,413,0,68
"105","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1730,730,0,69
"106","bt","glm",1667,50,0.5,0,1667,0,0,1667,2220,866,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1338,595,0,71
"108","bt","bglm",1667,50,0.5,0,1667,1,1,1666,1949,778,0,72
"109","bonf","glm",1667,25,0,0,1667,0,0,1667,392,351,0,73
"110","bt","glm",1667,25,0,0,1667,0,0,1667,720,596,0,74
"111","bonf","bglm",1667,25,0,0,1667,0,0,1667,390,346,0,75
"112","bt","bglm",1667,25,0,0,1667,2,2,1665,537,459,0,76
"113","bonf","glm",1667,50,0,0,1667,0,0,1667,1660,1085,0,77
"114","bt","glm",1667,50,0,0,1667,0,0,1667,1934,1177,0,78
"115","bonf","bglm",1667,50,0,0,1667,0,0,1667,1318,960,0,79
"116","bt","bglm",1667,50,0,0,1667,2,2,1665,1829,1135,0,80
"117","bonf","glm",1667,25,0.9,0,1667,0,0,1667,474,131,0,81
"118","bt","glm",1667,25,0.9,0,1667,0,0,1667,1396,323,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,401,110,0,83
"120","bt","bglm",1667,25,0.9,0,1667,5,4,1663,1372,320,0,84
"121","bonf","glm",1667,50,0.9,0,1667,0,0,1667,1723,397,0,85
"122","bt","glm",1667,50,0.9,0,1667,1,1,1666,3163,649,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1293,314,0,87
"124","bt","bglm",1667,50,0.9,0,1667,6,4,1663,2964,646,0,88
"125","bonf","glm",1667,25,0,0,1667,0,0,1667,402,367,0,89
"126","bt","glm",1667,25,0,0,1667,0,0,1667,684,563,0,90
"127","bonf","bglm",1667,25,0,0,1667,0,0,1667,403,374,0,91
"128","bt","bglm",1667,25,0,0,1667,0,0,1667,550,459,0,92
"129","bonf","glm",1667,50,0,0,1667,0,0,1667,1671,1071,0,93
"130","bt","glm",1667,50,0,0,1667,0,0,1667,1987,1201,0,94
"131","bonf","bglm",1667,50,0,0,1667,0,0,1667,1339,957,0,95
"132","bt","bglm",1667,50,0,0,1667,1,1,1666,1840,1160,0,96
"133","bonf","glm",1667,25,0.9,0,1667,0,0,1667,462,115,0,97
"134","bt","glm",1667,25,0.9,0,1667,0,0,1667,1425,345,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,292,85,0,99
"136","bt","bglm",1667,25,0.9,0,1667,5,4,1663,1219,294,0,100
"137","bonf","glm",1667,50,0.9,0,1667,0,0,1667,1684,408,0,101
"138","bt","glm",1667,50,0.9,0,1667,4,4,1663,3168,643,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1240,298,0,103
"140","bt","bglm",1667,50,0.9,0,1667,13,9,1658,3245,679,0,104
"141","bonf","glm",1667,25,0,0,1667,0,0,1667,387,345,0,105
"142","bt","glm",1667,25,0,0,1667,0,0,1667,758,614,0,106
"143","bonf","bglm",1667,25,0,0,1667,0,0,1667,338,313,0,107
"144","bt","bglm",1667,25,0,0,1667,0,0,1667,571,489,0,108
"145","bonf","glm",1667,50,0,0,1667,0,0,1667,1659,1109,0,109
"146","bt","glm",1667,50,0,0,1667,0,0,1667,1957,1173,0,110
"147","bonf","bglm",1667,50,0,0,1667,0,0,1667,1453,1010,0,111
"148","bt","bglm",1667,50,0,0,1667,2,2,1665,1826,1136,0,112
"149","bonf","glm",1667,25,0.9,0,1667,0,0,1667,324,100,0,113
"150","bt","glm",1667,25,0.9,0,1667,0,0,1667,1288,322,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,439,112,0,115
"152","bt","bglm",1667,25,0.9,0,1667,3,3,1664,1273,286,0,116
"153","bonf","glm",1667,50,0.9,0,1667,0,0,1667,1685,377,0,117
"154","bt","glm",1667,50,0.9,0,1667,3,2,1665,3394,672,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1389,322,0,119
"156","bt","bglm",1667,50,0.9,0,1667,6,5,1662,3037,632,0,120
"157","bonf","glm",1667,25,0.5,0,1667,0,0,1667,400,238,0,121
"158","bt","glm",1667,25,0.5,0,1667,0,0,1667,811,437,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,371,233,0,123
"160","bt","bglm",1667,25,0.5,0,1667,1,1,1666,779,403,0,124
"161","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1750,730,0,125
"162","bt","glm",1667,50,0.5,0,1667,1,1,1666,2101,847,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1290,598,0,127
"164","bt","bglm",1667,50,0.5,0,1667,1,1,1666,1993,822,0,128
"165","bonf","glm",1667,25,0.5,0,1667,0,0,1667,455,258,0,129
"166","bt","glm",1667,25,0.5,0,1667,0,0,1667,784,425,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,332,217,0,131
"168","bt","bglm",1667,25,0.5,0,1667,0,0,1667,747,418,0,132
"169","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1622,706,0,133
"170","bt","glm",1667,50,0.5,0,1667,0,0,1667,2152,833,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1308,597,0,135
"172","bt","bglm",1667,50,0.5,0,1667,2,2,1665,1954,809,0,136
"173","bonf","glm",1667,25,0.5,0,1667,0,0,1667,405,239,0,137
"174","bt","glm",1667,25,0.5,0,1667,0,0,1667,821,448,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,357,229,0,139
"176","bt","bglm",1667,25,0.5,0,1667,0,0,1667,746,386,0,140
"177","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1632,707,0,141
"178","bt","glm",1667,50,0.5,0,1667,0,0,1667,2114,859,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,1,1,1666,1233,601,0,143
"180","bt","bglm",1667,50,0.5,0,1667,3,3,1664,2066,806,0,144
"181","mmm","glm",10000,25,0,0,591,0,0,9409,2256,2008,0,145
"182","mmm","glm",10000,50,0,0,34,0,0,9966,10603,6760,0,146
"183","mmm","glm",10000,25,0.5,0,599,0,0,9401,2382,1437,1,147
"184","mmm","glm",10000,50,0.5,0,49,0,0,9951,10562,4457,46,148
"185","mmm","glm",10000,25,0.9,0,533,0,0,9467,4464,1146,135,149
"186","mmm","glm",10000,50,0.9,0,39,4,3,9958,15058,3254,782,150
