"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"30","mmm","bglm",1667,50,0.9,0,1667,105,32,1635,10,8,0,NA
"31","mmm","bglm",1667,25,0.5,0,1667,25,24,1643,0,0,0,NA
"32","mmm","bglm",1667,50,0.5,0,1667,47,37,1630,4,4,0,NA
"33","mmm","bglm",1667,25,0.5,0,1667,25,21,1646,0,0,0,NA
"34","mmm","bglm",1667,50,0.5,0,1667,59,45,1622,2,2,0,NA
"35","mmm","bglm",1667,25,0.5,0,1667,33,32,1635,0,0,0,NA
"36","mmm","bglm",1667,50,0.5,0,1667,53,42,1625,0,0,0,NA
"37","bonf","glm",1667,25,0,0,1667,26,24,1643,0,0,0,1
"38","bt","glm",1667,25,0,0,1667,88,84,1583,0,0,0,2
"39","bonf","bglm",1667,25,0,0,1667,24,23,1644,0,0,0,3
"40","bt","bglm",1667,25,0,0,1667,76,74,1593,3,3,0,4
"41","bonf","glm",1667,50,0,0,1667,40,38,1629,0,0,0,5
"42","bt","glm",1667,50,0,0,1667,105,99,1568,0,0,0,6
"43","bonf","bglm",1667,50,0,0,1667,43,39,1628,5,5,0,7
"44","bt","bglm",1667,50,0,0,1667,64,63,1604,7,7,0,8
"45","bonf","glm",1667,25,0.9,0,1667,23,10,1657,0,0,0,9
"46","bt","glm",1667,25,0.9,0,1667,226,77,1590,0,0,0,10
"47","bonf","bglm",1667,25,0.9,0,1667,26,8,1659,0,0,0,11
"48","bt","bglm",1667,25,0.9,0,1667,194,64,1603,15,10,0,12
"49","bonf","glm",1667,50,0.9,0,1667,64,23,1644,0,0,0,13
"50","bt","glm",1667,50,0.9,0,1667,241,88,1579,5,4,0,14
"51","bonf","bglm",1667,50,0.9,0,1667,38,13,1654,2,2,0,15
"52","bt","bglm",1667,50,0.9,0,1667,184,64,1603,21,17,0,16
"53","bonf","glm",1667,25,0,0,1667,21,21,1646,0,0,0,17
"54","bt","glm",1667,25,0,0,1667,87,82,1585,0,0,0,18
"55","bonf","bglm",1667,25,0,0,1667,22,21,1646,0,0,0,19
"56","bt","bglm",1667,25,0,0,1667,77,72,1595,1,1,0,20
"57","bonf","glm",1667,50,0,0,1667,53,53,1614,0,0,0,21
"58","bt","glm",1667,50,0,0,1667,89,84,1583,1,1,0,22
"59","bonf","bglm",1667,50,0,0,1667,41,39,1628,2,2,0,23
"60","bt","bglm",1667,50,0,0,1667,67,65,1602,5,5,0,24
"61","bonf","glm",1667,25,0.9,0,1667,44,14,1653,0,0,0,25
"62","bt","glm",1667,25,0.9,0,1667,205,80,1587,0,0,0,26
"63","bonf","bglm",1667,25,0.9,0,1667,17,8,1659,0,0,0,27
"64","bt","bglm",1667,25,0.9,0,1667,192,62,1605,11,9,0,28
"65","bonf","glm",1667,50,0.9,0,1667,74,25,1642,0,0,0,29
"66","bt","glm",1667,50,0.9,0,1667,218,70,1597,5,5,0,30
"67","bonf","bglm",1667,50,0.9,0,1667,14,13,1654,3,2,0,31
"68","bt","bglm",1667,50,0.9,0,1667,176,67,1600,28,20,0,32
"69","bonf","glm",1667,25,0,0,1667,27,27,1640,0,0,0,33
"70","bt","glm",1667,25,0,0,1667,86,80,1587,0,0,0,34
"71","bonf","bglm",1667,25,0,0,1667,17,16,1651,0,0,0,35
"72","bt","bglm",1667,25,0,0,1667,63,60,1607,1,1,0,36
"73","bonf","glm",1667,50,0,0,1667,62,61,1606,0,0,0,37
"74","bt","glm",1667,50,0,0,1667,94,90,1577,0,0,0,38
"75","bonf","bglm",1667,50,0,0,1667,31,30,1637,2,2,0,39
"76","bt","bglm",1667,50,0,0,1667,56,53,1614,1,1,0,40
"77","bonf","glm",1667,25,0.9,0,1667,35,11,1656,0,0,0,41
"78","bt","glm",1667,25,0.9,0,1667,229,78,1589,0,0,0,42
"79","bonf","bglm",1667,25,0.9,0,1667,17,7,1660,0,0,0,43
"80","bt","bglm",1667,25,0.9,0,1667,180,60,1607,9,8,0,44
"81","bonf","glm",1667,50,0.9,0,1667,74,17,1650,0,0,0,45
"82","bt","glm",1667,50,0.9,0,1667,226,81,1586,6,5,0,46
"83","bonf","bglm",1667,50,0.9,0,1667,48,22,1645,2,1,0,47
"84","bt","bglm",1667,50,0.9,0,1667,148,61,1606,31,20,0,48
"85","bonf","glm",1667,25,0.5,0,1667,25,23,1644,0,0,0,49
"86","bt","glm",1667,25,0.5,0,1667,90,74,1593,0,0,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,29,23,1644,0,0,0,51
"88","bt","bglm",1667,25,0.5,0,1667,68,56,1611,6,6,0,52
"89","bonf","glm",1667,50,0.5,0,1667,54,47,1620,0,0,0,53
"90","bt","glm",1667,50,0.5,0,1667,86,75,1592,1,1,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,31,23,1644,0,0,0,55
"92","bt","bglm",1667,50,0.5,0,1667,67,58,1609,2,2,0,56
"93","bonf","glm",1667,25,0.5,0,1667,16,16,1651,0,0,0,57
"94","bt","glm",1667,25,0.5,0,1667,123,91,1576,0,0,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,26,20,1647,0,0,0,59
"96","bt","bglm",1667,25,0.5,0,1667,105,78,1589,0,0,0,60
"97","bonf","glm",1667,50,0.5,0,1667,65,55,1612,0,0,0,61
"98","bt","glm",1667,50,0.5,0,1667,102,73,1594,0,0,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,23,22,1645,1,1,0,63
"100","bt","bglm",1667,50,0.5,0,1667,76,55,1612,6,6,0,64
"101","bonf","glm",1667,25,0.5,0,1667,32,24,1643,0,0,0,65
"102","bt","glm",1667,25,0.5,0,1667,112,89,1578,0,0,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,17,17,1650,0,0,0,67
"104","bt","bglm",1667,25,0.5,0,1667,83,70,1597,0,0,0,68
"105","bonf","glm",1667,50,0.5,0,1667,42,37,1630,0,0,0,69
"106","bt","glm",1667,50,0.5,0,1667,97,77,1590,0,0,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,34,31,1636,0,0,0,71
"108","bt","bglm",1667,50,0.5,0,1667,71,55,1612,5,5,0,72
"109","bonf","glm",1667,25,0,0,1667,27,27,1640,0,0,0,73
"110","bt","glm",1667,25,0,0,1667,84,75,1592,0,0,0,74
"111","bonf","bglm",1667,25,0,0,1667,22,21,1646,0,0,0,75
"112","bt","bglm",1667,25,0,0,1667,55,51,1616,4,4,0,76
"113","bonf","glm",1667,50,0,0,1667,48,46,1621,0,0,0,77
"114","bt","glm",1667,50,0,0,1667,77,76,1591,0,0,0,78
"115","bonf","bglm",1667,50,0,0,1667,39,39,1628,4,4,0,79
"116","bt","bglm",1667,50,0,0,1667,65,60,1607,3,3,0,80
"117","bonf","glm",1667,25,0.9,0,1667,32,12,1655,0,0,0,81
"118","bt","glm",1667,25,0.9,0,1667,272,89,1578,0,0,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,13,8,1659,0,0,0,83
"120","bt","bglm",1667,25,0.9,0,1667,208,67,1600,14,8,0,84
"121","bonf","glm",1667,50,0.9,0,1667,60,21,1646,0,0,0,85
"122","bt","glm",1667,50,0.9,0,1667,250,74,1593,4,3,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,31,18,1649,2,1,0,87
"124","bt","bglm",1667,50,0.9,0,1667,152,60,1607,25,18,0,88
"125","bonf","glm",1667,25,0,0,1667,31,28,1639,0,0,0,89
"126","bt","glm",1667,25,0,0,1667,98,88,1579,0,0,0,90
"127","bonf","bglm",1667,25,0,0,1667,21,21,1646,0,0,0,91
"128","bt","bglm",1667,25,0,0,1667,81,76,1591,1,1,0,92
"129","bonf","glm",1667,50,0,0,1667,63,61,1606,0,0,0,93
"130","bt","glm",1667,50,0,0,1667,62,61,1606,1,1,0,94
"131","bonf","bglm",1667,50,0,0,1667,26,25,1642,0,0,0,95
"132","bt","bglm",1667,50,0,0,1667,61,59,1608,6,6,0,96
"133","bonf","glm",1667,25,0.9,0,1667,10,9,1658,0,0,0,97
"134","bt","glm",1667,25,0.9,0,1667,268,90,1577,0,0,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,12,4,1663,0,0,0,99
"136","bt","bglm",1667,25,0.9,0,1667,178,60,1607,11,8,0,100
"137","bonf","glm",1667,50,0.9,0,1667,34,15,1652,0,0,0,101
"138","bt","glm",1667,50,0.9,0,1667,258,91,1576,5,4,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,22,15,1652,2,2,0,103
"140","bt","bglm",1667,50,0.9,0,1667,152,51,1616,19,16,0,104
"141","bonf","glm",1667,25,0,0,1667,21,20,1647,0,0,0,105
"142","bt","glm",1667,25,0,0,1667,80,77,1590,0,0,0,106
"143","bonf","bglm",1667,25,0,0,1667,32,31,1636,0,0,0,107
"144","bt","bglm",1667,25,0,0,1667,79,77,1590,2,2,0,108
"145","bonf","glm",1667,50,0,0,1667,63,62,1605,0,0,0,109
"146","bt","glm",1667,50,0,0,1667,103,97,1570,0,0,0,110
"147","bonf","bglm",1667,50,0,0,1667,33,32,1635,0,0,0,111
"148","bt","bglm",1667,50,0,0,1667,50,48,1619,5,5,0,112
"149","bonf","glm",1667,25,0.9,0,1667,33,14,1653,0,0,0,113
"150","bt","glm",1667,25,0.9,0,1667,272,86,1581,0,0,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,17,9,1658,4,2,0,115
"152","bt","bglm",1667,25,0.9,0,1667,180,63,1604,6,4,0,116
"153","bonf","glm",1667,50,0.9,0,1667,76,27,1640,0,0,0,117
"154","bt","glm",1667,50,0.9,0,1667,288,76,1591,11,8,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,30,11,1656,3,3,0,119
"156","bt","bglm",1667,50,0.9,0,1667,146,52,1615,11,8,0,120
"157","bonf","glm",1667,25,0.5,0,1667,33,28,1639,0,0,0,121
"158","bt","glm",1667,25,0.5,0,1667,132,94,1573,0,0,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,22,18,1649,1,1,0,123
"160","bt","bglm",1667,25,0.5,0,1667,91,70,1597,6,6,0,124
"161","bonf","glm",1667,50,0.5,0,1667,55,45,1622,0,0,0,125
"162","bt","glm",1667,50,0.5,0,1667,112,87,1580,3,3,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,39,37,1630,5,5,0,127
"164","bt","bglm",1667,50,0.5,0,1667,89,71,1596,8,8,0,128
"165","bonf","glm",1667,25,0.5,0,1667,27,19,1648,0,0,0,129
"166","bt","glm",1667,25,0.5,0,1667,102,84,1583,0,0,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,29,23,1644,1,1,0,131
"168","bt","bglm",1667,25,0.5,0,1667,66,55,1612,1,1,0,132
"169","bonf","glm",1667,50,0.5,0,1667,59,47,1620,0,0,0,133
"170","bt","glm",1667,50,0.5,0,1667,102,87,1580,1,1,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,39,30,1637,1,1,0,135
"172","bt","bglm",1667,50,0.5,0,1667,83,69,1598,7,7,0,136
"173","bonf","glm",1667,25,0.5,0,1667,40,31,1636,0,0,0,137
"174","bt","glm",1667,25,0.5,0,1667,96,76,1591,0,0,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,20,18,1649,0,0,0,139
"176","bt","bglm",1667,25,0.5,0,1667,93,78,1589,2,2,0,140
"177","bonf","glm",1667,50,0.5,0,1667,54,47,1620,0,0,0,141
"178","bt","glm",1667,50,0.5,0,1667,125,96,1571,0,0,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,35,32,1635,1,1,0,143
"180","bt","bglm",1667,50,0.5,0,1667,69,61,1606,4,4,0,144
"181","mmm","glm",2000,25,0,0,103,26,26,1871,0,0,0,145
"182","mmm","glm",2000,50,0,0,10,73,65,1925,0,0,0,146
"183","mmm","glm",2000,25,0.5,0,116,36,33,1851,0,0,0,147
"184","mmm","glm",2000,50,0.5,0,10,92,65,1925,0,0,0,148
"185","mmm","glm",2000,25,0.9,0,103,141,40,1857,0,0,0,149
"186","mmm","glm",2000,50,0.9,0,13,203,63,1924,2,2,0,150
"187","mmm","glm",2000,25,0,0,116,26,24,1860,0,0,0,151
"188","mmm","glm",2000,50,0,0,4,69,62,1934,0,0,0,152
"189","mmm","glm",2000,25,0.5,0,98,32,30,1872,0,0,0,153
"190","mmm","glm",2000,50,0.5,0,8,84,66,1926,0,0,0,154
"191","mmm","glm",2000,25,0.9,0,107,100,41,1852,1,1,0,155
"192","mmm","glm",2000,50,0.9,0,9,212,65,1926,0,0,0,156
"193","mmm","glm",2000,25,0,0,141,29,28,1831,0,0,0,157
"194","mmm","glm",2000,50,0,0,10,64,56,1934,0,0,0,158
"195","mmm","glm",2000,25,0.5,0,111,25,19,1870,0,0,0,159
"196","mmm","glm",2000,50,0.5,0,13,76,65,1922,0,0,0,160
"197","mmm","glm",2000,25,0.9,0,92,74,29,1879,0,0,0,161
"198","mmm","glm",2000,50,0.9,0,9,160,58,1933,2,2,0,162
"199","mmm","glm",2000,25,0,0,141,34,34,1825,0,0,0,163
"200","mmm","glm",2000,50,0,0,4,64,61,1935,0,0,0,164
"201","mmm","glm",2000,25,0.5,0,120,23,20,1860,0,0,0,165
"202","mmm","glm",2000,50,0.5,0,9,69,58,1933,1,1,0,166
"203","mmm","glm",2000,25,0.9,0,101,107,36,1863,0,0,0,167
"204","mmm","glm",2000,50,0.9,0,7,109,40,1953,0,0,0,168
"205","mmm","glm",2000,25,0,0,108,37,36,1856,0,0,0,169
"206","mmm","glm",2000,50,0,0,7,71,68,1925,0,0,0,170
"207","mmm","glm",2000,25,0.5,0,110,24,21,1869,0,0,0,171
"208","mmm","glm",2000,50,0.5,0,9,74,65,1926,0,0,0,172
"209","mmm","glm",2000,25,0.9,0,101,134,37,1862,0,0,0,173
"210","mmm","glm",2000,50,0.9,0,5,172,59,1936,2,2,0,174
