"","method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","X"
"53","bonf","glm",1667,25,0,0,1667,0,0,1667,387,357,0,17
"54","bt","glm",1667,25,0,0,1667,0,0,1667,740,606,0,18
"55","bonf","bglm",1667,25,0,0,1667,0,0,1667,382,338,0,19
"56","bt","bglm",1667,25,0,0,1667,0,0,1667,590,485,0,20
"57","bonf","glm",1667,50,0,0,1667,0,0,1667,1719,1102,0,21
"58","bt","glm",1667,50,0,0,1667,0,0,1667,1913,1178,0,22
"59","bonf","bglm",1667,50,0,0,1667,0,0,1667,1303,946,0,23
"60","bt","bglm",1667,50,0,0,1667,0,0,1667,1812,1113,0,24
"61","bonf","glm",1667,25,0.9,0,1667,0,0,1667,397,107,0,25
"62","bt","glm",1667,25,0.9,0,1667,0,0,1667,1553,360,0,26
"63","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,380,114,0,27
"64","bt","bglm",1667,25,0.9,0,1667,0,0,1667,1209,306,0,28
"65","bonf","glm",1667,50,0.9,0,1667,0,0,1667,1744,424,0,29
"66","bt","glm",1667,50,0.9,0,1667,0,0,1667,3594,708,0,30
"67","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1209,299,0,31
"68","bt","bglm",1667,50,0.9,0,1667,0,0,1667,2785,601,0,32
"69","bonf","glm",1667,25,0,0,1667,0,0,1667,391,346,0,33
"70","bt","glm",1667,25,0,0,1667,0,0,1667,737,597,0,34
"71","bonf","bglm",1667,25,0,0,1667,0,0,1667,348,310,0,35
"72","bt","bglm",1667,25,0,0,1667,0,0,1667,540,449,0,36
"73","bonf","glm",1667,50,0,0,1667,0,0,1667,1714,1109,0,37
"74","bt","glm",1667,50,0,0,1667,0,0,1667,1916,1162,0,38
"75","bonf","bglm",1667,50,0,0,1667,0,0,1667,1335,951,0,39
"76","bt","bglm",1667,50,0,0,1667,0,0,1667,1852,1135,0,40
"77","bonf","glm",1667,25,0.9,0,1667,0,0,1667,386,109,0,41
"78","bt","glm",1667,25,0.9,0,1667,0,0,1667,1580,367,0,42
"79","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,285,77,0,43
"80","bt","bglm",1667,25,0.9,0,1667,0,0,1667,1353,305,0,44
"81","bonf","glm",1667,50,0.9,0,1667,0,0,1667,1616,371,0,45
"82","bt","glm",1667,50,0.9,0,1667,0,0,1667,3327,665,0,46
"83","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1325,334,0,47
"84","bt","bglm",1667,50,0.9,0,1667,0,0,1667,3015,641,0,48
"85","bonf","glm",1667,25,0.5,0,1667,0,0,1667,357,225,0,49
"86","bt","glm",1667,25,0.5,0,1667,0,0,1667,825,428,0,50
"87","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,350,214,0,51
"88","bt","bglm",1667,25,0.5,0,1667,0,0,1667,669,349,0,52
"89","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1710,725,0,53
"90","bt","glm",1667,50,0.5,0,1667,0,0,1667,2205,861,0,54
"91","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1314,605,0,55
"92","bt","bglm",1667,50,0.5,0,1667,0,0,1667,2042,823,0,56
"93","bonf","glm",1667,25,0.5,0,1667,0,0,1667,393,240,0,57
"94","bt","glm",1667,25,0.5,0,1667,0,0,1667,854,442,0,58
"95","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,355,225,0,59
"96","bt","bglm",1667,25,0.5,0,1667,0,0,1667,713,394,0,60
"97","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1727,743,0,61
"98","bt","glm",1667,50,0.5,0,1667,0,0,1667,2297,871,0,62
"99","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1352,611,0,63
"100","bt","bglm",1667,50,0.5,0,1667,0,0,1667,1903,797,0,64
"101","bonf","glm",1667,25,0.5,0,1667,0,0,1667,389,247,0,65
"102","bt","glm",1667,25,0.5,0,1667,0,0,1667,857,450,0,66
"103","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,415,239,0,67
"104","bt","bglm",1667,25,0.5,0,1667,0,0,1667,729,379,0,68
"105","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1658,737,0,69
"106","bt","glm",1667,50,0.5,0,1667,0,0,1667,2125,853,0,70
"107","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1411,641,0,71
"108","bt","bglm",1667,50,0.5,0,1667,0,0,1667,1918,790,0,72
"109","bonf","glm",1667,25,0,0,1667,0,0,1667,399,351,0,73
"110","bt","glm",1667,25,0,0,1667,0,0,1667,708,579,0,74
"111","bonf","bglm",1667,25,0,0,1667,0,0,1667,390,353,0,75
"112","bt","bglm",1667,25,0,0,1667,0,0,1667,553,471,0,76
"113","bonf","glm",1667,50,0,0,1667,0,0,1667,1717,1108,0,77
"114","bt","glm",1667,50,0,0,1667,0,0,1667,1914,1179,0,78
"115","bonf","bglm",1667,50,0,0,1667,0,0,1667,1299,942,0,79
"116","bt","bglm",1667,50,0,0,1667,0,0,1667,1840,1152,0,80
"117","bonf","glm",1667,25,0.9,0,1667,0,0,1667,375,116,0,81
"118","bt","glm",1667,25,0.9,0,1667,0,0,1667,1614,386,0,82
"119","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,356,99,0,83
"120","bt","bglm",1667,25,0.9,0,1667,0,0,1667,1365,308,0,84
"121","bonf","glm",1667,50,0.9,0,1667,0,0,1667,1751,400,0,85
"122","bt","glm",1667,50,0.9,0,1667,0,0,1667,3560,718,0,86
"123","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1338,336,0,87
"124","bt","bglm",1667,50,0.9,0,1667,0,0,1667,3085,656,0,88
"125","bonf","glm",1667,25,0,0,1667,0,0,1667,420,386,0,89
"126","bt","glm",1667,25,0,0,1667,0,0,1667,733,605,0,90
"127","bonf","bglm",1667,25,0,0,1667,0,0,1667,356,328,0,91
"128","bt","bglm",1667,25,0,0,1667,0,0,1667,549,476,0,92
"129","bonf","glm",1667,50,0,0,1667,0,0,1667,1630,1068,0,93
"130","bt","glm",1667,50,0,0,1667,0,0,1667,1969,1197,0,94
"131","bonf","bglm",1667,50,0,0,1667,0,0,1667,1286,936,0,95
"132","bt","bglm",1667,50,0,0,1667,0,0,1667,1809,1137,0,96
"133","bonf","glm",1667,25,0.9,0,1667,0,0,1667,291,107,0,97
"134","bt","glm",1667,25,0.9,0,1667,0,0,1667,1592,374,0,98
"135","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,430,120,0,99
"136","bt","bglm",1667,25,0.9,0,1667,0,0,1667,1285,320,0,100
"137","bonf","glm",1667,50,0.9,0,1667,0,0,1667,1728,397,0,101
"138","bt","glm",1667,50,0.9,0,1667,0,0,1667,3265,663,0,102
"139","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1298,314,0,103
"140","bt","bglm",1667,50,0.9,0,1667,0,0,1667,3360,666,0,104
"141","bonf","glm",1667,25,0,0,1667,0,0,1667,388,339,0,105
"142","bt","glm",1667,25,0,0,1667,0,0,1667,715,593,0,106
"143","bonf","bglm",1667,25,0,0,1667,0,0,1667,368,334,0,107
"144","bt","bglm",1667,25,0,0,1667,0,0,1667,548,463,0,108
"145","bonf","glm",1667,50,0,0,1667,0,0,1667,1716,1100,0,109
"146","bt","glm",1667,50,0,0,1667,0,0,1667,1916,1178,0,110
"147","bonf","bglm",1667,50,0,0,1667,0,0,1667,1375,981,0,111
"148","bt","bglm",1667,50,0,0,1667,0,0,1667,1881,1172,0,112
"149","bonf","glm",1667,25,0.9,0,1667,0,0,1667,348,102,0,113
"150","bt","glm",1667,25,0.9,0,1667,0,0,1667,1444,344,0,114
"151","bonf","bglm",1667,25,0.9,0,1667,0,0,1667,323,94,0,115
"152","bt","bglm",1667,25,0.9,0,1667,0,0,1667,1178,315,0,116
"153","bonf","glm",1667,50,0.9,0,1667,0,0,1667,1736,415,0,117
"154","bt","glm",1667,50,0.9,0,1667,0,0,1667,3502,695,0,118
"155","bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1304,301,0,119
"156","bt","bglm",1667,50,0.9,0,1667,0,0,1667,3041,627,0,120
"157","bonf","glm",1667,25,0.5,0,1667,0,0,1667,430,265,0,121
"158","bt","glm",1667,25,0.5,0,1667,0,0,1667,825,447,0,122
"159","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,395,237,0,123
"160","bt","bglm",1667,25,0.5,0,1667,0,0,1667,766,410,0,124
"161","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1690,726,0,125
"162","bt","glm",1667,50,0.5,0,1667,0,0,1667,2147,879,0,126
"163","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1323,619,0,127
"164","bt","bglm",1667,50,0.5,0,1667,0,0,1667,2041,816,0,128
"165","bonf","glm",1667,25,0.5,0,1667,0,0,1667,386,234,0,129
"166","bt","glm",1667,25,0.5,0,1667,0,0,1667,798,429,0,130
"167","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,310,203,0,131
"168","bt","bglm",1667,25,0.5,0,1667,0,0,1667,734,406,0,132
"169","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1632,700,0,133
"170","bt","glm",1667,50,0.5,0,1667,0,0,1667,2056,836,0,134
"171","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1285,598,0,135
"172","bt","bglm",1667,50,0.5,0,1667,0,0,1667,2020,809,0,136
"173","bonf","glm",1667,25,0.5,0,1667,0,0,1667,399,246,0,137
"174","bt","glm",1667,25,0.5,0,1667,0,0,1667,861,451,0,138
"175","bonf","bglm",1667,25,0.5,0,1667,0,0,1667,326,208,0,139
"176","bt","bglm",1667,25,0.5,0,1667,0,0,1667,733,396,0,140
"177","bonf","glm",1667,50,0.5,0,1667,0,0,1667,1632,706,0,141
"178","bt","glm",1667,50,0.5,0,1667,0,0,1667,2238,879,0,142
"179","bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1338,615,0,143
"180","bt","bglm",1667,50,0.5,0,1667,0,0,1667,2012,812,0,144
"181","mmm","glm",10000,25,0,0,4507,0,0,5493,1243,1111,0,145
"182","mmm","glm",10000,50,0,0,4291,0,0,5709,6148,3888,0,146
"183","mmm","glm",10000,25,0.5,0,4143,0,0,5857,1368,818,0,147
"184","mmm","glm",10000,50,0.5,0,3910,0,0,6090,6442,2709,26,148
"185","mmm","glm",10000,25,0.9,0,3088,0,0,6912,2662,733,90,149
"186","mmm","glm",10000,50,0.9,0,2973,0,0,7027,9660,2089,503,150
