"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","glm",1000,50,0,0,0,65,62,938,0,0,0
"bonf","bglm",1000,50,0,0,0,14,13,987,0,0,0
"bt","bglm",1000,50,0,0,0,46,44,956,0,0,0
"bonf","glm",1000,25,0.5,0,0,13,12,988,0,0,0
"bt","glm",1000,25,0.5,0,0,63,53,947,0,0,0
"bonf","bglm",1000,25,0.5,0,0,4,4,996,0,0,0
"bt","bglm",1000,25,0.5,0,0,28,26,974,0,0,0
"bonf","glm",1000,50,0.5,0,0,24,19,981,0,0,0
"bt","glm",1000,50,0.5,0,0,60,50,950,0,0,0
"bonf","bglm",1000,50,0.5,0,0,12,10,990,0,0,0
"bt","bglm",1000,50,0.5,0,0,42,39,961,0,0,0
"bonf","glm",1000,25,0.9,0,0,14,7,993,0,0,0
"bt","glm",1000,25,0.9,0,0,95,47,953,0,0,0
"bonf","bglm",1000,25,0.9,0,0,2,2,998,0,0,0
"bt","bglm",1000,25,0.9,0,0,75,41,959,0,0,0
"bonf","glm",1000,50,0.9,0,0,17,15,985,0,0,0
"bt","glm",1000,50,0.9,0,0,85,46,954,0,0,0
"bonf","bglm",1000,50,0.9,0,0,11,9,991,0,0,0
"bt","bglm",1000,50,0.9,0,0,45,28,972,0,0,0
"bonf","glm",1000,25,0,0,0,12,12,988,0,0,0
"bt","glm",1000,25,0,0,0,57,54,946,0,0,0
"bonf","bglm",1000,25,0,0,0,4,4,996,0,0,0
"bt","bglm",1000,25,0,0,0,33,32,968,0,0,0
"bonf","glm",1000,50,0,0,0,30,27,973,0,0,0
"bt","glm",1000,50,0,0,0,67,60,940,0,0,0
"bonf","bglm",1000,50,0,0,0,16,16,984,0,0,0
"bt","bglm",1000,50,0,0,0,45,40,960,0,0,0
"bonf","glm",1000,25,0.5,0,0,4,4,996,0,0,0
"bt","glm",1000,25,0.5,0,0,59,50,950,0,0,0
