"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"mmm","bglm",1000,25,0.5,0,1000,5,5,995,28,24,0
"mmm","bglm",1000,50,0.5,0,1000,5,5,995,216,128,0
"mmm","bglm",1000,25,0.9,0,1000,15,10,990,59,16,0
"mmm","bglm",1000,50,0.9,0,1000,27,18,982,488,114,0
"mmm","bglm",1000,25,0,0,1000,2,2,998,10,10,0
"mmm","bglm",1000,50,0,0,1000,5,5,995,163,152,0
"mmm","bglm",1000,25,0.5,0,1000,3,3,997,11,10,0
"mmm","bglm",1000,50,0.5,0,1000,10,10,990,203,133,0
"mmm","bglm",1000,25,0.9,0,1000,9,6,994,67,23,0
"mmm","bglm",1000,50,0.9,0,1000,19,13,987,449,122,0
"mmm","bglm",1000,25,0,0,1000,5,5,995,11,11,0
"mmm","bglm",1000,50,0,0,1000,9,8,992,148,130,0
"mmm","bglm",1000,25,0.5,0,1000,5,5,995,9,9,0
"mmm","bglm",1000,50,0.5,0,1000,5,5,995,188,121,0
"mmm","bglm",1000,25,0.9,0,1000,8,7,993,42,14,0
"mmm","bglm",1000,50,0.9,0,1000,17,13,987,375,108,0
"mmm","bglm",1000,25,0,0,1000,7,7,993,9,9,0
"mmm","bglm",1000,50,0,0,1000,3,3,997,190,177,0
"mmm","bglm",1000,25,0.5,0,1000,3,3,997,15,11,0
"mmm","bglm",1000,50,0.5,0,1000,10,9,991,209,132,0
"mmm","bglm",1000,25,0.9,0,1000,18,15,985,89,27,0
"mmm","bglm",1000,50,0.9,0,1000,19,11,989,431,109,0
"mmm","bglm",1000,25,0,0,1000,1,1,999,15,15,0
"mmm","bglm",1000,50,0,0,1000,5,5,995,177,160,0
"mmm","bglm",1000,25,0.5,0,1000,5,5,995,25,21,0
"mmm","bglm",1000,50,0.5,0,1000,2,2,998,220,135,0
"mmm","bglm",1000,25,0.9,0,1000,10,8,992,43,20,0
"mmm","bglm",1000,50,0.9,0,1000,25,14,986,501,132,0
"bonf","glm",1000,25,0,0,1000,5,5,995,0,0,0
"bt","glm",1000,25,0,0,1000,42,38,962,42,41,0
"bonf","bglm",1000,25,0,0,1000,1,1,999,24,23,0
"bt","bglm",1000,25,0,0,1000,42,37,963,237,203,0
"bonf","glm",1000,50,0,0,1000,10,10,990,53,53,0
"bt","glm",1000,50,0,0,1000,22,22,978,370,311,0
"bonf","bglm",1000,50,0,0,1000,2,2,998,153,142,0
"bt","bglm",1000,50,0,0,1000,21,20,980,564,428,0
"bonf","glm",1000,25,0.5,0,1000,6,6,994,1,1,0
"bt","glm",1000,25,0.5,0,1000,41,36,964,50,42,0
"bonf","bglm",1000,25,0.5,0,1000,5,5,995,13,12,0
"bt","bglm",1000,25,0.5,0,1000,33,31,969,270,171,0
"bonf","glm",1000,50,0.5,0,1000,4,4,996,56,43,0
"bt","glm",1000,50,0.5,0,1000,31,27,973,437,244,0
"bonf","bglm",1000,50,0.5,0,1000,5,4,996,139,95,0
"bt","bglm",1000,50,0.5,0,1000,22,22,978,645,327,0
"bonf","glm",1000,25,0.9,0,1000,8,6,994,1,1,0
"bt","glm",1000,25,0.9,0,1000,69,41,959,106,28,0
"bonf","bglm",1000,25,0.9,0,1000,5,3,997,22,8,0
"bt","bglm",1000,25,0.9,0,1000,37,29,971,362,105,0
"bonf","glm",1000,50,0.9,0,1000,5,4,996,32,10,0
"bt","glm",1000,50,0.9,0,1000,36,25,975,698,174,0
"bonf","bglm",1000,50,0.9,0,1000,0,0,1000,135,38,0
"bt","bglm",1000,50,0.9,0,1000,36,23,977,801,190,0
"bonf","glm",1000,25,0,0,1000,7,7,993,0,0,0
"bt","glm",1000,25,0,0,1000,45,42,958,46,45,0
"bonf","bglm",1000,25,0,0,1000,7,7,993,10,10,0
"bt","bglm",1000,25,0,0,1000,34,34,966,255,225,0
"bonf","glm",1000,50,0,0,1000,10,10,990,39,39,0
"bt","glm",1000,50,0,0,1000,26,24,976,402,338,0
"bonf","bglm",1000,50,0,0,1000,5,5,995,153,141,0
"bt","bglm",1000,50,0,0,1000,20,20,980,557,432,0
"bonf","glm",1000,25,0.5,0,1000,2,2,998,0,0,0
"bt","glm",1000,25,0.5,0,1000,37,31,969,19,14,0
"bonf","bglm",1000,25,0.5,0,1000,4,4,996,13,13,0
"bt","bglm",1000,25,0.5,0,1000,43,38,962,265,163,0
"bonf","glm",1000,50,0.5,0,1000,14,12,988,55,39,0
"bt","glm",1000,50,0.5,0,1000,27,25,975,409,240,0
"bonf","bglm",1000,50,0.5,0,1000,6,6,994,115,84,0
"bt","bglm",1000,50,0.5,0,1000,27,27,973,639,312,0
"bonf","glm",1000,25,0.9,0,1000,3,2,998,0,0,0
"bt","glm",1000,25,0.9,0,1000,61,38,962,86,28,0
"bonf","bglm",1000,25,0.9,0,1000,5,3,997,1,1,0
"bt","bglm",1000,25,0.9,0,1000,47,32,968,328,86,0
"bonf","glm",1000,50,0.9,0,1000,8,7,993,38,15,0
"bt","glm",1000,50,0.9,0,1000,72,44,956,745,196,0
"bonf","bglm",1000,50,0.9,0,1000,11,8,992,112,37,0
"bt","bglm",1000,50,0.9,0,1000,39,28,972,915,211,0
"bonf","glm",1000,25,0,0,1000,3,2,998,0,0,0
"bt","glm",1000,25,0,0,1000,39,35,965,43,42,0
"bonf","bglm",1000,25,0,0,1000,2,2,998,10,10,0
"bt","bglm",1000,25,0,0,1000,30,28,972,262,227,0
"bonf","glm",1000,50,0,0,1000,8,8,992,48,47,0
"bt","glm",1000,50,0,0,1000,30,29,971,367,310,0
"bonf","bglm",1000,50,0,0,1000,8,8,992,182,170,0
"bt","bglm",1000,50,0,0,1000,22,20,980,583,440,0
"bonf","glm",1000,25,0.5,0,1000,1,1,999,1,1,0
"bt","glm",1000,25,0.5,0,1000,63,52,948,54,42,0
"bonf","bglm",1000,25,0.5,0,1000,4,4,996,15,13,0
"bt","bglm",1000,25,0.5,0,1000,47,39,961,251,154,0
"bonf","glm",1000,50,0.5,0,1000,5,5,995,55,39,0
"bt","glm",1000,50,0.5,0,1000,29,28,972,448,248,0
"bonf","bglm",1000,50,0.5,0,1000,10,8,992,149,100,0
"bt","bglm",1000,50,0.5,0,1000,22,22,978,596,297,0
"bonf","glm",1000,25,0.9,0,1000,2,2,998,0,0,0
"bt","glm",1000,25,0.9,0,1000,60,41,959,104,23,0
"bonf","bglm",1000,25,0.9,0,1000,5,4,996,13,3,0
"bt","bglm",1000,25,0.9,0,1000,71,41,959,347,95,0
"bonf","glm",1000,50,0.9,0,1000,2,2,998,30,16,0
"bt","glm",1000,50,0.9,0,1000,60,37,963,737,179,0
"bonf","bglm",1000,50,0.9,0,1000,4,3,997,149,46,0
"bt","bglm",1000,50,0.9,0,1000,37,29,971,869,206,0
"bonf","glm",1000,25,0,0,1000,6,6,994,1,1,0
"bt","glm",1000,25,0,0,1000,48,39,961,42,42,0
"bonf","bglm",1000,25,0,0,1000,3,3,997,13,13,0
"bt","bglm",1000,25,0,0,1000,27,25,975,236,202,0
"bonf","glm",1000,50,0,0,1000,9,8,992,58,56,0
"bt","glm",1000,50,0,0,1000,17,17,983,370,322,0
"bonf","bglm",1000,50,0,0,1000,6,6,994,149,134,0
"bt","bglm",1000,50,0,0,1000,23,22,978,559,419,0
"bonf","glm",1000,25,0.5,0,1000,7,7,993,1,1,0
"bt","glm",1000,25,0.5,0,1000,40,36,964,46,35,0
"bonf","bglm",1000,25,0.5,0,1000,5,5,995,10,10,0
"bt","bglm",1000,25,0.5,0,1000,36,31,969,246,156,0
"bonf","glm",1000,50,0.5,0,1000,4,4,996,54,38,0
"bt","glm",1000,50,0.5,0,1000,38,33,967,445,239,0
"bonf","bglm",1000,50,0.5,0,1000,5,5,995,169,103,0
"bt","bglm",1000,50,0.5,0,1000,29,28,972,630,305,0
"bonf","glm",1000,25,0.9,0,1000,7,4,996,0,0,0
"bt","glm",1000,25,0.9,0,1000,50,38,962,96,28,0
"bonf","bglm",1000,25,0.9,0,1000,3,3,997,5,2,0
"bt","bglm",1000,25,0.9,0,1000,55,36,964,355,98,0
"bonf","glm",1000,50,0.9,0,1000,7,6,994,46,16,0
"bt","glm",1000,50,0.9,0,1000,53,35,965,646,169,0
"bonf","bglm",1000,50,0.9,0,1000,5,4,996,134,47,0
"bt","bglm",1000,50,0.9,0,1000,42,30,970,787,202,0
"bonf","glm",1000,25,0,0,1000,7,7,993,0,0,0
"bt","glm",1000,25,0,0,1000,46,41,959,59,56,0
"bonf","bglm",1000,25,0,0,1000,1,1,999,8,8,0
"bt","bglm",1000,25,0,0,1000,35,30,970,249,209,0
"bonf","glm",1000,50,0,0,1000,9,9,991,59,57,0
"bt","glm",1000,50,0,0,1000,30,27,973,379,321,0
"bonf","bglm",1000,50,0,0,1000,6,6,994,164,145,0
"bt","bglm",1000,50,0,0,1000,23,22,978,591,449,0
"bonf","glm",1000,25,0.5,0,1000,4,4,996,0,0,0
"bt","glm",1000,25,0.5,0,1000,43,37,963,40,31,0
"bonf","bglm",1000,25,0.5,0,1000,4,4,996,18,14,0
"bt","bglm",1000,25,0.5,0,1000,22,19,981,277,177,0
"bonf","glm",1000,50,0.5,0,1000,4,4,996,44,33,0
"bt","glm",1000,50,0.5,0,1000,31,28,972,442,243,0
"bonf","bglm",1000,50,0.5,0,1000,9,6,994,130,94,0
"bt","bglm",1000,50,0.5,0,1000,21,19,981,616,305,0
"bonf","glm",1000,25,0.9,0,1000,4,4,996,0,0,0
"bt","glm",1000,25,0.9,0,1000,59,39,961,125,32,0
"bonf","bglm",1000,25,0.9,0,1000,2,1,999,15,5,0
"bt","bglm",1000,25,0.9,0,1000,34,26,974,331,95,0
"bonf","glm",1000,50,0.9,0,1000,11,9,991,54,13,0
"bt","glm",1000,50,0.9,0,1000,48,33,967,707,171,0
"bonf","bglm",1000,50,0.9,0,1000,8,5,995,189,55,0
"bt","bglm",1000,50,0.9,0,1000,38,27,973,1114,246,0
"bonf","glm",1000,25,0,0,1000,0,0,1000,0,0,0
"bt","glm",1000,25,0,0,1000,44,37,963,52,48,0
"bonf","bglm",1000,25,0,0,1000,6,6,994,20,20,0
"bt","bglm",1000,25,0,0,1000,38,37,963,252,224,0
"bonf","glm",1000,50,0,0,1000,13,13,987,55,52,0
"bt","glm",1000,50,0,0,1000,28,26,974,424,352,0
"bonf","bglm",1000,50,0,0,1000,3,3,997,156,143,0
"bt","bglm",1000,50,0,0,1000,30,27,973,554,411,0
"bonf","glm",1000,25,0.5,0,1000,5,5,995,0,0,0
"bt","glm",1000,25,0.5,0,1000,42,37,963,56,42,0
"bonf","bglm",1000,25,0.5,0,1000,3,3,997,10,8,0
"bt","bglm",1000,25,0.5,0,1000,30,28,972,239,151,0
"bonf","glm",1000,50,0.5,0,1000,6,6,994,57,39,0
"bt","glm",1000,50,0.5,0,1000,34,26,974,466,261,0
"bonf","bglm",1000,50,0.5,0,1000,8,8,992,148,104,0
"bt","bglm",1000,50,0.5,0,1000,27,23,977,522,284,0
"bonf","glm",1000,25,0.9,0,1000,5,4,996,0,0,0
"bt","glm",1000,25,0.9,0,1000,70,45,955,66,16,0
"bonf","bglm",1000,25,0.9,0,1000,0,0,1000,10,4,0
"bt","bglm",1000,25,0.9,0,1000,36,28,972,402,95,0
"bonf","glm",1000,50,0.9,0,1000,16,11,989,32,12,0
"bt","glm",1000,50,0.9,0,1000,43,31,969,692,160,0
"bonf","bglm",1000,50,0.9,0,1000,4,3,997,167,50,0
"bt","bglm",1000,50,0.9,0,1000,31,21,979,1004,236,0
"bonf","glm",1000,25,0,0,1000,7,7,993,0,0,0
"bt","glm",1000,25,0,0,1000,39,34,966,50,50,0
"bonf","bglm",1000,25,0,0,1000,6,6,994,9,9,0
"bt","bglm",1000,25,0,0,1000,36,32,968,251,226,0
"bonf","glm",1000,50,0,0,1000,15,14,986,58,56,0
"bt","glm",1000,50,0,0,1000,20,19,981,374,307,0
"bonf","bglm",1000,50,0,0,1000,2,2,998,157,145,0
"bt","bglm",1000,50,0,0,1000,14,14,986,548,413,0
"bonf","glm",1000,25,0.5,0,1000,5,5,995,0,0,0
"bt","glm",1000,25,0.5,0,1000,33,29,971,48,36,0
"bonf","bglm",1000,25,0.5,0,1000,4,4,996,17,13,0
"bt","bglm",1000,25,0.5,0,1000,36,28,972,276,161,0
"bonf","glm",1000,50,0.5,0,1000,10,10,990,65,45,0
"bt","glm",1000,50,0.5,0,1000,29,28,972,416,235,0
"bonf","bglm",1000,50,0.5,0,1000,9,9,991,172,105,0
"bt","bglm",1000,50,0.5,0,1000,30,27,973,575,298,0
"bonf","glm",1000,25,0.9,0,1000,4,3,997,0,0,0
"bt","glm",1000,25,0.9,0,1000,58,35,965,71,24,0
"bonf","bglm",1000,25,0.9,0,1000,2,2,998,9,4,0
"bt","bglm",1000,25,0.9,0,1000,36,26,974,411,92,0
"bonf","glm",1000,50,0.9,0,1000,5,4,996,61,16,0
"bt","glm",1000,50,0.9,0,1000,46,33,967,702,168,0
"bonf","bglm",1000,50,0.9,0,1000,6,3,997,185,52,0
"bt","bglm",1000,50,0.9,0,1000,60,36,964,879,200,0
"bonf","glm",1000,25,0,0,1000,8,6,994,0,0,0
"bt","glm",1000,25,0,0,1000,39,38,962,47,47,0
"bonf","bglm",1000,25,0,0,1000,3,3,997,12,12,0
"bt","bglm",1000,25,0,0,1000,39,38,962,233,208,0
"bonf","glm",1000,50,0,0,1000,7,6,994,48,46,0
"bt","glm",1000,50,0,0,1000,33,32,968,367,297,0
"bonf","bglm",1000,50,0,0,1000,5,4,996,154,141,0
"bt","bglm",1000,50,0,0,1000,23,21,979,575,437,0
"bonf","glm",1000,25,0.5,0,1000,2,2,998,2,2,0
"bt","glm",1000,25,0.5,0,1000,47,39,961,43,33,0
"bonf","bglm",1000,25,0.5,0,1000,2,2,998,19,16,0
"bt","bglm",1000,25,0.5,0,1000,28,26,974,254,155,0
"bonf","glm",1000,50,0.5,0,1000,9,8,992,47,38,0
"bt","glm",1000,50,0.5,0,1000,28,24,976,405,227,0
"bonf","bglm",1000,50,0.5,0,1000,5,5,995,174,108,0
"bt","bglm",1000,50,0.5,0,1000,21,21,979,607,307,0
"bonf","glm",1000,25,0.9,0,1000,4,3,997,0,0,0
"bt","glm",1000,25,0.9,0,1000,60,42,958,94,26,0
"bonf","bglm",1000,25,0.9,0,1000,3,2,998,14,3,0
"bt","bglm",1000,25,0.9,0,1000,43,28,972,351,99,0
"bonf","glm",1000,50,0.9,0,1000,6,4,996,65,21,0
"bt","glm",1000,50,0.9,0,1000,43,30,970,684,173,0
"bonf","bglm",1000,50,0.9,0,1000,8,5,995,145,41,0
"bt","bglm",1000,50,0.9,0,1000,41,31,969,901,211,0
"bonf","glm",1000,25,0,0,1000,9,8,992,0,0,0
"bt","glm",1000,25,0,0,1000,45,39,961,41,40,0
"bonf","bglm",1000,25,0,0,1000,0,0,1000,10,10,0
"bt","bglm",1000,25,0,0,1000,24,21,979,259,225,0
"bonf","glm",1000,50,0,0,1000,6,6,994,54,52,0
"bt","glm",1000,50,0,0,1000,24,23,977,404,331,0
"bonf","bglm",1000,50,0,0,1000,7,7,993,186,170,0
"bt","bglm",1000,50,0,0,1000,18,16,984,531,398,0
"bonf","glm",1000,25,0.5,0,1000,2,2,998,0,0,0
"bt","glm",1000,25,0.5,0,1000,64,49,951,52,41,0
"bonf","bglm",1000,25,0.5,0,1000,5,4,996,8,8,0
"bt","bglm",1000,25,0.5,0,1000,40,34,966,263,160,0
"bonf","glm",1000,50,0.5,0,1000,8,8,992,63,44,0
"bt","glm",1000,50,0.5,0,1000,39,28,972,476,262,0
"bonf","bglm",1000,50,0.5,0,1000,5,5,995,121,94,0
"bt","bglm",1000,50,0.5,0,1000,23,22,978,597,306,0
"bonf","glm",1000,25,0.9,0,1000,3,3,997,0,0,0
"bt","glm",1000,25,0.9,0,1000,73,45,955,89,25,0
"bonf","bglm",1000,25,0.9,0,1000,1,1,999,9,3,0
"bt","bglm",1000,25,0.9,0,1000,52,29,971,391,107,0
"bonf","glm",1000,50,0.9,0,1000,14,9,991,71,18,0
"bt","glm",1000,50,0.9,0,1000,45,32,968,651,166,0
"bonf","bglm",1000,50,0.9,0,1000,3,3,997,118,49,0
"bt","bglm",1000,50,0.9,0,1000,43,29,971,836,201,0
"bonf","glm",1000,25,0,0,1000,3,3,997,0,0,0
"bt","glm",1000,25,0,0,1000,46,42,958,53,52,0
"bonf","bglm",1000,25,0,0,1000,3,3,997,13,13,0
"bt","bglm",1000,25,0,0,1000,40,36,964,255,223,0
"bonf","glm",1000,50,0,0,1000,14,12,988,58,54,0
"bt","glm",1000,50,0,0,1000,28,25,975,392,312,0
"bonf","bglm",1000,50,0,0,1000,11,9,991,149,138,0
"bt","bglm",1000,50,0,0,1000,18,18,982,579,439,0
"bonf","glm",1000,25,0.5,0,1000,8,7,993,0,0,0
"bt","glm",1000,25,0.5,0,1000,38,29,971,50,40,0
"bonf","bglm",1000,25,0.5,0,1000,5,5,995,14,12,0
"bt","bglm",1000,25,0.5,0,1000,30,29,971,246,153,0
"bonf","glm",1000,50,0.5,0,1000,7,7,993,66,50,0
"bt","glm",1000,50,0.5,0,1000,28,26,974,450,252,0
"bonf","bglm",1000,50,0.5,0,1000,4,4,996,146,94,0
"bt","bglm",1000,50,0.5,0,1000,28,23,977,612,307,0
"bonf","glm",1000,25,0.9,0,1000,0,0,1000,0,0,0
"bt","glm",1000,25,0.9,0,1000,74,43,957,108,25,0
"bonf","bglm",1000,25,0.9,0,1000,6,4,996,20,7,0
"bt","bglm",1000,25,0.9,0,1000,41,29,971,443,102,0
"bonf","glm",1000,50,0.9,0,1000,9,5,995,6,4,0
"bt","glm",1000,50,0.9,0,1000,49,34,966,558,141,0
"bonf","bglm",1000,50,0.9,0,1000,1,1,999,209,62,0
"bt","bglm",1000,50,0.9,0,1000,25,19,981,909,210,0
"mmm","glm",10000,25,0,0,1838,39,38,8124,15,15,0
"mmm","glm",10000,50,0,0,192,99,94,9714,806,774,0
"mmm","glm",10000,25,0.5,0,1493,56,54,8453,7,7,0
"mmm","glm",10000,50,0.5,0,157,94,85,9758,1127,758,1
"mmm","glm",10000,25,0.9,0,982,137,98,8920,90,24,1
"mmm","glm",10000,50,0.9,0,89,211,150,9761,3254,823,103
