"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","glm",1667,25,0.5,0,0,116,92,1575,0,0,0
"bonf","bglm",1667,25,0.5,0,0,18,16,1651,0,0,0
"mmm","bglm",1667,25,0.5,0,0,25,22,1645,1,1,0
"bt","bglm",1667,25,0.5,0,0,73,58,1609,2,2,0
"bonf","glm",1667,50,0.5,0,0,69,52,1615,0,0,0
"mmm","glm",1667,50,0.5,0,468,33,31,1168,0,0,0
"bt","glm",1667,50,0.5,0,0,112,79,1588,0,0,0
"bonf","bglm",1667,50,0.5,0,0,26,23,1644,21,20,1
"mmm","bglm",1667,50,0.5,0,0,76,50,1617,29,28,1
"bt","bglm",1667,50,0.5,0,0,70,56,1611,65,59,6
"bonf","glm",1667,25,0.9,0,0,23,10,1657,0,0,0
"mmm","glm",1667,25,0.9,0,523,38,14,1130,0,0,0
"bt","glm",1667,25,0.9,0,0,272,89,1578,0,0,0
"bonf","bglm",1667,25,0.9,0,0,51,15,1652,0,0,0
"mmm","bglm",1667,25,0.9,0,0,67,31,1636,2,2,0
"bt","bglm",1667,25,0.9,0,0,253,77,1590,51,33,18
"bonf","glm",1667,50,0.9,0,0,79,30,1637,0,0,0
"mmm","glm",1667,50,0.9,0,403,72,32,1232,3,2,1
"bt","glm",1667,50,0.9,0,0,177,62,1605,6,3,3
"bonf","bglm",1667,50,0.9,0,0,28,12,1655,15,13,2
"mmm","bglm",1667,50,0.9,0,0,95,35,1632,101,66,35
"bt","bglm",1667,50,0.9,0,0,274,81,1586,281,179,102
"bonf","glm",1667,25,0,0,0,40,39,1628,0,0,0
"mmm","glm",1667,25,0,0,623,12,12,1032,0,0,0
"bt","glm",1667,25,0,0,0,98,90,1577,0,0,0
"bonf","bglm",1667,25,0,0,0,20,20,1647,0,0,0
"mmm","bglm",1667,25,0,0,0,24,24,1643,0,0,0
"bt","bglm",1667,25,0,0,0,57,56,1611,1,1,0
"bonf","glm",1667,50,0,0,0,50,46,1621,0,0,0
"mmm","glm",1667,50,0,0,486,37,33,1148,1,1,0
"bt","glm",1667,50,0,0,0,97,92,1575,0,0,0
"bonf","bglm",1667,50,0,0,0,36,36,1631,10,10,0
"mmm","bglm",1667,50,0,0,0,37,35,1632,14,14,0
"bt","bglm",1667,50,0,0,0,64,61,1606,60,60,0
"bonf","glm",1667,25,0.5,0,0,21,18,1649,0,0,0
"mmm","glm",1667,25,0.5,0,663,22,15,989,0,0,0
"bt","glm",1667,25,0.5,0,0,122,94,1573,0,0,0
"bonf","bglm",1667,25,0.5,0,0,23,21,1646,0,0,0
"mmm","bglm",1667,25,0.5,0,0,25,24,1643,1,1,0
"bt","bglm",1667,25,0.5,0,0,97,75,1592,1,1,0
"bonf","glm",1667,50,0.5,0,0,78,68,1599,0,0,0
"mmm","glm",1667,50,0.5,0,462,44,39,1166,0,0,0
"bt","glm",1667,50,0.5,0,0,119,84,1583,0,0,0
"bonf","bglm",1667,50,0.5,0,0,30,22,1645,18,18,0
"mmm","bglm",1667,50,0.5,0,0,58,49,1618,29,27,2
"bt","bglm",1667,50,0.5,0,0,81,65,1602,79,70,9
"bonf","glm",1667,25,0.9,0,0,24,6,1661,0,0,0
"mmm","glm",1667,25,0.9,0,550,50,18,1099,0,0,0
"bt","glm",1667,25,0.9,0,0,249,76,1591,0,0,0
"bonf","bglm",1667,25,0.9,0,0,29,10,1657,0,0,0
"mmm","bglm",1667,25,0.9,0,0,71,34,1633,4,3,1
"bt","bglm",1667,25,0.9,0,0,200,62,1605,26,19,7
"bonf","glm",1667,50,0.9,0,0,43,17,1650,0,0,0
"mmm","glm",1667,50,0.9,0,434,79,31,1202,0,0,0
"bt","glm",1667,50,0.9,0,0,235,84,1583,7,4,3
"bonf","bglm",1667,50,0.9,0,0,22,13,1654,14,11,3
"mmm","bglm",1667,50,0.9,0,0,92,38,1629,114,73,41
"bt","bglm",1667,50,0.9,0,0,178,60,1607,270,176,94
"bonf","glm",1667,25,0,0,0,24,24,1643,0,0,0
"mmm","glm",1667,25,0,0,628,18,17,1022,0,0,0
"bt","glm",1667,25,0,0,0,86,82,1585,0,0,0
"bonf","bglm",1667,25,0,0,0,20,20,1647,0,0,0
"mmm","bglm",1667,25,0,0,0,16,15,1652,0,0,0
"bt","bglm",1667,25,0,0,0,74,71,1596,7,7,0
"bonf","glm",1667,50,0,0,0,57,54,1613,0,0,0
"mmm","glm",1667,50,0,0,457,46,43,1167,0,0,0
"bt","glm",1667,50,0,0,0,86,82,1585,1,1,0
"bonf","bglm",1667,50,0,0,0,42,40,1627,14,14,0
"mmm","bglm",1667,50,0,0,0,40,39,1628,19,19,0
"bt","bglm",1667,50,0,0,0,62,57,1610,58,58,0
"bonf","glm",1667,25,0.5,0,0,30,23,1644,0,0,0
"mmm","glm",1667,25,0.5,0,675,14,13,979,0,0,0
"bt","glm",1667,25,0.5,0,0,119,88,1579,0,0,0
"bonf","bglm",1667,25,0.5,0,0,31,24,1643,0,0,0
"mmm","bglm",1667,25,0.5,0,0,35,29,1638,0,0,0
"bt","bglm",1667,25,0.5,0,0,90,68,1599,1,1,0
"bonf","glm",1667,50,0.5,0,0,79,60,1607,0,0,0
"mmm","glm",1667,50,0.5,0,443,53,42,1182,0,0,0
"bt","glm",1667,50,0.5,0,0,128,103,1564,0,0,0
"bonf","bglm",1667,50,0.5,0,0,31,27,1640,15,14,1
"mmm","bglm",1667,50,0.5,0,0,32,29,1638,20,19,1
"bt","bglm",1667,50,0.5,0,0,95,73,1594,90,82,8
"bonf","glm",1667,25,0.9,0,0,41,14,1653,0,0,0
"mmm","glm",1667,25,0.9,0,529,32,12,1126,0,0,0
"bt","glm",1667,25,0.9,0,0,319,96,1571,0,0,0
"bonf","bglm",1667,25,0.9,0,0,29,11,1656,0,0,0
"mmm","bglm",1667,25,0.9,0,0,117,42,1625,0,0,0
"bt","bglm",1667,25,0.9,0,0,233,78,1589,36,23,13
"bonf","glm",1667,50,0.9,0,0,34,18,1649,0,0,0
"mmm","glm",1667,50,0.9,0,395,85,28,1244,3,2,1
"bt","glm",1667,50,0.9,0,0,308,90,1577,11,9,2
"bonf","bglm",1667,50,0.9,0,0,28,9,1658,19,16,3
"mmm","bglm",1667,50,0.9,0,0,99,38,1629,94,65,29
"bt","bglm",1667,50,0.9,0,0,244,77,1590,293,186,107
"bonf","glm",1667,25,0,0,0,30,29,1638,0,0,0
"mmm","glm",1667,25,0,0,678,18,17,972,0,0,0
"bt","glm",1667,25,0,0,0,82,72,1595,0,0,0
"bonf","bglm",1667,25,0,0,0,26,26,1641,0,0,0
"mmm","bglm",1667,25,0,0,0,21,20,1647,0,0,0
"bt","bglm",1667,25,0,0,0,66,62,1605,5,5,0
"bonf","glm",1667,50,0,0,0,47,44,1623,0,0,0
"mmm","glm",1667,50,0,0,451,46,44,1172,0,0,0
"bt","glm",1667,50,0,0,0,102,88,1579,0,0,0
"bonf","bglm",1667,50,0,0,0,29,29,1638,10,10,0
"mmm","bglm",1667,50,0,0,0,39,37,1630,16,16,0
"bt","bglm",1667,50,0,0,0,67,62,1605,54,53,1
"bonf","glm",1667,25,0.5,0,0,18,17,1650,0,0,0
"mmm","glm",1667,25,0.5,0,668,28,22,977,0,0,0
"bt","glm",1667,25,0.5,0,0,114,88,1579,0,0,0
"bonf","bglm",1667,25,0.5,0,0,14,14,1653,1,1,0
"mmm","bglm",1667,25,0.5,0,0,18,18,1649,0,0,0
"bt","bglm",1667,25,0.5,0,0,72,61,1606,4,4,0
"bonf","glm",1667,50,0.5,0,0,55,50,1617,0,0,0
"mmm","glm",1667,50,0.5,0,509,42,27,1131,0,0,0
"bt","glm",1667,50,0.5,0,0,109,82,1585,0,0,0
"bonf","bglm",1667,50,0.5,0,0,42,38,1629,16,14,2
"mmm","bglm",1667,50,0.5,0,0,61,48,1619,22,21,1
"bt","bglm",1667,50,0.5,0,0,84,66,1601,64,57,7
"bonf","glm",1667,25,0.9,0,0,42,13,1654,0,0,0
"mmm","glm",1667,25,0.9,0,509,36,19,1139,0,0,0
"bt","glm",1667,25,0.9,0,0,324,85,1582,0,0,0
"bonf","bglm",1667,25,0.9,0,0,17,5,1662,0,0,0
"mmm","bglm",1667,25,0.9,0,0,76,24,1643,0,0,0
"bt","bglm",1667,25,0.9,0,0,180,67,1600,37,27,10
"bonf","glm",1667,50,0.9,0,0,57,21,1646,0,0,0
"mmm","glm",1667,50,0.9,0,439,111,42,1186,1,1,0
"bt","glm",1667,50,0.9,0,0,252,94,1573,3,3,0
"bonf","bglm",1667,50,0.9,0,0,9,7,1660,19,13,6
"mmm","bglm",1667,50,0.9,0,0,145,48,1619,127,89,38
"bt","bglm",1667,50,0.9,0,0,275,72,1595,284,185,99
