"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bonf","glm",1667,25,0.5,0,1667,16,16,1651,0,0,0
"bt","glm",1667,25,0.5,0,1667,123,91,1576,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,26,20,1647,0,0,0
"bt","bglm",1667,25,0.5,0,1667,105,78,1589,0,0,0
"bonf","glm",1667,50,0.5,0,1667,65,55,1612,0,0,0
"bt","glm",1667,50,0.5,0,1667,102,73,1594,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,23,22,1645,1,1,0
"bt","bglm",1667,50,0.5,0,1667,76,55,1612,6,6,0
"bonf","glm",1667,25,0.5,0,1667,32,24,1643,0,0,0
"bt","glm",1667,25,0.5,0,1667,112,89,1578,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,17,17,1650,0,0,0
"bt","bglm",1667,25,0.5,0,1667,83,70,1597,0,0,0
"bonf","glm",1667,50,0.5,0,1667,42,37,1630,0,0,0
"bt","glm",1667,50,0.5,0,1667,97,77,1590,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,34,31,1636,0,0,0
"bt","bglm",1667,50,0.5,0,1667,71,55,1612,5,5,0
"bonf","glm",1667,25,0,0,1667,27,27,1640,0,0,0
"bt","glm",1667,25,0,0,1667,84,75,1592,0,0,0
"bonf","bglm",1667,25,0,0,1667,22,21,1646,0,0,0
"bt","bglm",1667,25,0,0,1667,55,51,1616,4,4,0
"bonf","glm",1667,50,0,0,1667,48,46,1621,0,0,0
"bt","glm",1667,50,0,0,1667,77,76,1591,0,0,0
"bonf","bglm",1667,50,0,0,1667,39,39,1628,4,4,0
"bt","bglm",1667,50,0,0,1667,65,60,1607,3,3,0
"bonf","glm",1667,25,0.9,0,1667,32,12,1655,0,0,0
"bt","glm",1667,25,0.9,0,1667,272,89,1578,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,13,8,1659,0,0,0
"bt","bglm",1667,25,0.9,0,1667,208,67,1600,14,8,0
"bonf","glm",1667,50,0.9,0,1667,60,21,1646,0,0,0
"bt","glm",1667,50,0.9,0,1667,250,74,1593,4,3,0
"bonf","bglm",1667,50,0.9,0,1667,31,18,1649,2,1,0
"bt","bglm",1667,50,0.9,0,1667,152,60,1607,25,18,0
"bonf","glm",1667,25,0,0,1667,31,28,1639,0,0,0
"bt","glm",1667,25,0,0,1667,98,88,1579,0,0,0
"bonf","bglm",1667,25,0,0,1667,21,21,1646,0,0,0
"bt","bglm",1667,25,0,0,1667,81,76,1591,1,1,0
"bonf","glm",1667,50,0,0,1667,63,61,1606,0,0,0
"bt","glm",1667,50,0,0,1667,62,61,1606,1,1,0
"bonf","bglm",1667,50,0,0,1667,26,25,1642,0,0,0
"bt","bglm",1667,50,0,0,1667,61,59,1608,6,6,0
"bonf","glm",1667,25,0.9,0,1667,10,9,1658,0,0,0
"bt","glm",1667,25,0.9,0,1667,268,90,1577,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,12,4,1663,0,0,0
"bt","bglm",1667,25,0.9,0,1667,178,60,1607,11,8,0
"bonf","glm",1667,50,0.9,0,1667,34,15,1652,0,0,0
"bt","glm",1667,50,0.9,0,1667,258,91,1576,5,4,0
"bonf","bglm",1667,50,0.9,0,1667,22,15,1652,2,2,0
"bt","bglm",1667,50,0.9,0,1667,152,51,1616,19,16,0
"bonf","glm",1667,25,0,0,1667,21,20,1647,0,0,0
"bt","glm",1667,25,0,0,1667,80,77,1590,0,0,0
"bonf","bglm",1667,25,0,0,1667,32,31,1636,0,0,0
"bt","bglm",1667,25,0,0,1667,79,77,1590,2,2,0
"bonf","glm",1667,50,0,0,1667,63,62,1605,0,0,0
"bt","glm",1667,50,0,0,1667,103,97,1570,0,0,0
"bonf","bglm",1667,50,0,0,1667,33,32,1635,0,0,0
"bt","bglm",1667,50,0,0,1667,50,48,1619,5,5,0
"bonf","glm",1667,25,0.9,0,1667,33,14,1653,0,0,0
"bt","glm",1667,25,0.9,0,1667,272,86,1581,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,17,9,1658,4,2,0
"bt","bglm",1667,25,0.9,0,1667,180,63,1604,6,4,0
"bonf","glm",1667,50,0.9,0,1667,76,27,1640,0,0,0
"bt","glm",1667,50,0.9,0,1667,288,76,1591,11,8,0
"bonf","bglm",1667,50,0.9,0,1667,30,11,1656,3,3,0
"bt","bglm",1667,50,0.9,0,1667,146,52,1615,11,8,0
"bonf","glm",1667,25,0.5,0,1667,33,28,1639,0,0,0
"bt","glm",1667,25,0.5,0,1667,132,94,1573,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,22,18,1649,1,1,0
"bt","bglm",1667,25,0.5,0,1667,91,70,1597,6,6,0
"bonf","glm",1667,50,0.5,0,1667,55,45,1622,0,0,0
"bt","glm",1667,50,0.5,0,1667,112,87,1580,3,3,0
"bonf","bglm",1667,50,0.5,0,1667,39,37,1630,5,5,0
"bt","bglm",1667,50,0.5,0,1667,89,71,1596,8,8,0
"bonf","glm",1667,25,0.5,0,1667,27,19,1648,0,0,0
"bt","glm",1667,25,0.5,0,1667,102,84,1583,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,29,23,1644,1,1,0
"bt","bglm",1667,25,0.5,0,1667,66,55,1612,1,1,0
"bonf","glm",1667,50,0.5,0,1667,59,47,1620,0,0,0
"bt","glm",1667,50,0.5,0,1667,102,87,1580,1,1,0
"bonf","bglm",1667,50,0.5,0,1667,39,30,1637,1,1,0
"bt","bglm",1667,50,0.5,0,1667,83,69,1598,7,7,0
"bonf","glm",1667,25,0.5,0,1667,40,31,1636,0,0,0
"bt","glm",1667,25,0.5,0,1667,96,76,1591,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,20,18,1649,0,0,0
"bt","bglm",1667,25,0.5,0,1667,93,78,1589,2,2,0
"bonf","glm",1667,50,0.5,0,1667,54,47,1620,0,0,0
"bt","glm",1667,50,0.5,0,1667,125,96,1571,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,35,32,1635,1,1,0
"bt","bglm",1667,50,0.5,0,1667,69,61,1606,4,4,0
"mmm","glm",2000,25,0,0,103,26,26,1871,0,0,0
"mmm","glm",2000,50,0,0,10,73,65,1925,0,0,0
"mmm","glm",2000,25,0.5,0,116,36,33,1851,0,0,0
"mmm","glm",2000,50,0.5,0,10,92,65,1925,0,0,0
"mmm","glm",2000,25,0.9,0,103,141,40,1857,0,0,0
"mmm","glm",2000,50,0.9,0,13,203,63,1924,2,2,0
"mmm","glm",2000,25,0,0,116,26,24,1860,0,0,0
"mmm","glm",2000,50,0,0,4,69,62,1934,0,0,0
"mmm","glm",2000,25,0.5,0,98,32,30,1872,0,0,0
"mmm","glm",2000,50,0.5,0,8,84,66,1926,0,0,0
"mmm","glm",2000,25,0.9,0,107,100,41,1852,1,1,0
"mmm","glm",2000,50,0.9,0,9,212,65,1926,0,0,0
"mmm","glm",2000,25,0,0,141,29,28,1831,0,0,0
"mmm","glm",2000,50,0,0,10,64,56,1934,0,0,0
"mmm","glm",2000,25,0.5,0,111,25,19,1870,0,0,0
"mmm","glm",2000,50,0.5,0,13,76,65,1922,0,0,0
"mmm","glm",2000,25,0.9,0,92,74,29,1879,0,0,0
"mmm","glm",2000,50,0.9,0,9,160,58,1933,2,2,0
"mmm","glm",2000,25,0,0,141,34,34,1825,0,0,0
"mmm","glm",2000,50,0,0,4,64,61,1935,0,0,0
"mmm","glm",2000,25,0.5,0,120,23,20,1860,0,0,0
"mmm","glm",2000,50,0.5,0,9,69,58,1933,1,1,0
"mmm","glm",2000,25,0.9,0,101,107,36,1863,0,0,0
"mmm","glm",2000,50,0.9,0,7,109,40,1953,0,0,0
"mmm","glm",2000,25,0,0,108,37,36,1856,0,0,0
"mmm","glm",2000,50,0,0,7,71,68,1925,0,0,0
"mmm","glm",2000,25,0.5,0,110,24,21,1869,0,0,0
"mmm","glm",2000,50,0.5,0,9,74,65,1926,0,0,0
"mmm","glm",2000,25,0.9,0,101,134,37,1862,0,0,0
"mmm","glm",2000,50,0.9,0,5,172,59,1936,2,2,0
