"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,158,49,0
"bt","bglm",1667,50,0.9,0,1667,10,6,1661,639,185,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,96,91,0
"bt","glm",1667,25,0,0,1667,0,0,1667,187,175,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,59,58,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,150,140,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,246,225,0
"bt","glm",1667,50,0,0,1667,0,0,1667,303,263,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,142,136,0
"bt","bglm",1667,50,0,0,1667,2,2,1665,252,230,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,61,21,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,472,137,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,59,28,0
"bt","bglm",1667,25,0.9,0,1667,4,2,1665,416,127,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,222,68,0
"bt","glm",1667,50,0.9,0,1667,2,1,1666,808,221,0
"bonf","bglm",1667,50,0.9,0,1667,1,1,1666,210,59,0
"bt","bglm",1667,50,0.9,0,1667,8,5,1662,636,176,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,78,76,0
"bt","glm",1667,25,0,0,1667,0,0,1667,200,184,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,78,76,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,156,143,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,240,214,0
"bt","glm",1667,50,0,0,1667,0,0,1667,342,308,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,137,132,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,261,239,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,55,24,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,436,132,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,69,29,0
"bt","bglm",1667,25,0.9,0,1667,2,2,1665,488,124,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,247,79,0
"bt","glm",1667,50,0.9,0,1667,3,2,1665,673,180,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,129,49,0
"bt","bglm",1667,50,0.9,0,1667,9,6,1661,535,152,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,87,61,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,223,152,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,54,46,0
"bt","bglm",1667,25,0.5,0,1667,1,1,1666,191,133,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,248,163,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,370,248,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,207,138,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,321,205,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,59,47,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,205,151,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,51,47,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,183,140,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,268,173,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,393,238,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,159,121,0
"bt","bglm",1667,50,0.5,0,1667,2,2,1665,350,219,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,84,69,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,227,148,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,55,49,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,143,107,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,239,157,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,327,227,0
"bonf","bglm",1667,50,0.5,0,1667,1,1,1666,126,87,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,306,201,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,72,72,0
"bt","glm",1667,25,0,0,1667,0,0,1667,183,170,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,67,66,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,151,141,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,251,232,0
"bt","glm",1667,50,0,0,1667,0,0,1667,313,268,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,149,142,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,231,217,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,82,29,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,497,134,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,64,31,0
"bt","bglm",1667,25,0.9,0,1667,2,1,1666,373,112,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,241,76,0
"bt","glm",1667,50,0.9,0,1667,2,2,1665,934,229,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,146,44,0
"bt","bglm",1667,50,0.9,0,1667,10,7,1660,604,178,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,76,73,0
"bt","glm",1667,25,0,0,1667,0,0,1667,202,180,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,56,56,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,126,124,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,241,221,0
"bt","glm",1667,50,0,0,1667,0,0,1667,355,307,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,145,139,0
"bt","bglm",1667,50,0,0,1667,1,1,1666,252,231,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,123,39,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,563,152,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,33,17,0
"bt","bglm",1667,25,0.9,0,1667,2,1,1666,383,114,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,252,80,0
"bt","glm",1667,50,0.9,0,1667,3,3,1664,835,206,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,236,64,0
"bt","bglm",1667,50,0.9,0,1667,15,9,1658,621,164,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,80,77,0
"bt","glm",1667,25,0,0,1667,0,0,1667,182,164,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,63,62,0
"bt","bglm",1667,25,0,0,1667,1,1,1666,141,133,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,250,226,0
"bt","glm",1667,50,0,0,1667,0,0,1667,344,304,0
"bonf","bglm",1667,50,0,0,1667,1,1,1666,138,131,0
"bt","bglm",1667,50,0,0,1667,3,3,1664,273,243,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,72,24,0
"bt","glm",1667,25,0.9,0,1667,1,1,1666,480,135,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,76,23,0
"bt","bglm",1667,25,0.9,0,1667,3,3,1664,440,122,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,209,61,0
"bt","glm",1667,50,0.9,0,1667,1,1,1666,639,178,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,141,61,0
"bt","bglm",1667,50,0.9,0,1667,6,4,1663,655,165,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,84,66,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,217,147,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,67,47,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,178,139,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,271,185,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,385,258,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,161,121,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,283,189,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,89,68,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,247,174,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,75,60,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,161,114,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,237,152,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,389,249,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,128,92,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,304,202,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,76,65,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,224,152,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,71,52,0
"bt","bglm",1667,25,0.5,0,1667,1,1,1666,206,148,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,245,154,0
"bt","glm",1667,50,0.5,0,1667,1,1,1666,331,221,0
"bonf","bglm",1667,50,0.5,0,1667,1,1,1666,141,103,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,286,200,0
"mmm","glm",10000,25,0,0,597,0,0,9403,466,454,0
"mmm","glm",10000,50,0,0,48,0,0,9952,1478,1355,0
"mmm","glm",10000,25,0.5,0,586,0,0,9414,468,351,1
"mmm","glm",10000,50,0.5,0,44,0,0,9956,1494,990,2
"mmm","glm",10000,25,0.9,0,567,0,0,9433,1151,366,18
"mmm","glm",10000,50,0.9,0,42,2,1,9957,2719,788,69
