"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",1000,25,0.9,0,0,48,33,967,0,0,0
"bonf","glm",1000,50,0.9,0,0,18,12,988,0,0,0
"bt","glm",1000,50,0.9,0,0,72,49,951,0,0,0
"bonf","bglm",1000,50,0.9,0,0,21,15,985,0,0,0
"bt","bglm",1000,50,0.9,0,0,56,40,960,0,0,0
"bonf","glm",1000,25,0,0,0,12,10,990,0,0,0
"bt","glm",1000,25,0,0,0,48,47,953,0,0,0
"bonf","bglm",1000,25,0,0,0,7,7,993,0,0,0
"bt","bglm",1000,25,0,0,0,31,29,971,0,0,0
"bonf","glm",1000,50,0,0,0,24,22,978,0,0,0
"bt","glm",1000,50,0,0,0,56,53,947,0,0,0
"bonf","bglm",1000,50,0,0,0,20,20,980,0,0,0
"bt","bglm",1000,50,0,0,0,40,40,960,0,0,0
"bonf","glm",1000,25,0.5,0,0,13,12,988,0,0,0
"bt","glm",1000,25,0.5,0,0,61,49,951,0,0,0
"bonf","bglm",1000,25,0.5,0,0,7,7,993,0,0,0
"bt","bglm",1000,25,0.5,0,0,43,40,960,0,0,0
"bonf","glm",1000,50,0.5,0,0,20,19,981,0,0,0
"bt","glm",1000,50,0.5,0,0,62,60,940,0,0,0
"bonf","bglm",1000,50,0.5,0,0,12,12,988,0,0,0
"bt","bglm",1000,50,0.5,0,0,48,42,958,0,0,0
"bonf","glm",1000,25,0.9,0,0,12,11,989,0,0,0
"bt","glm",1000,25,0.9,0,0,82,54,946,0,0,0
"bonf","bglm",1000,25,0.9,0,0,6,4,996,0,0,0
"bt","bglm",1000,25,0.9,0,0,57,43,957,0,0,0
"bonf","glm",1000,50,0.9,0,0,18,15,985,0,0,0
"bt","glm",1000,50,0.9,0,0,58,39,961,0,0,0
"bonf","bglm",1000,50,0.9,0,0,23,15,985,0,0,0
"bt","bglm",1000,50,0.9,0,0,43,29,971,0,0,0
"mmm","glm",10000,25,0,0,4287,42,42,5671,0,0,0
"mmm","glm",10000,50,0,0,5532,87,87,4381,0,0,0
"mmm","glm",10000,25,0.5,0,3796,52,52,6152,0,0,0
"mmm","glm",10000,50,0.5,0,4923,126,119,4958,0,0,0
"mmm","glm",10000,25,0.9,0,2840,129,91,7069,0,0,0
"mmm","glm",10000,50,0.9,0,3892,148,104,6004,0,0,0
