"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"mmm","bglm",1667,25,0,0,1667,3,3,1664,0,0,0
"mmm","bglm",1667,50,0,0,1667,16,15,1652,0,0,0
"mmm","bglm",1667,25,0.9,0,1667,29,21,1646,0,0,0
"mmm","bglm",1667,50,0.9,0,1667,41,31,1636,0,0,0
"mmm","bglm",1667,25,0,0,1667,12,10,1657,0,0,0
"mmm","bglm",1667,50,0,0,1667,12,11,1656,0,0,0
"mmm","bglm",1667,25,0.9,0,1667,22,17,1650,0,0,0
"mmm","bglm",1667,50,0.9,0,1667,29,22,1645,0,0,0
"mmm","bglm",1667,25,0,0,1667,11,11,1656,0,0,0
"mmm","bglm",1667,50,0,0,1667,11,11,1656,0,0,0
"mmm","bglm",1667,25,0.9,0,1667,23,18,1649,0,0,0
"mmm","bglm",1667,50,0.9,0,1667,42,26,1641,2,1,0
"mmm","bglm",1667,25,0.5,0,1667,9,9,1658,0,0,0
"mmm","bglm",1667,50,0.5,0,1667,13,13,1654,0,0,0
"mmm","bglm",1667,25,0.5,0,1667,10,10,1657,0,0,0
"mmm","bglm",1667,50,0.5,0,1667,14,14,1653,0,0,0
"mmm","bglm",1667,25,0.5,0,1667,11,11,1656,0,0,0
"mmm","bglm",1667,50,0.5,0,1667,14,13,1654,0,0,0
"mmm","bglm",1667,25,0,0,1667,13,13,1654,0,0,0
"mmm","bglm",1667,50,0,0,1667,8,8,1659,0,0,0
"mmm","bglm",1667,25,0.9,0,1667,19,14,1653,0,0,0
"mmm","bglm",1667,50,0.9,0,1667,36,28,1639,0,0,0
"mmm","bglm",1667,25,0,0,1667,8,8,1659,0,0,0
"mmm","bglm",1667,50,0,0,1667,10,10,1657,0,0,0
"mmm","bglm",1667,25,0.9,0,1667,28,20,1647,0,0,0
"mmm","bglm",1667,50,0.9,0,1667,25,21,1646,0,0,0
"mmm","bglm",1667,25,0,0,1667,4,4,1663,0,0,0
"mmm","bglm",1667,50,0,0,1667,4,4,1663,0,0,0
"mmm","bglm",1667,25,0.9,0,1667,18,14,1653,0,0,0
"mmm","bglm",1667,50,0.9,0,1667,41,33,1634,0,0,0
"mmm","bglm",1667,25,0.5,0,1667,14,13,1654,0,0,0
"mmm","bglm",1667,50,0.5,0,1667,17,16,1651,0,0,0
"mmm","bglm",1667,25,0.5,0,1667,10,10,1657,0,0,0
"mmm","bglm",1667,50,0.5,0,1667,22,22,1645,0,0,0
"mmm","bglm",1667,25,0.5,0,1667,14,14,1653,0,0,0
"mmm","bglm",1667,50,0.5,0,1667,16,15,1652,0,0,0
"bonf","glm",1667,25,0,0,1667,10,10,1657,0,0,0
"bt","glm",1667,25,0,0,1667,104,93,1574,0,0,0
"bonf","bglm",1667,25,0,0,1667,5,5,1662,0,0,0
"bt","bglm",1667,25,0,0,1667,64,61,1606,0,0,0
"bonf","glm",1667,50,0,0,1667,12,12,1655,0,0,0
"bt","glm",1667,50,0,0,1667,93,82,1585,0,0,0
"bonf","bglm",1667,50,0,0,1667,6,6,1661,0,0,0
"bt","bglm",1667,50,0,0,1667,65,62,1605,0,0,0
"bonf","glm",1667,25,0.9,0,1667,4,3,1664,0,0,0
"bt","glm",1667,25,0.9,0,1667,127,74,1593,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,8,6,1661,0,0,0
"bt","bglm",1667,25,0.9,0,1667,74,56,1611,0,0,0
"bonf","glm",1667,50,0.9,0,1667,11,9,1658,0,0,0
"bt","glm",1667,50,0.9,0,1667,123,81,1586,0,0,0
"bonf","bglm",1667,50,0.9,0,1667,4,4,1663,0,0,0
"bt","bglm",1667,50,0.9,0,1667,102,75,1592,3,1,0
"bonf","glm",1667,25,0,0,1667,6,5,1662,0,0,0
"bt","glm",1667,25,0,0,1667,92,82,1585,0,0,0
"bonf","bglm",1667,25,0,0,1667,4,4,1663,0,0,0
"bt","bglm",1667,25,0,0,1667,49,44,1623,0,0,0
"bonf","glm",1667,50,0,0,1667,17,14,1653,0,0,0
"bt","glm",1667,50,0,0,1667,86,81,1586,0,0,0
"bonf","bglm",1667,50,0,0,1667,7,7,1660,0,0,0
"bt","bglm",1667,50,0,0,1667,71,67,1600,1,1,0
"bonf","glm",1667,25,0.9,0,1667,6,6,1661,0,0,0
"bt","glm",1667,25,0.9,0,1667,123,81,1586,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,2,2,1665,0,0,0
"bt","bglm",1667,25,0.9,0,1667,93,65,1602,0,0,0
"bonf","glm",1667,50,0.9,0,1667,18,15,1652,0,0,0
"bt","glm",1667,50,0.9,0,1667,158,96,1571,0,0,0
"bonf","bglm",1667,50,0.9,0,1667,6,5,1662,0,0,0
"bt","bglm",1667,50,0.9,0,1667,99,64,1603,0,0,0
"bonf","glm",1667,25,0,0,1667,9,9,1658,0,0,0
"bt","glm",1667,25,0,0,1667,97,88,1579,0,0,0
"bonf","bglm",1667,25,0,0,1667,6,6,1661,0,0,0
"bt","bglm",1667,25,0,0,1667,65,62,1605,0,0,0
"bonf","glm",1667,50,0,0,1667,12,12,1655,0,0,0
"bt","glm",1667,50,0,0,1667,92,81,1586,0,0,0
"bonf","bglm",1667,50,0,0,1667,6,6,1661,0,0,0
"bt","bglm",1667,50,0,0,1667,65,61,1606,0,0,0
"bonf","glm",1667,25,0.9,0,1667,17,11,1656,0,0,0
"bt","glm",1667,25,0.9,0,1667,112,78,1589,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,5,5,1662,0,0,0
"bt","bglm",1667,25,0.9,0,1667,105,67,1600,0,0,0
"bonf","glm",1667,50,0.9,0,1667,12,10,1657,0,0,0
"bt","glm",1667,50,0.9,0,1667,142,89,1578,0,0,0
"bonf","bglm",1667,50,0.9,0,1667,4,3,1664,0,0,0
"bt","bglm",1667,50,0.9,0,1667,89,60,1607,4,1,0
"bonf","glm",1667,25,0.5,0,1667,7,7,1660,0,0,0
"bt","glm",1667,25,0.5,0,1667,106,95,1572,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,9,9,1658,0,0,0
"bt","bglm",1667,25,0.5,0,1667,72,64,1603,0,0,0
"bonf","glm",1667,50,0.5,0,1667,14,13,1654,0,0,0
"bt","glm",1667,50,0.5,0,1667,103,91,1576,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,9,9,1658,0,0,0
"bt","bglm",1667,50,0.5,0,1667,59,54,1613,0,0,0
"bonf","glm",1667,25,0.5,0,1667,6,5,1662,0,0,0
"bt","glm",1667,25,0.5,0,1667,109,85,1582,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,4,4,1663,0,0,0
"bt","bglm",1667,25,0.5,0,1667,68,55,1612,0,0,0
"bonf","glm",1667,50,0.5,0,1667,11,11,1656,0,0,0
"bt","glm",1667,50,0.5,0,1667,105,95,1572,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,11,9,1658,0,0,0
"bt","bglm",1667,50,0.5,0,1667,76,70,1597,2,2,0
"bonf","glm",1667,25,0.5,0,1667,8,8,1659,0,0,0
"bt","glm",1667,25,0.5,0,1667,88,79,1588,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,3,3,1664,0,0,0
"bt","bglm",1667,25,0.5,0,1667,61,54,1613,0,0,0
"bonf","glm",1667,50,0.5,0,1667,17,14,1653,0,0,0
"bt","glm",1667,50,0.5,0,1667,112,97,1570,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,11,9,1658,0,0,0
"bt","bglm",1667,50,0.5,0,1667,90,80,1587,0,0,0
"bonf","glm",1667,25,0,0,1667,4,4,1663,0,0,0
"bt","glm",1667,25,0,0,1667,112,99,1568,0,0,0
"bonf","bglm",1667,25,0,0,1667,6,6,1661,0,0,0
"bt","bglm",1667,25,0,0,1667,72,69,1598,0,0,0
"bonf","glm",1667,50,0,0,1667,16,14,1653,0,0,0
"bt","glm",1667,50,0,0,1667,88,78,1589,0,0,0
"bonf","bglm",1667,50,0,0,1667,7,7,1660,0,0,0
"bt","bglm",1667,50,0,0,1667,56,52,1615,1,1,0
"bonf","glm",1667,25,0.9,0,1667,7,6,1661,0,0,0
"bt","glm",1667,25,0.9,0,1667,121,74,1593,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,1,1,1666,0,0,0
"bt","bglm",1667,25,0.9,0,1667,110,68,1599,0,0,0
"bonf","glm",1667,50,0.9,0,1667,8,5,1662,0,0,0
"bt","glm",1667,50,0.9,0,1667,106,73,1594,0,0,0
"bonf","bglm",1667,50,0.9,0,1667,4,3,1664,0,0,0
"bt","bglm",1667,50,0.9,0,1667,137,81,1586,0,0,0
"bonf","glm",1667,25,0,0,1667,5,5,1662,0,0,0
"bt","glm",1667,25,0,0,1667,96,89,1578,0,0,0
"bonf","bglm",1667,25,0,0,1667,7,7,1660,0,0,0
"bt","bglm",1667,25,0,0,1667,55,51,1616,0,0,0
"bonf","glm",1667,50,0,0,1667,16,14,1653,0,0,0
"bt","glm",1667,50,0,0,1667,104,91,1576,0,0,0
"bonf","bglm",1667,50,0,0,1667,8,8,1659,0,0,0
"bt","bglm",1667,50,0,0,1667,60,54,1613,0,0,0
"bonf","glm",1667,25,0.9,0,1667,9,7,1660,0,0,0
"bt","glm",1667,25,0.9,0,1667,119,76,1591,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,6,4,1663,0,0,0
"bt","bglm",1667,25,0.9,0,1667,98,72,1595,0,0,0
"bonf","glm",1667,50,0.9,0,1667,21,16,1651,0,0,0
"bt","glm",1667,50,0.9,0,1667,117,79,1588,0,0,0
"bonf","bglm",1667,50,0.9,0,1667,11,7,1660,0,0,0
"bt","bglm",1667,50,0.9,0,1667,99,64,1603,3,1,0
"bonf","glm",1667,25,0,0,1667,5,4,1663,0,0,0
"bt","glm",1667,25,0,0,1667,89,75,1592,0,0,0
"bonf","bglm",1667,25,0,0,1667,7,7,1660,0,0,0
"bt","bglm",1667,25,0,0,1667,72,62,1605,0,0,0
"bonf","glm",1667,50,0,0,1667,7,7,1660,0,0,0
"bt","glm",1667,50,0,0,1667,111,96,1571,0,0,0
"bonf","bglm",1667,50,0,0,1667,6,6,1661,0,0,0
"bt","bglm",1667,50,0,0,1667,65,56,1611,1,1,0
"bonf","glm",1667,25,0.9,0,1667,6,5,1662,0,0,0
"bt","glm",1667,25,0.9,0,1667,146,93,1574,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,5,3,1664,0,0,0
"bt","bglm",1667,25,0.9,0,1667,101,66,1601,0,0,0
"bonf","glm",1667,50,0.9,0,1667,18,13,1654,0,0,0
"bt","glm",1667,50,0.9,0,1667,135,81,1586,0,0,0
"bonf","bglm",1667,50,0.9,0,1667,5,4,1663,0,0,0
"bt","bglm",1667,50,0.9,0,1667,140,87,1580,2,1,0
"bonf","glm",1667,25,0.5,0,1667,3,3,1664,0,0,0
"bt","glm",1667,25,0.5,0,1667,107,92,1575,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,8,8,1659,0,0,0
"bt","bglm",1667,25,0.5,0,1667,66,63,1604,1,1,0
"bonf","glm",1667,50,0.5,0,1667,21,20,1647,0,0,0
"bt","glm",1667,50,0.5,0,1667,72,68,1599,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,6,6,1661,0,0,0
"bt","bglm",1667,50,0.5,0,1667,86,75,1592,0,0,0
"bonf","glm",1667,25,0.5,0,1667,8,8,1659,0,0,0
"bt","glm",1667,25,0.5,0,1667,81,70,1597,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,5,4,1663,0,0,0
"bt","bglm",1667,25,0.5,0,1667,74,60,1607,0,0,0
"bonf","glm",1667,50,0.5,0,1667,8,8,1659,0,0,0
"bt","glm",1667,50,0.5,0,1667,111,90,1577,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,8,8,1659,0,0,0
"bt","bglm",1667,50,0.5,0,1667,79,72,1595,2,1,0
"bonf","glm",1667,25,0.5,0,1667,5,5,1662,0,0,0
