"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",1667,25,0.9,0,0,273,73,1594,466,291,175
"bonf","glm",1667,50,0.9,0,0,35,16,1651,41,27,14
"mmm","glm",1667,50,0.9,0,459,95,36,1172,210,134,76
"bt","glm",1667,50,0.9,0,0,300,92,1575,526,329,197
"bonf","bglm",1667,50,0.9,0,0,63,19,1648,816,497,319
"mmm","bglm",1667,50,0.9,0,0,82,34,1633,1592,914,678
"bt","bglm",1667,50,0.9,0,0,171,66,1601,2151,1183,968
"bonf","glm",1667,25,0,0,0,25,24,1643,0,0,0
"mmm","glm",1667,25,0,0,735,16,15,917,0,0,0
"bt","glm",1667,25,0,0,0,97,87,1580,6,6,0
"bonf","bglm",1667,25,0,0,0,20,20,1647,22,22,0
"mmm","bglm",1667,25,0,0,0,29,27,1640,26,26,0
"bt","bglm",1667,25,0,0,0,71,66,1601,139,136,3
"bonf","glm",1667,50,0,0,0,60,58,1609,53,53,0
"mmm","glm",1667,50,0,0,448,36,35,1184,40,40,0
"bt","glm",1667,50,0,0,0,93,88,1579,91,87,4
"bonf","bglm",1667,50,0,0,0,28,28,1639,746,661,85
"mmm","bglm",1667,50,0,0,0,32,32,1635,833,727,106
"bt","bglm",1667,50,0,0,0,67,64,1603,1223,1007,216
"bonf","glm",1667,25,0.5,0,0,31,27,1640,0,0,0
"mmm","glm",1667,25,0.5,0,746,13,11,910,0,0,0
"bt","glm",1667,25,0.5,0,0,104,85,1582,4,3,1
"bonf","bglm",1667,25,0.5,0,0,23,20,1647,25,25,0
"mmm","bglm",1667,25,0.5,0,0,23,20,1647,44,39,5
"bt","bglm",1667,25,0.5,0,0,81,64,1603,143,125,18
"bonf","glm",1667,50,0.5,0,0,61,46,1621,50,47,3
"mmm","glm",1667,50,0.5,0,432,43,29,1206,100,94,6
"bt","glm",1667,50,0.5,0,0,125,95,1572,155,141,14
"bonf","bglm",1667,50,0.5,0,0,32,30,1637,829,619,210
"mmm","bglm",1667,50,0.5,0,0,49,41,1626,969,732,237
"bt","bglm",1667,50,0.5,0,0,76,65,1602,1381,971,410
"bonf","glm",1667,25,0.9,0,0,17,8,1659,0,0,0
"mmm","glm",1667,25,0.9,0,644,53,21,1002,4,2,2
"bt","glm",1667,25,0.9,0,0,255,82,1585,11,9,2
"bonf","bglm",1667,25,0.9,0,0,21,10,1657,33,24,9
"mmm","bglm",1667,25,0.9,0,0,110,32,1635,144,100,44
"bt","bglm",1667,25,0.9,0,0,197,61,1606,496,313,183
"bonf","glm",1667,50,0.9,0,0,44,21,1646,44,29,15
"mmm","glm",1667,50,0.9,0,451,86,32,1184,280,173,107
"bt","glm",1667,50,0.9,0,0,286,89,1578,475,294,181
"bonf","bglm",1667,50,0.9,0,0,40,15,1652,832,506,326
"mmm","bglm",1667,50,0.9,0,0,71,37,1630,1578,912,666
"bt","bglm",1667,50,0.9,0,0,219,64,1603,2157,1175,982
"bonf","glm",1667,25,0,0,0,23,22,1645,1,1,0
"mmm","glm",1667,25,0,0,689,11,11,967,0,0,0
"bt","glm",1667,25,0,0,0,90,88,1579,2,2,0
"bonf","bglm",1667,25,0,0,0,29,28,1639,25,25,0
"mmm","bglm",1667,25,0,0,0,29,29,1638,25,25,0
"bt","bglm",1667,25,0,0,0,74,71,1596,136,131,5
"bonf","glm",1667,50,0,0,0,65,62,1605,42,42,0
"mmm","glm",1667,50,0,0,444,43,42,1181,43,42,1
"bt","glm",1667,50,0,0,0,96,89,1578,102,99,3
"bonf","bglm",1667,50,0,0,0,29,27,1640,828,721,107
"mmm","bglm",1667,50,0,0,0,41,41,1626,863,756,107
"bt","bglm",1667,50,0,0,0,74,67,1600,1207,987,220
"bonf","glm",1667,25,0.5,0,0,24,19,1648,1,1,0
"mmm","glm",1667,25,0.5,0,733,20,15,919,0,0,0
"bt","glm",1667,25,0.5,0,0,108,90,1577,4,4,0
"bonf","bglm",1667,25,0.5,0,0,19,17,1650,27,26,1
"mmm","bglm",1667,25,0.5,0,0,22,18,1649,30,28,2
"bt","bglm",1667,25,0.5,0,0,75,65,1602,148,135,13
"bonf","glm",1667,50,0.5,0,0,43,39,1628,53,49,4
"mmm","glm",1667,50,0.5,0,463,48,38,1166,88,80,8
"bt","glm",1667,50,0.5,0,0,107,90,1577,135,123,12
"bonf","bglm",1667,50,0.5,0,0,22,20,1647,757,588,169
"mmm","bglm",1667,50,0.5,0,0,45,37,1630,1004,751,253
"bt","bglm",1667,50,0.5,0,0,90,74,1593,1395,982,413
"bonf","glm",1667,25,0.9,0,0,33,11,1656,0,0,0
"mmm","glm",1667,25,0.9,0,639,50,18,1010,4,2,2
"bt","glm",1667,25,0.9,0,0,282,101,1566,31,20,11
"bonf","bglm",1667,25,0.9,0,0,32,10,1657,43,28,15
"mmm","bglm",1667,25,0.9,0,0,46,23,1644,140,93,47
"bt","bglm",1667,25,0.9,0,0,181,57,1610,508,316,192
"bonf","glm",1667,50,0.9,0,0,66,24,1643,53,39,14
"mmm","glm",1667,50,0.9,0,453,68,32,1182,244,154,90
"bt","glm",1667,50,0.9,0,0,243,82,1585,557,353,204
"bonf","bglm",1667,50,0.9,0,0,35,15,1652,826,506,320
"mmm","bglm",1667,50,0.9,0,0,134,48,1619,1542,885,657
"bt","bglm",1667,50,0.9,0,0,246,78,1589,2116,1167,949
"bonf","glm",1667,25,0,0,0,27,27,1640,0,0,0
"mmm","glm",1667,25,0,0,716,13,12,939,0,0,0
"bt","glm",1667,25,0,0,0,99,93,1574,2,2,0
"bonf","bglm",1667,25,0,0,0,17,17,1650,33,33,0
"mmm","bglm",1667,25,0,0,0,24,24,1643,32,32,0
"bt","bglm",1667,25,0,0,0,77,71,1596,104,103,1
"bonf","glm",1667,50,0,0,0,61,59,1608,37,37,0
"mmm","glm",1667,50,0,0,485,37,33,1149,44,42,2
"bt","glm",1667,50,0,0,0,101,90,1577,105,102,3
"bonf","bglm",1667,50,0,0,0,32,32,1635,768,683,85
"mmm","bglm",1667,50,0,0,0,38,34,1633,851,743,108
"bt","bglm",1667,50,0,0,0,66,63,1604,1241,1006,235
"bonf","glm",1667,25,0.5,0,0,29,27,1640,1,1,0
"mmm","glm",1667,25,0.5,0,737,26,20,910,0,0,0
"bt","glm",1667,25,0.5,0,0,141,95,1572,8,8,0
"bonf","bglm",1667,25,0.5,0,0,23,20,1647,23,23,0
"mmm","bglm",1667,25,0.5,0,0,20,20,1647,32,30,2
"bt","bglm",1667,25,0.5,0,0,91,74,1593,181,159,22
"bonf","glm",1667,50,0.5,0,0,56,52,1615,55,52,3
"mmm","glm",1667,50,0.5,0,456,37,31,1180,89,78,11
"bt","glm",1667,50,0.5,0,0,105,80,1587,168,152,16
"bonf","bglm",1667,50,0.5,0,0,39,33,1634,786,607,179
"mmm","bglm",1667,50,0.5,0,0,60,46,1621,985,747,238
"bt","bglm",1667,50,0.5,0,0,90,74,1593,1429,1005,424
"bonf","glm",1667,25,0.9,0,0,24,9,1658,0,0,0
"mmm","glm",1667,25,0.9,0,600,47,14,1053,7,5,2
"bt","glm",1667,25,0.9,0,0,286,85,1582,17,11,6
"bonf","bglm",1667,25,0.9,0,0,18,10,1657,27,20,7
"mmm","bglm",1667,25,0.9,0,0,77,24,1643,101,70,31
"bt","bglm",1667,25,0.9,0,0,186,60,1607,516,316,200
"bonf","glm",1667,50,0.9,0,0,72,27,1640,40,28,12
"mmm","glm",1667,50,0.9,0,436,118,32,1199,269,169,100
"bt","glm",1667,50,0.9,0,0,318,87,1580,492,313,179
"bonf","bglm",1667,50,0.9,0,0,27,10,1657,816,491,325
"mmm","bglm",1667,50,0.9,0,0,109,37,1630,1628,942,686
"bt","bglm",1667,50,0.9,0,0,188,68,1599,2054,1134,920
