"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"mmm","bglm",1667,25,0,0,1667,0,0,1667,48,44,0
"mmm","bglm",1667,50,0,0,1667,1,1,1666,174,152,0
"mmm","bglm",1667,25,0.9,0,1667,7,2,1665,145,89,0
"mmm","bglm",1667,50,0.9,0,1667,2,2,1665,303,178,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,40,38,0
"mmm","bglm",1667,50,0,0,1667,0,0,1667,163,146,0
"mmm","bglm",1667,25,0.9,0,1667,0,0,1667,133,86,0
"mmm","bglm",1667,50,0.9,0,1667,15,6,1661,323,187,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,48,46,0
"mmm","bglm",1667,50,0,0,1667,1,1,1666,160,144,0
"mmm","bglm",1667,25,0.9,0,1667,0,0,1667,117,80,0
"mmm","bglm",1667,50,0.9,0,1667,12,4,1663,305,180,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,68,62,0
"mmm","bglm",1667,50,0.5,0,1667,2,2,1665,200,159,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,50,45,0
"mmm","bglm",1667,50,0.5,0,1667,3,3,1664,170,144,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,65,59,0
"mmm","bglm",1667,50,0.5,0,1667,0,0,1667,179,152,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,43,41,0
"mmm","bglm",1667,50,0,0,1667,4,4,1663,134,120,0
"mmm","bglm",1667,25,0.9,0,1667,2,1,1666,114,75,0
"mmm","bglm",1667,50,0.9,0,1667,1,1,1666,308,185,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,57,55,0
"mmm","bglm",1667,50,0,0,1667,0,0,1667,157,141,0
"mmm","bglm",1667,25,0.9,0,1667,0,0,1667,121,77,0
"mmm","bglm",1667,50,0.9,0,1667,4,1,1666,351,206,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,49,46,0
"mmm","bglm",1667,50,0,0,1667,1,1,1666,145,133,0
"mmm","bglm",1667,25,0.9,0,1667,1,1,1666,107,69,0
"mmm","bglm",1667,50,0.9,0,1667,11,6,1661,312,183,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,58,52,0
