"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","glm",1667,25,0,0,1667,92,83,1584,2,2,0
"bonf","bglm",1667,25,0,0,1667,10,10,1657,1,1,0
"bt","bglm",1667,25,0,0,1667,60,55,1612,51,51,0
"bonf","glm",1667,50,0,0,1667,13,13,1654,0,0,0
"bt","glm",1667,50,0,0,1667,53,51,1616,34,33,0
"bonf","bglm",1667,50,0,0,1667,3,3,1664,5,5,0
"bt","bglm",1667,50,0,0,1667,55,53,1614,99,99,0
"bonf","glm",1667,25,0.9,0,1667,17,15,1652,0,0,0
"bt","glm",1667,25,0.9,0,1667,118,81,1586,1,1,0
"bonf","bglm",1667,25,0.9,0,1667,5,3,1664,3,1,0
"bt","bglm",1667,25,0.9,0,1667,87,61,1606,122,31,0
"bonf","glm",1667,50,0.9,0,1667,14,12,1655,1,1,0
"bt","glm",1667,50,0.9,0,1667,88,60,1607,91,28,0
"bonf","bglm",1667,50,0.9,0,1667,12,9,1658,4,2,0
"bt","bglm",1667,50,0.9,0,1667,72,51,1616,194,54,0
"bonf","glm",1667,25,0.5,0,1667,9,9,1658,0,0,0
"bt","glm",1667,25,0.5,0,1667,108,91,1576,1,1,0
"bonf","bglm",1667,25,0.5,0,1667,8,8,1659,0,0,0
"bt","bglm",1667,25,0.5,0,1667,70,60,1607,56,45,0
"bonf","glm",1667,50,0.5,0,1667,12,11,1656,2,2,0
"bt","glm",1667,50,0.5,0,1667,70,56,1611,27,25,0
"bonf","bglm",1667,50,0.5,0,1667,9,8,1659,4,3,0
"bt","bglm",1667,50,0.5,0,1667,61,53,1614,114,89,0
"bonf","glm",1667,25,0.5,0,1667,6,6,1661,0,0,0
"bt","glm",1667,25,0.5,0,1667,105,91,1576,5,4,0
"bonf","bglm",1667,25,0.5,0,1667,6,5,1662,0,0,0
"bt","bglm",1667,25,0.5,0,1667,74,67,1600,52,44,0
"bonf","glm",1667,50,0.5,0,1667,11,11,1656,1,1,0
"bt","glm",1667,50,0.5,0,1667,79,67,1600,35,31,0
"bonf","bglm",1667,50,0.5,0,1667,12,10,1657,7,6,0
"bt","bglm",1667,50,0.5,0,1667,69,60,1607,121,87,0
"bonf","glm",1667,25,0.5,0,1667,12,10,1657,0,0,0
"bt","glm",1667,25,0.5,0,1667,100,88,1579,4,4,0
"bonf","bglm",1667,25,0.5,0,1667,5,5,1662,0,0,0
"bt","bglm",1667,25,0.5,0,1667,68,59,1608,53,47,0
"bonf","glm",1667,50,0.5,0,1667,12,11,1656,0,0,0
"bt","glm",1667,50,0.5,0,1667,81,67,1600,30,26,0
"bonf","bglm",1667,50,0.5,0,1667,12,10,1657,8,8,0
"bt","bglm",1667,50,0.5,0,1667,57,52,1615,87,68,0
"bonf","glm",1667,25,0,0,1667,4,4,1663,0,0,0
"bt","glm",1667,25,0,0,1667,89,79,1588,4,4,0
"bonf","bglm",1667,25,0,0,1667,4,4,1663,0,0,0
"bt","bglm",1667,25,0,0,1667,47,43,1624,37,36,0
"bonf","glm",1667,50,0,0,1667,18,18,1649,0,0,0
"bt","glm",1667,50,0,0,1667,60,53,1614,32,32,0
"bonf","bglm",1667,50,0,0,1667,12,11,1656,8,8,0
"bt","bglm",1667,50,0,0,1667,48,45,1622,101,96,0
"bonf","glm",1667,25,0.9,0,1667,4,4,1663,0,0,0
"bt","glm",1667,25,0.9,0,1667,137,80,1587,10,4,0
"bonf","bglm",1667,25,0.9,0,1667,7,4,1663,2,1,0
"bt","bglm",1667,25,0.9,0,1667,63,49,1618,90,34,0
"bonf","glm",1667,50,0.9,0,1667,23,17,1650,0,0,0
"bt","glm",1667,50,0.9,0,1667,96,63,1604,57,18,0
"bonf","bglm",1667,50,0.9,0,1667,7,4,1663,1,1,0
"bt","bglm",1667,50,0.9,0,1667,59,40,1627,188,56,0
"bonf","glm",1667,25,0,0,1667,5,5,1662,0,0,0
"bt","glm",1667,25,0,0,1667,90,76,1591,2,2,0
"bonf","bglm",1667,25,0,0,1667,5,5,1662,2,2,0
"bt","bglm",1667,25,0,0,1667,62,56,1611,51,51,0
"bonf","glm",1667,50,0,0,1667,17,17,1650,0,0,0
"bt","glm",1667,50,0,0,1667,66,59,1608,30,28,0
"bonf","bglm",1667,50,0,0,1667,10,9,1658,7,7,0
"bt","bglm",1667,50,0,0,1667,44,40,1627,85,77,0
"bonf","glm",1667,25,0.9,0,1667,16,9,1658,0,0,0
"bt","glm",1667,25,0.9,0,1667,129,88,1579,6,2,0
"bonf","bglm",1667,25,0.9,0,1667,4,3,1664,0,0,0
"bt","bglm",1667,25,0.9,0,1667,65,48,1619,95,34,0
"bonf","glm",1667,50,0.9,0,1667,16,13,1654,0,0,0
"bt","glm",1667,50,0.9,0,1667,103,70,1597,48,26,0
"bonf","bglm",1667,50,0.9,0,1667,6,5,1662,2,1,0
"bt","bglm",1667,50,0.9,0,1667,75,50,1617,146,48,0
"bonf","glm",1667,25,0,0,1667,9,9,1658,0,0,0
"bt","glm",1667,25,0,0,1667,77,70,1597,5,5,0
"bonf","bglm",1667,25,0,0,1667,3,3,1664,0,0,0
"bt","bglm",1667,25,0,0,1667,52,50,1617,44,44,0
"bonf","glm",1667,50,0,0,1667,12,10,1657,2,2,0
"bt","glm",1667,50,0,0,1667,57,56,1611,33,33,0
"bonf","bglm",1667,50,0,0,1667,4,4,1663,4,4,0
"bt","bglm",1667,50,0,0,1667,47,46,1621,96,93,0
"bonf","glm",1667,25,0.9,0,1667,5,5,1662,0,0,0
"bt","glm",1667,25,0.9,0,1667,128,83,1584,9,2,0
"bonf","bglm",1667,25,0.9,0,1667,2,2,1665,0,0,0
"bt","bglm",1667,25,0.9,0,1667,77,57,1610,102,35,0
"bonf","glm",1667,50,0.9,0,1667,17,12,1655,0,0,0
"bt","glm",1667,50,0.9,0,1667,112,74,1593,39,17,0
"bonf","bglm",1667,50,0.9,0,1667,17,12,1655,11,4,0
"bt","bglm",1667,50,0.9,0,1667,84,51,1616,169,54,0
"bonf","glm",1667,25,0.5,0,1667,5,5,1662,0,0,0
"bt","glm",1667,25,0.5,0,1667,83,74,1593,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,3,3,1664,2,2,0
"bt","bglm",1667,25,0.5,0,1667,48,45,1622,51,44,0
"bonf","glm",1667,50,0.5,0,1667,16,15,1652,0,0,0
"bt","glm",1667,50,0.5,0,1667,75,64,1603,29,25,0
"bonf","bglm",1667,50,0.5,0,1667,10,10,1657,7,7,0
"bt","bglm",1667,50,0.5,0,1667,59,51,1616,118,90,0
"bonf","glm",1667,25,0.5,0,1667,8,8,1659,0,0,0
"bt","glm",1667,25,0.5,0,1667,83,76,1591,2,2,0
"bonf","bglm",1667,25,0.5,0,1667,6,6,1661,0,0,0
"bt","bglm",1667,25,0.5,0,1667,60,54,1613,60,48,0
"bonf","glm",1667,50,0.5,0,1667,12,12,1655,1,1,0
"bt","glm",1667,50,0.5,0,1667,65,53,1614,27,19,0
"bonf","bglm",1667,50,0.5,0,1667,9,8,1659,6,6,0
"bt","bglm",1667,50,0.5,0,1667,61,58,1609,112,94,0
"bonf","glm",1667,25,0.5,0,1667,6,5,1662,0,0,0
"bt","glm",1667,25,0.5,0,1667,97,77,1590,4,3,0
"bonf","bglm",1667,25,0.5,0,1667,8,7,1660,1,1,0
"bt","bglm",1667,25,0.5,0,1667,66,59,1608,53,44,0
"bonf","glm",1667,50,0.5,0,1667,15,11,1656,1,1,0
"bt","glm",1667,50,0.5,0,1667,72,59,1608,51,45,0
"bonf","bglm",1667,50,0.5,0,1667,10,10,1657,8,7,0
"bt","bglm",1667,50,0.5,0,1667,57,52,1615,115,85,0
"mmm","glm",10000,25,0,0,2164,37,35,7801,0,0,0
"mmm","glm",10000,50,0,0,199,91,86,9715,3,3,0
"mmm","glm",10000,25,0.5,0,1809,46,43,8148,0,0,0
"mmm","glm",10000,50,0.5,0,145,100,89,9766,9,9,0
"mmm","glm",10000,25,0.9,0,1081,193,131,8788,0,0,0
"mmm","glm",10000,50,0.9,0,120,245,165,9715,61,19,0
