"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",1667,50,0.5,0,1667,54,52,1615,331,222,0
"bonf","glm",209,25,0,0,0,2,2,207,0,0,0
"bt","glm",209,25,0,0,0,9,8,201,3,3,0
"bonf","bglm",209,25,0,0,0,0,0,209,0,0,0
"bt","bglm",209,25,0,0,0,5,4,205,16,15,0
"bonf","glm",209,50,0,0,0,1,1,208,2,2,0
"bt","glm",209,50,0,0,0,4,4,205,16,15,0
"bonf","bglm",209,50,0,0,0,1,1,208,4,4,0
"bt","bglm",209,50,0,0,0,5,4,205,33,27,0
"bonf","glm",209,25,0.9,0,0,1,1,208,0,0,0
"bt","glm",209,25,0.9,0,0,20,11,198,5,2,0
"bonf","bglm",209,25,0.9,0,0,1,1,208,0,0,0
"bt","bglm",209,25,0.9,0,0,15,7,202,33,9,0
"bonf","glm",209,50,0.9,0,0,1,1,208,0,0,0
"bt","glm",209,50,0.9,0,0,9,9,200,21,8,0
"bonf","bglm",209,50,0.9,0,0,2,1,208,0,0,0
"bt","bglm",209,50,0.9,0,0,9,5,204,45,17,2
"bonf","glm",209,25,0,0,0,0,0,209,0,0,0
"bt","glm",209,25,0,0,0,10,10,199,1,1,0
"bonf","bglm",209,25,0,0,0,1,1,208,0,0,0
"bt","bglm",209,25,0,0,0,9,8,201,11,11,0
"bonf","glm",209,50,0,0,0,3,3,206,1,1,0
"bt","glm",209,50,0,0,0,13,10,199,13,13,0
"bonf","bglm",209,50,0,0,0,1,1,208,4,4,0
"bt","bglm",209,50,0,0,0,2,2,207,37,31,0
"bonf","glm",209,25,0.9,0,0,0,0,209,0,0,0
"bt","glm",209,25,0.9,0,0,11,8,201,4,1,0
"bonf","bglm",209,25,0.9,0,0,3,2,207,0,0,0
"bt","bglm",209,25,0.9,0,0,9,7,202,27,7,0
"bonf","glm",209,50,0.9,0,0,3,2,207,0,0,0
"bt","glm",209,50,0.9,0,0,15,9,200,43,11,1
"bonf","bglm",209,50,0.9,0,0,3,3,206,1,1,0
"bt","bglm",209,50,0.9,0,0,6,5,204,46,14,0
"bonf","glm",209,25,0,0,0,0,0,209,0,0,0
"bt","glm",209,25,0,0,0,8,8,201,3,3,0
"bonf","bglm",209,25,0,0,0,1,1,208,0,0,0
"bt","bglm",209,25,0,0,0,9,7,202,22,21,0
"bonf","glm",209,50,0,0,0,0,0,209,0,0,0
"bt","glm",209,50,0,0,0,2,2,207,22,21,0
"bonf","bglm",209,50,0,0,0,1,1,208,2,2,0
"bt","bglm",209,50,0,0,0,7,7,202,36,34,0
"bonf","glm",209,25,0.9,0,0,3,3,206,0,0,0
"bt","glm",209,25,0.9,0,0,11,9,200,1,1,0
"bonf","bglm",209,25,0.9,0,0,2,1,208,0,0,0
"bt","bglm",209,25,0.9,0,0,23,14,195,23,7,1
"bonf","glm",209,50,0.9,0,0,6,4,205,0,0,0
"bt","glm",209,50,0.9,0,0,13,10,199,33,12,0
"bonf","bglm",209,50,0.9,0,0,0,0,209,0,0,0
"bt","bglm",209,50,0.9,0,0,11,8,201,37,14,1
"bonf","glm",209,25,0,0,0,1,1,208,0,0,0
"bt","glm",209,25,0,0,0,11,8,201,3,3,0
"bonf","bglm",209,25,0,0,0,0,0,209,0,0,0
"bt","bglm",209,25,0,0,0,9,8,201,16,15,0
"bonf","glm",209,50,0,0,0,1,1,208,0,0,0
"bt","glm",209,50,0,0,0,11,9,200,15,14,0
"bonf","bglm",209,50,0,0,0,1,1,208,0,0,0
"bt","bglm",209,50,0,0,0,8,8,201,39,34,0
"bonf","glm",209,25,0.9,0,0,0,0,209,0,0,0
"bt","glm",209,25,0.9,0,0,11,7,202,1,1,0
"bonf","bglm",209,25,0.9,0,0,3,2,207,0,0,0
"bt","bglm",209,25,0.9,0,0,17,9,200,28,11,1
"bonf","glm",209,50,0.9,0,0,4,3,206,1,1,0
"bt","glm",209,50,0.9,0,0,23,13,196,32,8,0
"bonf","bglm",209,50,0.9,0,0,1,1,208,7,4,0
"bt","bglm",209,50,0.9,0,0,11,6,203,80,20,2
"bonf","glm",1667,25,0,0,1667,6,6,1661,0,0,0
"bt","glm",1667,25,0,0,1667,87,76,1591,18,18,0
"bonf","bglm",1667,25,0,0,1667,5,5,1662,4,4,0
"bt","bglm",1667,25,0,0,1667,58,51,1616,136,128,0
"bonf","glm",1667,50,0,0,1667,23,21,1646,4,4,0
"bt","glm",1667,50,0,0,1667,77,70,1597,160,151,0
"bonf","bglm",1667,50,0,0,1667,13,13,1654,53,53,0
"bt","bglm",1667,50,0,0,1667,48,43,1624,291,260,0
"bonf","glm",1667,25,0.9,0,1667,9,8,1659,0,0,0
"bt","glm",1667,25,0.9,0,1667,146,96,1571,42,15,0
"bonf","bglm",1667,25,0.9,0,1667,5,5,1662,1,1,0
"bt","bglm",1667,25,0.9,0,1667,77,59,1608,221,73,0
"bonf","glm",1667,50,0.9,0,1667,17,12,1655,4,2,0
"bt","glm",1667,50,0.9,0,1667,81,60,1607,350,111,0
"bonf","bglm",1667,50,0.9,0,1667,11,9,1658,18,9,0
"bt","bglm",1667,50,0.9,0,1667,60,40,1627,473,139,0
"bonf","glm",1667,25,0,0,1667,8,7,1660,0,0,0
"bt","glm",1667,25,0,0,1667,76,66,1601,16,16,0
"bonf","bglm",1667,25,0,0,1667,3,3,1664,1,1,0
"bt","bglm",1667,25,0,0,1667,49,45,1622,153,150,0
"bonf","glm",1667,50,0,0,1667,14,14,1653,3,3,0
"bt","glm",1667,50,0,0,1667,58,56,1611,162,152,0
"bonf","bglm",1667,50,0,0,1667,12,12,1655,34,34,0
"bt","bglm",1667,50,0,0,1667,41,39,1628,327,300,0
"bonf","glm",1667,25,0.9,0,1667,13,9,1658,0,0,0
"bt","glm",1667,25,0.9,0,1667,116,78,1589,44,10,0
"bonf","bglm",1667,25,0.9,0,1667,7,6,1661,4,1,0
"bt","bglm",1667,25,0.9,0,1667,104,65,1602,263,75,0
"bonf","glm",1667,50,0.9,0,1667,13,11,1656,7,2,0
"bt","glm",1667,50,0.9,0,1667,106,73,1594,334,101,0
"bonf","bglm",1667,50,0.9,0,1667,6,5,1662,45,16,0
"bt","bglm",1667,50,0.9,0,1667,63,39,1628,564,159,0
"bonf","glm",1667,25,0,0,1667,8,8,1659,0,0,0
"bt","glm",1667,25,0,0,1667,69,65,1602,16,16,0
"bonf","bglm",1667,25,0,0,1667,6,6,1661,5,5,0
"bt","bglm",1667,25,0,0,1667,65,59,1608,137,133,0
"bonf","glm",1667,50,0,0,1667,17,16,1651,10,10,0
"bt","glm",1667,50,0,0,1667,53,46,1621,161,153,0
"bonf","bglm",1667,50,0,0,1667,3,3,1664,36,36,0
"bt","bglm",1667,50,0,0,1667,35,34,1633,286,253,0
"bonf","glm",1667,25,0.9,0,1667,7,5,1662,0,0,0
"bt","glm",1667,25,0.9,0,1667,113,73,1594,16,7,0
"bonf","bglm",1667,25,0.9,0,1667,9,6,1661,3,1,0
"bt","bglm",1667,25,0.9,0,1667,85,57,1610,229,68,0
"bonf","glm",1667,50,0.9,0,1667,20,16,1651,9,2,0
"bt","glm",1667,50,0.9,0,1667,100,62,1605,322,89,0
"bonf","bglm",1667,50,0.9,0,1667,7,4,1663,47,12,0
"bt","bglm",1667,50,0.9,0,1667,91,58,1609,459,135,0
"bonf","glm",1667,25,0.5,0,1667,7,7,1660,0,0,0
"bt","glm",1667,25,0.5,0,1667,91,81,1586,13,12,0
"bonf","bglm",1667,25,0.5,0,1667,4,4,1663,2,1,0
"bt","bglm",1667,25,0.5,0,1667,51,47,1620,126,100,0
"bonf","glm",1667,50,0.5,0,1667,18,16,1651,4,3,0
"bt","glm",1667,50,0.5,0,1667,81,66,1601,112,92,0
"bonf","bglm",1667,50,0.5,0,1667,14,14,1653,43,38,0
"bt","bglm",1667,50,0.5,0,1667,53,50,1617,289,198,0
"bonf","glm",209,25,0,0,0,1,1,208,0,0,0
"bt","glm",209,25,0,0,0,11,11,198,3,3,0
"bonf","bglm",209,25,0,0,0,0,0,209,1,1,0
"bt","bglm",209,25,0,0,0,8,7,202,17,16,0
"bonf","glm",209,50,0,0,0,5,5,204,0,0,0
"bt","glm",209,50,0,0,0,10,10,199,22,21,0
"bonf","bglm",209,50,0,0,0,1,1,208,5,4,0
"bt","bglm",209,50,0,0,0,2,2,207,32,29,0
"bonf","glm",209,25,0.9,0,0,0,0,209,0,0,0
"bt","glm",209,25,0.9,0,0,17,10,199,7,2,0
"bonf","bglm",209,25,0.9,0,0,0,0,209,1,1,0
"bt","bglm",209,25,0.9,0,0,8,5,204,37,13,1
"bonf","glm",209,50,0.9,0,0,2,1,208,7,1,0
"bt","glm",209,50,0.9,0,0,7,5,204,11,3,0
"bonf","bglm",209,50,0.9,0,0,0,0,209,8,2,0
"bt","bglm",209,50,0.9,0,0,9,7,202,58,17,2
"bonf","glm",1667,25,0.5,0,1667,7,7,1660,0,0,0
"bt","glm",1667,25,0.5,0,1667,89,78,1589,11,11,0
"bonf","bglm",1667,25,0.5,0,1667,7,7,1660,3,3,0
"bt","bglm",1667,25,0.5,0,1667,47,41,1626,157,120,0
"bonf","glm",1667,50,0.5,0,1667,19,17,1650,7,6,0
"bt","glm",1667,50,0.5,0,1667,70,58,1609,115,91,0
"bonf","bglm",1667,50,0.5,0,1667,5,5,1662,35,30,0
"bt","bglm",1667,50,0.5,0,1667,43,42,1625,341,224,0
"bonf","glm",209,25,0,0,0,1,1,208,0,0,0
"bt","glm",209,25,0,0,0,10,10,199,3,3,0
"bonf","bglm",209,25,0,0,0,2,2,207,0,0,0
"bt","bglm",209,25,0,0,0,4,4,205,23,23,0
"bonf","glm",209,50,0,0,0,2,2,207,1,1,0
"bt","glm",209,50,0,0,0,5,5,204,16,15,0
"bonf","bglm",209,50,0,0,0,1,1,208,6,5,0
"bt","bglm",209,50,0,0,0,8,7,202,45,38,0
"bonf","glm",209,25,0.9,0,0,0,0,209,0,0,0
"bt","glm",209,25,0.9,0,0,14,12,197,8,3,0
"bonf","bglm",209,25,0.9,0,0,2,2,207,0,0,0
"bt","bglm",209,25,0.9,0,0,1,1,208,32,10,1
"bonf","glm",209,50,0.9,0,0,1,1,208,0,0,0
"bt","glm",209,50,0.9,0,0,8,7,202,36,10,1
"bonf","bglm",209,50,0.9,0,0,1,1,208,6,3,0
"bt","bglm",209,50,0.9,0,0,10,6,203,52,13,2
"bonf","glm",209,25,0,0,0,1,1,208,0,0,0
"bt","glm",209,25,0,0,0,7,7,202,0,0,0
"bonf","bglm",209,25,0,0,0,2,2,207,0,0,0
"bt","bglm",209,25,0,0,0,8,8,201,16,14,0
"bonf","glm",209,50,0,0,0,1,1,208,0,0,0
"bt","glm",209,50,0,0,0,9,7,202,20,20,0
"bonf","bglm",209,50,0,0,0,0,0,209,5,5,0
"bt","bglm",209,50,0,0,0,4,4,205,46,40,0
"bonf","glm",209,25,0.9,0,0,0,0,209,0,0,0
"bt","glm",209,25,0.9,0,0,20,15,194,1,1,0
"bonf","bglm",209,25,0.9,0,0,0,0,209,0,0,0
"bt","bglm",209,25,0.9,0,0,11,8,201,53,13,2
"bonf","glm",209,50,0.9,0,0,1,1,208,0,0,0
"bt","glm",209,50,0.9,0,0,11,8,201,42,12,1
"bonf","bglm",209,50,0.9,0,0,1,1,208,0,0,0
"bt","bglm",209,50,0.9,0,0,10,7,202,62,21,1
"bonf","glm",209,25,0.5,0,0,1,1,208,0,0,0
"bt","glm",209,25,0.5,0,0,7,7,202,0,0,0
"bonf","bglm",209,25,0.5,0,0,0,0,209,1,1,0
"bt","bglm",209,25,0.5,0,0,3,3,206,17,16,0
"bonf","glm",209,50,0.5,0,0,2,2,207,0,0,0
"bt","glm",209,50,0.5,0,0,7,6,203,26,19,0
"bonf","bglm",209,50,0.5,0,0,2,2,207,10,7,0
"bt","bglm",209,50,0.5,0,0,5,5,204,38,27,0
"bonf","glm",209,25,0.5,0,0,1,1,208,0,0,0
"bt","glm",209,25,0.5,0,0,15,14,195,2,2,0
"bonf","bglm",209,25,0.5,0,0,0,0,209,2,1,0
"bt","bglm",209,25,0.5,0,0,5,5,204,23,16,0
"bonf","glm",209,50,0.5,0,0,5,2,207,0,0,0
"bt","glm",209,50,0.5,0,0,10,8,201,26,13,0
"bonf","bglm",209,50,0.5,0,0,0,0,209,7,4,0
"bt","bglm",209,50,0.5,0,0,4,3,206,31,18,0
"bonf","glm",209,25,0.5,0,0,1,1,208,0,0,0
"bt","glm",209,25,0.5,0,0,11,11,198,4,4,0
"bonf","bglm",209,25,0.5,0,0,1,1,208,0,0,0
"bt","bglm",209,25,0.5,0,0,9,8,201,23,13,0
"bonf","glm",209,50,0.5,0,0,1,1,208,2,1,0
"bt","glm",209,50,0.5,0,0,6,6,203,21,17,0
"bonf","bglm",209,50,0.5,0,0,0,0,209,3,3,0
"bt","bglm",209,50,0.5,0,0,3,3,206,62,30,0
"bonf","glm",209,25,0.5,0,0,1,1,208,0,0,0
"bt","glm",209,25,0.5,0,0,11,9,200,0,0,0
"bonf","bglm",209,25,0.5,0,0,0,0,209,0,0,0
"bt","bglm",209,25,0.5,0,0,9,7,202,22,12,0
"bonf","glm",209,50,0.5,0,0,2,2,207,0,0,0
"bt","glm",209,50,0.5,0,0,14,13,196,19,18,0
"bonf","bglm",209,50,0.5,0,0,0,0,209,13,9,0
"bt","bglm",209,50,0.5,0,0,6,5,204,62,35,0
"bonf","glm",209,25,0.5,0,0,0,0,209,0,0,0
"bt","glm",209,25,0.5,0,0,12,11,198,2,2,0
"bonf","bglm",209,25,0.5,0,0,0,0,209,0,0,0
"bt","bglm",209,25,0.5,0,0,5,5,204,13,10,0
"bonf","glm",209,50,0.5,0,0,2,2,207,1,1,0
"bt","glm",209,50,0.5,0,0,4,4,205,12,11,0
"bonf","bglm",209,50,0.5,0,0,1,1,208,4,4,0
"bt","bglm",209,50,0.5,0,0,6,6,203,51,28,0
"bonf","glm",209,25,0.5,0,0,0,0,209,0,0,0
"bt","glm",209,25,0.5,0,0,12,12,197,0,0,0
"bonf","bglm",209,25,0.5,0,0,1,1,208,1,1,0
"bt","bglm",209,25,0.5,0,0,9,9,200,16,11,0
"bonf","glm",209,50,0.5,0,0,2,2,207,0,0,0
"bt","glm",209,50,0.5,0,0,6,5,204,32,20,0
"bonf","bglm",209,50,0.5,0,0,3,3,206,9,8,0
"bt","bglm",209,50,0.5,0,0,9,8,201,45,32,0
"bonf","glm",209,25,0.5,0,0,1,1,208,0,0,0
"bt","glm",209,25,0.5,0,0,10,10,199,2,2,0
"bonf","bglm",209,25,0.5,0,0,0,0,209,0,0,0
"bt","bglm",209,25,0.5,0,0,9,9,200,19,15,0
"bonf","glm",209,50,0.5,0,0,6,5,204,1,1,0
"bt","glm",209,50,0.5,0,0,7,7,202,15,10,0
"bonf","bglm",209,50,0.5,0,0,0,0,209,7,5,0
"bt","bglm",209,50,0.5,0,0,7,4,205,36,26,0
"bonf","glm",209,25,0.5,0,0,3,3,206,0,0,0
"bt","glm",209,25,0.5,0,0,17,13,196,0,0,0
"bonf","bglm",209,25,0.5,0,0,2,2,207,0,0,0
"bt","bglm",209,25,0.5,0,0,3,3,206,26,14,0
"bonf","glm",209,50,0.5,0,0,2,2,207,0,0,0
"bt","glm",209,50,0.5,0,0,10,8,201,14,13,0
"bonf","bglm",209,50,0.5,0,0,0,0,209,6,6,0
"bt","bglm",209,50,0.5,0,0,6,6,203,41,26,0
"bonf","glm",209,25,0.5,0,0,0,0,209,0,0,0
"bt","glm",209,25,0.5,0,0,10,8,201,0,0,0
"bonf","bglm",209,25,0.5,0,0,0,0,209,0,0,0
"bt","bglm",209,25,0.5,0,0,10,9,200,12,7,0
"bonf","glm",209,50,0.5,0,0,3,3,206,1,1,0
"bt","glm",209,50,0.5,0,0,8,5,204,16,10,0
"bonf","bglm",209,50,0.5,0,0,1,1,208,7,7,0
"bt","bglm",209,50,0.5,0,0,4,4,205,61,33,0
"mmm","glm",10000,25,0,0,2061,33,32,7907,0,0,0
"mmm","glm",10000,50,0,0,169,101,93,9738,78,78,0
"mmm","glm",10000,25,0.5,0,1718,50,45,8237,0,0,0
"mmm","glm",10000,50,0.5,0,164,112,99,9737,119,90,0
"mmm","glm",10000,25,0.9,0,992,163,115,8893,18,5,0
"mmm","glm",10000,50,0.9,0,115,207,146,9739,566,168,12
