"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bonf","glm",1667,25,0.5,0,0,0,0,1667,95,82,13
"mmm","glm",1667,25,0.5,0,1243,0,0,424,26,22,4
"bt","glm",1667,25,0.5,0,0,0,0,1667,435,343,68
"bonf","bglm",1667,25,0.5,0,0,0,0,1667,91,81,8
"mmm","bglm",1667,25,0.5,0,0,0,0,1667,164,144,20
"bt","bglm",1667,25,0.5,0,0,0,0,1667,368,296,62
"bonf","glm",1667,50,0.5,0,0,0,0,1667,393,322,71
"mmm","glm",1667,50,0.5,0,1199,0,0,468,110,85,25
"bt","glm",1667,50,0.5,0,0,0,0,1667,960,704,223
"bonf","bglm",1667,50,0.5,0,0,0,0,1667,363,302,61
"mmm","bglm",1667,50,0.5,0,0,0,0,1667,444,354,88
"bt","bglm",1667,50,0.5,0,0,0,0,1667,932,697,221
"bonf","glm",1667,25,0.9,0,0,0,0,1667,83,57,26
"mmm","glm",1667,25,0.9,0,709,0,0,958,135,88,43
"bt","glm",1667,25,0.9,0,0,0,0,1667,568,334,163
"bonf","bglm",1667,25,0.9,0,0,0,0,1667,90,65,25
"mmm","bglm",1667,25,0.9,0,0,0,0,1667,238,158,78
"bt","bglm",1667,25,0.9,0,0,0,0,1667,460,291,154
"bonf","glm",1667,50,0.9,0,0,0,0,1667,465,289,166
"mmm","glm",1667,50,0.9,0,736,0,0,931,409,251,145
"bt","glm",1667,50,0.9,0,0,0,0,1667,1125,655,406
"bonf","bglm",1667,50,0.9,0,0,0,0,1667,324,212,112
"mmm","bglm",1667,50,0.9,0,0,0,0,1667,669,411,236
"bt","bglm",1667,50,0.9,0,0,0,0,1667,1043,605,395
"bonf","glm",1667,25,0,0,0,0,0,1667,110,105,5
"mmm","glm",1667,25,0,0,1539,0,0,128,3,3,0
"bt","glm",1667,25,0,0,0,0,0,1667,425,386,35
"bonf","bglm",1667,25,0,0,0,0,0,1667,85,85,0
"mmm","bglm",1667,25,0,0,0,0,0,1667,113,111,2
"bt","bglm",1667,25,0,0,0,0,0,1667,351,326,19
"bonf","glm",1667,50,0,0,0,0,0,1667,439,412,27
"mmm","glm",1667,50,0,0,1485,0,0,182,53,50,3
"bt","glm",1667,50,0,0,0,0,0,1667,935,778,141
"bonf","bglm",1667,50,0,0,0,0,0,1667,306,282,24
"mmm","bglm",1667,50,0,0,0,0,0,1667,377,356,21
"bt","bglm",1667,50,0,0,0,0,0,1667,876,756,114
"bonf","glm",1667,25,0.5,0,0,0,0,1667,90,82,8
"mmm","glm",1667,25,0.5,0,1236,0,0,431,30,27,3
"bt","glm",1667,25,0.5,0,0,0,0,1667,482,376,87
"bonf","bglm",1667,25,0.5,0,0,0,0,1667,86,75,9
"mmm","bglm",1667,25,0.5,0,0,0,0,1667,168,150,18
"bt","bglm",1667,25,0.5,0,0,0,0,1667,370,315,49
"bonf","glm",1667,50,0.5,0,0,0,0,1667,425,352,73
"mmm","glm",1667,50,0.5,0,1193,0,0,474,106,81,25
"bt","glm",1667,50,0.5,0,0,0,0,1667,1021,737,254
"bonf","bglm",1667,50,0.5,0,0,0,0,1667,346,290,54
"mmm","bglm",1667,50,0.5,0,0,0,0,1667,476,374,96
"bt","bglm",1667,50,0.5,0,0,0,0,1667,941,707,211
"bonf","glm",1667,25,0.9,0,0,0,0,1667,79,63,14
"mmm","glm",1667,25,0.9,0,725,0,0,942,132,80,39
"bt","glm",1667,25,0.9,0,0,0,0,1667,551,346,168
"bonf","bglm",1667,25,0.9,0,0,0,0,1667,77,56,21
"mmm","bglm",1667,25,0.9,0,0,0,0,1667,248,155,85
"bt","bglm",1667,25,0.9,0,0,0,0,1667,467,279,144
"bonf","glm",1667,50,0.9,0,0,0,0,1667,436,277,156
"mmm","glm",1667,50,0.9,0,728,0,0,939,356,213,125
"bt","glm",1667,50,0.9,0,0,0,0,1667,1089,641,378
"bonf","bglm",1667,50,0.9,0,0,0,0,1667,315,211,97
"mmm","bglm",1667,50,0.9,0,0,0,0,1667,661,414,234
"bt","bglm",1667,50,0.9,0,0,0,0,1667,1027,612,376
"bonf","glm",1667,25,0,0,0,0,0,1667,77,76,1
"mmm","glm",1667,25,0,0,1542,0,0,125,9,9,0
"bt","glm",1667,25,0,0,0,0,0,1667,393,347,35
"bonf","bglm",1667,25,0,0,0,0,0,1667,96,94,2
"mmm","bglm",1667,25,0,0,0,0,0,1667,94,91,3
"bt","bglm",1667,25,0,0,0,0,0,1667,350,322,24
"bonf","glm",1667,50,0,0,0,0,0,1667,427,396,29
"mmm","glm",1667,50,0,0,1483,0,0,184,49,47,2
"bt","glm",1667,50,0,0,0,0,0,1667,950,775,144
"bonf","bglm",1667,50,0,0,0,0,0,1667,337,327,10
"mmm","bglm",1667,50,0,0,0,0,0,1667,410,388,20
"bt","bglm",1667,50,0,0,0,0,0,1667,838,709,117
"bonf","glm",1667,25,0.5,0,0,0,0,1667,80,72,6
"mmm","glm",1667,25,0.5,0,1212,0,0,455,32,25,5
"bt","glm",1667,25,0.5,0,0,0,0,1667,499,381,93
"bonf","bglm",1667,25,0.5,0,0,0,0,1667,76,69,7
"mmm","bglm",1667,25,0.5,0,0,0,0,1667,146,125,19
"bt","bglm",1667,25,0.5,0,0,0,0,1667,388,318,61
"bonf","glm",1667,50,0.5,0,0,0,0,1667,401,333,62
"mmm","glm",1667,50,0.5,0,1203,0,0,464,115,87,26
"bt","glm",1667,50,0.5,0,0,0,0,1667,992,716,236
"bonf","bglm",1667,50,0.5,0,0,0,0,1667,329,276,53
"mmm","bglm",1667,50,0.5,0,0,0,0,1667,449,361,82
"bt","bglm",1667,50,0.5,0,0,0,0,1667,864,642,197
"bonf","glm",1667,25,0.9,0,0,0,0,1667,95,66,29
"mmm","glm",1667,25,0.9,0,716,0,0,951,144,95,45
"bt","glm",1667,25,0.9,0,0,0,0,1667,511,304,159
"bonf","bglm",1667,25,0.9,0,0,0,0,1667,91,60,31
"mmm","bglm",1667,25,0.9,0,0,0,0,1667,215,154,59
"bt","bglm",1667,25,0.9,0,0,0,0,1667,436,274,146
"bonf","glm",1667,50,0.9,0,0,0,0,1667,473,300,165
"mmm","glm",1667,50,0.9,0,742,0,0,925,390,238,135
"bt","glm",1667,50,0.9,0,0,0,0,1667,1108,642,388
"bonf","bglm",1667,50,0.9,0,0,0,0,1667,331,211,118
"mmm","bglm",1667,50,0.9,0,0,0,0,1667,695,428,256
"bt","bglm",1667,50,0.9,0,0,5,1,1666,1063,627,397
"bonf","glm",1667,25,0,0,0,0,0,1667,73,73,0
"mmm","glm",1667,25,0,0,1508,0,0,159,9,9,0
"bt","glm",1667,25,0,0,0,0,0,1667,482,422,55
"bonf","bglm",1667,25,0,0,0,0,0,1667,102,98,4
"mmm","bglm",1667,25,0,0,0,0,0,1667,108,106,2
"bt","bglm",1667,25,0,0,0,0,0,1667,359,334,23
"bonf","glm",1667,50,0,0,0,0,0,1667,397,371,24
"mmm","glm",1667,50,0,0,1490,0,0,177,37,32,5
"bt","glm",1667,50,0,0,0,0,0,1667,949,796,138
"bonf","bglm",1667,50,0,0,0,0,0,1667,359,335,24
"mmm","bglm",1667,50,0,0,0,0,0,1667,388,369,19
"bt","bglm",1667,50,0,0,0,0,0,1667,897,769,126
"bonf","glm",1667,25,0.5,0,0,0,0,1667,96,83,13
"mmm","glm",1667,25,0.5,0,1219,0,0,448,33,26,7
"bt","glm",1667,25,0.5,0,0,0,0,1667,440,342,79
"bonf","bglm",1667,25,0.5,0,0,0,0,1667,79,73,6
"mmm","bglm",1667,25,0.5,0,0,0,0,1667,150,133,13
"bt","bglm",1667,25,0.5,0,0,0,0,1667,359,296,59
"bonf","glm",1667,50,0.5,0,0,0,0,1667,393,324,65
"mmm","glm",1667,50,0.5,0,1173,0,0,494,102,79,17
"bt","glm",1667,50,0.5,0,0,0,0,1667,942,712,204
"bonf","bglm",1667,50,0.5,0,0,0,0,1667,336,276,54
"mmm","bglm",1667,50,0.5,0,0,0,0,1667,476,378,92
"bt","bglm",1667,50,0.5,0,0,1,1,1666,891,666,209
"bonf","glm",1667,25,0.9,0,0,0,0,1667,117,79,38
"mmm","glm",1667,25,0.9,0,734,0,0,933,152,96,46
"bt","glm",1667,25,0.9,0,0,0,0,1667,513,325,154
"bonf","bglm",1667,25,0.9,0,0,0,0,1667,94,63,28
"mmm","bglm",1667,25,0.9,0,0,0,0,1667,257,165,85
"bt","bglm",1667,25,0.9,0,0,0,0,1667,441,279,132
"bonf","glm",1667,50,0.9,0,0,0,0,1667,434,274,151
"mmm","glm",1667,50,0.9,0,739,0,0,928,362,225,130
"bt","glm",1667,50,0.9,0,0,0,0,1667,1117,651,387
"bonf","bglm",1667,50,0.9,0,0,0,0,1667,340,221,115
"mmm","bglm",1667,50,0.9,0,0,0,0,1667,695,424,250
"bt","bglm",1667,50,0.9,0,0,2,1,1666,1056,621,375
"bonf","glm",417,25,0,0,0,0,0,417,33,33,0
"mmm","glm",417,25,0,0,379,0,0,38,0,0,0
"bt","glm",417,25,0,0,0,0,0,417,125,112,9
"bonf","bglm",417,25,0,0,0,0,0,417,31,31,0
"mmm","bglm",417,25,0,0,0,0,0,417,24,23,1
"bt","bglm",417,25,0,0,0,0,0,417,103,94,7
"bonf","glm",417,50,0,0,0,0,0,417,137,129,8
"mmm","glm",417,50,0,0,369,0,0,48,9,9,0
"bt","glm",417,50,0,0,0,0,0,417,218,181,33
"bonf","bglm",417,50,0,0,0,0,0,417,78,72,6
"mmm","bglm",417,50,0,0,0,0,0,417,104,95,9
"bt","bglm",417,50,0,0,0,0,0,417,189,162,27
"bonf","glm",417,25,0.5,0,0,0,0,417,27,23,4
"mmm","glm",417,25,0.5,0,306,0,0,111,7,7,0
"bt","glm",417,25,0.5,0,0,0,0,417,110,86,21
"bonf","bglm",417,25,0.5,0,0,0,0,417,24,21,3
"mmm","bglm",417,25,0.5,0,0,0,0,417,40,35,5
"bt","bglm",417,25,0.5,0,0,0,0,417,99,82,15
"bonf","glm",417,50,0.5,0,0,0,0,417,103,86,17
"mmm","glm",417,50,0.5,0,289,0,0,128,36,24,6
"bt","glm",417,50,0.5,0,0,0,0,417,207,159,39
"bonf","bglm",417,50,0.5,0,0,0,0,417,67,58,9
"mmm","bglm",417,50,0.5,0,0,0,0,417,102,88,14
"bt","bglm",417,50,0.5,0,0,0,0,417,232,174,53
"bonf","glm",417,25,0.9,0,0,0,0,417,31,20,11
"mmm","glm",417,25,0.9,0,178,0,0,239,38,24,14
"bt","glm",417,25,0.9,0,0,0,0,417,144,90,41
"bonf","bglm",417,25,0.9,0,0,0,0,417,20,13,7
"mmm","bglm",417,25,0.9,0,0,0,0,417,62,42,17
"bt","bglm",417,25,0.9,0,0,0,0,417,112,74,30
"bonf","glm",417,50,0.9,0,0,0,0,417,114,73,41
"mmm","glm",417,50,0.9,0,176,0,0,241,97,61,36
"bt","glm",417,50,0.9,0,0,0,0,417,248,151,85
"bonf","bglm",417,50,0.9,0,0,0,0,417,81,54,24
"mmm","bglm",417,50,0.9,0,0,0,0,417,175,108,62
"bt","bglm",417,50,0.9,0,0,0,0,417,288,161,110
"bonf","glm",417,25,0,0,0,0,0,417,26,26,0
"mmm","glm",417,25,0,0,381,0,0,36,0,0,0
"bt","glm",417,25,0,0,0,0,0,417,108,93,11
"bonf","bglm",417,25,0,0,0,0,0,417,25,25,0
"mmm","bglm",417,25,0,0,0,0,0,417,27,27,0
"bt","bglm",417,25,0,0,0,0,0,417,84,73,11
"bonf","glm",417,50,0,0,0,0,0,417,112,101,11
"mmm","glm",417,50,0,0,368,0,0,49,6,6,0
"bt","glm",417,50,0,0,0,0,0,417,230,192,38
"bonf","bglm",417,50,0,0,0,0,0,417,90,85,5
"mmm","bglm",417,50,0,0,0,0,0,417,102,97,5
"bt","bglm",417,50,0,0,0,0,0,417,211,186,23
"bonf","glm",417,25,0.5,0,0,0,0,417,34,32,2
"mmm","glm",417,25,0.5,0,304,0,0,113,5,5,0
"bt","glm",417,25,0.5,0,0,0,0,417,111,88,17
"bonf","bglm",417,25,0.5,0,0,0,0,417,20,18,2
"mmm","bglm",417,25,0.5,0,0,0,0,417,50,44,6
"bt","bglm",417,25,0.5,0,0,0,0,417,81,65,14
"bonf","glm",417,50,0.5,0,0,0,0,417,117,99,18
"mmm","glm",417,50,0.5,0,302,0,0,115,30,25,5
"bt","glm",417,50,0.5,0,0,0,0,417,250,187,54
"bonf","bglm",417,50,0.5,0,0,0,0,417,90,75,15
"mmm","bglm",417,50,0.5,0,0,0,0,417,117,96,21
"bt","bglm",417,50,0.5,0,0,1,1,416,255,191,56
"bonf","glm",417,25,0.9,0,0,0,0,417,17,12,5
"mmm","glm",417,25,0.9,0,165,0,0,252,54,31,20
"bt","glm",417,25,0.9,0,0,0,0,417,140,89,38
"bonf","bglm",417,25,0.9,0,0,0,0,417,27,20,7
"mmm","bglm",417,25,0.9,0,0,0,0,417,60,36,21
"bt","bglm",417,25,0.9,0,0,0,0,417,111,71,34
"bonf","glm",417,50,0.9,0,0,0,0,417,104,62,39
"mmm","glm",417,50,0.9,0,186,0,0,231,103,64,37
"bt","glm",417,50,0.9,0,0,0,0,417,269,160,98
"bonf","bglm",417,50,0.9,0,0,0,0,417,85,54,31
"mmm","bglm",417,50,0.9,0,0,0,0,417,172,106,64
"bt","bglm",417,50,0.9,0,0,0,0,417,266,162,99
"bonf","glm",417,25,0,0,0,0,0,417,19,19,0
"mmm","glm",417,25,0,0,381,0,0,36,1,1,0
"bt","glm",417,25,0,0,0,0,0,417,97,86,9
"bonf","bglm",417,25,0,0,0,0,0,417,31,31,0
"mmm","bglm",417,25,0,0,0,0,0,417,25,25,0
"bt","bglm",417,25,0,0,0,0,0,417,88,81,5
"bonf","glm",417,50,0,0,0,0,0,417,100,94,6
"mmm","glm",417,50,0,0,376,0,0,41,14,12,2
"bt","glm",417,50,0,0,0,0,0,417,254,213,39
"bonf","bglm",417,50,0,0,0,0,0,417,92,91,1
"mmm","bglm",417,50,0,0,0,0,0,417,86,82,4
"bt","bglm",417,50,0,0,0,0,0,417,221,190,25
"bonf","glm",417,25,0.5,0,0,0,0,417,21,18,3
"mmm","glm",417,25,0.5,0,303,0,0,114,13,12,1
"bt","glm",417,25,0.5,0,0,0,0,417,114,92,15
"bonf","bglm",417,25,0.5,0,0,0,0,417,31,27,4
"mmm","bglm",417,25,0.5,0,0,0,0,417,31,29,2
"bt","bglm",417,25,0.5,0,0,0,0,417,111,85,24
"bonf","glm",417,50,0.5,0,0,0,0,417,100,90,10
"mmm","glm",417,50,0.5,0,288,0,0,129,25,22,3
"bt","glm",417,50,0.5,0,0,0,0,417,255,183,64
"bonf","bglm",417,50,0.5,0,0,0,0,417,80,69,11
"mmm","bglm",417,50,0.5,0,0,0,0,417,120,98,22
"bt","bglm",417,50,0.5,0,0,0,0,417,219,168,49
"bonf","glm",417,25,0.9,0,0,0,0,417,23,15,8
"mmm","glm",417,25,0.9,0,191,0,0,226,35,21,11
"bt","glm",417,25,0.9,0,0,0,0,417,132,81,42
"bonf","bglm",417,25,0.9,0,0,0,0,417,18,14,4
"mmm","bglm",417,25,0.9,0,0,0,0,417,45,29,16
"bt","bglm",417,25,0.9,0,0,0,0,417,164,96,57
"bonf","glm",417,50,0.9,0,0,0,0,417,82,52,30
"mmm","glm",417,50,0.9,0,205,0,0,212,99,61,33
"bt","glm",417,50,0.9,0,0,0,0,417,271,159,104
"bonf","bglm",417,50,0.9,0,0,0,0,417,84,57,27
"mmm","bglm",417,50,0.9,0,0,0,0,417,158,100,56
"bt","bglm",417,50,0.9,0,0,0,0,417,281,167,104
"bonf","glm",417,25,0,0,0,0,0,417,23,22,1
"mmm","glm",417,25,0,0,377,0,0,40,0,0,0
"bt","glm",417,25,0,0,0,0,0,417,121,108,11
"bonf","bglm",417,25,0,0,0,0,0,417,18,18,0
"mmm","bglm",417,25,0,0,0,0,0,417,20,20,0
"bt","bglm",417,25,0,0,0,0,0,417,98,91,7
"bonf","glm",417,50,0,0,0,0,0,417,88,84,4
"mmm","glm",417,50,0,0,378,0,0,39,12,12,0
"bt","glm",417,50,0,0,0,0,0,417,246,212,30
"bonf","bglm",417,50,0,0,0,0,0,417,89,86,3
"mmm","bglm",417,50,0,0,0,0,0,417,104,91,13
"bt","bglm",417,50,0,0,0,0,0,417,196,170,24
"bonf","glm",417,25,0.5,0,0,0,0,417,19,18,1
"mmm","glm",417,25,0.5,0,295,0,0,122,7,6,1
"bt","glm",417,25,0.5,0,0,0,0,417,135,103,30
"bonf","bglm",417,25,0.5,0,0,0,0,417,15,15,0
"mmm","bglm",417,25,0.5,0,0,0,0,417,44,36,6
"bt","bglm",417,25,0.5,0,0,0,0,417,80,68,12
"bonf","glm",417,50,0.5,0,0,0,0,417,104,88,16
"mmm","glm",417,50,0.5,0,289,0,0,128,29,20,9
"bt","glm",417,50,0.5,0,0,0,0,417,244,176,58
"bonf","bglm",417,50,0.5,0,0,0,0,417,63,55,8
"mmm","bglm",417,50,0.5,0,0,0,0,417,128,97,31
"bt","bglm",417,50,0.5,0,0,0,0,417,210,155,51
"bonf","glm",417,25,0.9,0,0,0,0,417,33,21,12
"mmm","glm",417,25,0.9,0,185,0,0,232,49,26,11
"bt","glm",417,25,0.9,0,0,0,0,417,142,84,46
"bonf","bglm",417,25,0.9,0,0,0,0,417,26,19,7
"mmm","bglm",417,25,0.9,0,0,0,0,417,60,42,16
"bt","bglm",417,25,0.9,0,0,0,0,417,106,66,34
"bonf","glm",417,50,0.9,0,0,0,0,417,94,61,33
"mmm","glm",417,50,0.9,0,185,0,0,232,93,59,34
"bt","glm",417,50,0.9,0,0,0,0,417,278,160,101
"bonf","bglm",417,50,0.9,0,0,0,0,417,72,47,25
"mmm","bglm",417,50,0.9,0,0,0,0,417,170,102,63
"bt","bglm",417,50,0.9,0,0,0,0,417,262,157,93
