"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bonf","bglm",1667,50,0.5,0,1667,18,17,1650,0,0,0
"bt","bglm",1667,50,0.5,0,1667,90,67,1600,0,0,0
"bonf","glm",1667,25,0.5,0,1667,28,26,1641,0,0,0
"bt","glm",1667,25,0.5,0,1667,121,94,1573,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,25,22,1645,0,0,0
"bt","bglm",1667,25,0.5,0,1667,65,55,1612,0,0,0
"bonf","glm",1667,50,0.5,0,1667,68,50,1617,0,0,0
"bt","glm",1667,50,0.5,0,1667,93,75,1592,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,34,32,1635,0,0,0
"bt","bglm",1667,50,0.5,0,1667,95,72,1595,0,0,0
"bonf","glm",1667,25,0,0,1667,40,38,1629,0,0,0
"bt","glm",1667,25,0,0,1667,92,84,1583,0,0,0
"bonf","bglm",1667,25,0,0,1667,26,24,1643,0,0,0
"bt","bglm",1667,25,0,0,1667,62,61,1606,0,0,0
"bonf","glm",1667,50,0,0,1667,65,59,1608,0,0,0
"bt","glm",1667,50,0,0,1667,90,82,1585,0,0,0
"bonf","bglm",1667,50,0,0,1667,28,28,1639,0,0,0
"bt","bglm",1667,50,0,0,1667,69,66,1601,0,0,0
"bonf","glm",1667,25,0.9,0,1667,25,10,1657,0,0,0
"bt","glm",1667,25,0.9,0,1667,238,86,1581,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,26,12,1655,0,0,0
"bt","bglm",1667,25,0.9,0,1667,219,64,1603,0,0,0
"bonf","glm",1667,50,0.9,0,1667,95,29,1638,0,0,0
"bt","glm",1667,50,0.9,0,1667,247,83,1584,0,0,0
"bonf","bglm",1667,50,0.9,0,1667,22,13,1654,0,0,0
"bt","bglm",1667,50,0.9,0,1667,226,67,1600,1,1,0
"bonf","glm",1667,25,0,0,1667,32,30,1637,0,0,0
"bt","glm",1667,25,0,0,1667,114,102,1565,0,0,0
"bonf","bglm",1667,25,0,0,1667,22,22,1645,0,0,0
"bt","bglm",1667,25,0,0,1667,61,58,1609,0,0,0
"bonf","glm",1667,50,0,0,1667,49,47,1620,0,0,0
"bt","glm",1667,50,0,0,1667,92,84,1583,0,0,0
"bonf","bglm",1667,50,0,0,1667,34,31,1636,0,0,0
"bt","bglm",1667,50,0,0,1667,63,59,1608,0,0,0
"bonf","glm",1667,25,0.9,0,1667,47,14,1653,0,0,0
"bt","glm",1667,25,0.9,0,1667,237,69,1598,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,32,15,1652,0,0,0
"bt","bglm",1667,25,0.9,0,1667,193,64,1603,0,0,0
"bonf","glm",1667,50,0.9,0,1667,37,17,1650,0,0,0
"bt","glm",1667,50,0.9,0,1667,260,73,1594,0,0,0
"bonf","bglm",1667,50,0.9,0,1667,41,17,1650,0,0,0
"bt","bglm",1667,50,0.9,0,1667,246,84,1583,0,0,0
"bonf","glm",1667,25,0,0,1667,34,32,1635,0,0,0
"bt","glm",1667,25,0,0,1667,114,101,1566,0,0,0
"bonf","bglm",1667,25,0,0,1667,23,23,1644,0,0,0
"bt","bglm",1667,25,0,0,1667,75,73,1594,0,0,0
"bonf","glm",1667,50,0,0,1667,74,69,1598,0,0,0
"bt","glm",1667,50,0,0,1667,82,80,1587,0,0,0
"bonf","bglm",1667,50,0,0,1667,26,26,1641,0,0,0
"bt","bglm",1667,50,0,0,1667,51,47,1620,0,0,0
"bonf","glm",1667,25,0.9,0,1667,25,13,1654,0,0,0
"bt","glm",1667,25,0.9,0,1667,267,86,1581,0,0,0
"bonf","bglm",1667,25,0.9,0,1667,17,8,1659,0,0,0
"bt","bglm",1667,25,0.9,0,1667,176,61,1606,0,0,0
"bonf","glm",1667,50,0.9,0,1667,69,27,1640,0,0,0
"bt","glm",1667,50,0.9,0,1667,273,79,1588,0,0,0
"bonf","bglm",1667,50,0.9,0,1667,41,16,1651,0,0,0
"bt","bglm",1667,50,0.9,0,1667,234,77,1590,0,0,0
"bonf","glm",1667,25,0.5,0,1667,31,25,1642,0,0,0
"bt","glm",1667,25,0.5,0,1667,118,93,1574,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,14,13,1654,0,0,0
"bt","bglm",1667,25,0.5,0,1667,78,64,1603,0,0,0
"bonf","glm",1667,50,0.5,0,1667,62,53,1614,0,0,0
"bt","glm",1667,50,0.5,0,1667,127,85,1582,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,29,23,1644,0,0,0
"bt","bglm",1667,50,0.5,0,1667,91,73,1594,1,1,0
"bonf","glm",1667,25,0.5,0,1667,35,28,1639,0,0,0
"bt","glm",1667,25,0.5,0,1667,117,87,1580,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,20,14,1653,0,0,0
"bt","bglm",1667,25,0.5,0,1667,89,62,1605,0,0,0
"bonf","glm",1667,50,0.5,0,1667,51,38,1629,0,0,0
"bt","glm",1667,50,0.5,0,1667,93,77,1590,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,35,30,1637,0,0,0
"bt","bglm",1667,50,0.5,0,1667,81,61,1606,0,0,0
"bonf","glm",1667,25,0.5,0,1667,27,24,1643,0,0,0
"bt","glm",1667,25,0.5,0,1667,111,83,1584,0,0,0
"bonf","bglm",1667,25,0.5,0,1667,19,16,1651,0,0,0
"bt","bglm",1667,25,0.5,0,1667,98,76,1591,0,0,0
"bonf","glm",1667,50,0.5,0,1667,31,27,1640,0,0,0
"bt","glm",1667,50,0.5,0,1667,96,73,1594,0,0,0
"bonf","bglm",1667,50,0.5,0,1667,37,33,1634,0,0,0
"bt","bglm",1667,50,0.5,0,1667,63,45,1622,0,0,0
"mmm","glm",10000,25,0,0,4491,94,89,5420,0,0,0
"mmm","glm",10000,50,0,0,4071,188,178,5751,0,0,0
"mmm","glm",10000,25,0.5,0,4370,108,94,5536,0,0,0
"mmm","glm",10000,50,0.5,0,3742,221,186,6072,0,0,0
"mmm","glm",10000,25,0.9,0,3444,318,98,6458,0,0,0
"mmm","glm",10000,50,0.9,0,3008,485,166,6826,0,0,0
