"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",1667,25,0,0,1667,0,0,1667,157,146,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,261,249,0
"bt","glm",1667,50,0,0,1667,0,0,1667,306,274,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,160,151,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,249,227,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,53,25,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,420,140,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,64,23,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,378,127,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,217,70,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,783,204,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,132,43,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,687,183,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,66,62,0
"bt","glm",1667,25,0,0,1667,0,0,1667,205,187,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,63,61,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,148,139,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,239,219,0
"bt","glm",1667,50,0,0,1667,0,0,1667,324,290,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,135,128,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,265,243,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,46,20,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,430,132,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,84,31,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,384,111,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,182,68,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,640,184,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,196,61,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,567,160,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,73,72,0
"bt","glm",1667,25,0,0,1667,0,0,1667,178,167,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,57,57,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,144,132,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,237,219,0
"bt","glm",1667,50,0,0,1667,0,0,1667,300,261,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,153,144,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,264,246,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,68,23,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,427,133,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,72,26,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,504,130,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,222,70,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,746,205,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,215,69,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,631,190,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,83,66,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,193,148,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,73,59,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,186,139,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,289,172,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,389,221,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,142,106,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,350,216,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,93,65,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,231,153,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,62,52,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,173,125,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,227,147,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,367,242,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,174,118,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,275,171,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,95,73,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,224,148,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,74,62,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,176,137,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,285,172,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,415,262,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,184,126,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,331,219,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,78,72,0
"bt","glm",1667,25,0,0,1667,0,0,1667,182,167,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,70,68,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,153,143,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,233,213,0
"bt","glm",1667,50,0,0,1667,0,0,1667,350,297,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,167,152,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,246,222,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,61,26,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,382,131,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,73,30,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,346,102,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,307,83,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,680,178,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,183,56,0
"bt","bglm",1667,50,0.9,0,1667,1,1,1666,693,178,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,68,65,0
"bt","glm",1667,25,0,0,1667,0,0,1667,177,160,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,75,73,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,149,137,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,250,227,0
"bt","glm",1667,50,0,0,1667,0,0,1667,295,260,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,142,134,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,265,245,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,70,27,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,545,141,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,65,25,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,410,126,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,229,81,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,630,200,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,141,50,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,605,162,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,82,79,0
"bt","glm",1667,25,0,0,1667,0,0,1667,185,169,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,70,66,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,148,141,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,254,228,0
"bt","glm",1667,50,0,0,1667,0,0,1667,308,272,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,151,140,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,259,240,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,105,32,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,561,151,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,69,28,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,402,115,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,234,70,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,619,176,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,139,47,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,681,181,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,91,68,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,238,158,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,42,35,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,186,124,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,204,154,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,404,250,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,131,89,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,286,199,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,82,64,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,220,154,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,63,55,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,161,127,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,234,157,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,384,247,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,158,114,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,286,201,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,89,70,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,229,158,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,76,52,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,180,131,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,266,175,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,346,226,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,138,99,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,293,191,0
"mmm","glm",10000,25,0,0,4410,0,0,5590,236,226,0
"mmm","glm",10000,50,0,0,4327,0,0,5673,859,789,0
"mmm","glm",10000,25,0.5,0,4067,0,0,5933,298,229,0
"mmm","glm",10000,50,0.5,0,3874,0,0,6126,895,609,2
"mmm","glm",10000,25,0.9,0,3123,0,0,6877,688,231,14
"mmm","glm",10000,50,0.9,0,2962,0,0,7038,1956,576,51
