"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"mmm","bglm",1000,25,0,0,1000,0,0,1000,345,282,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1380,724,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,383,219,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1562,537,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,821,180,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2493,433,0
"mmm","bglm",1000,25,0,0,1000,0,0,1000,344,275,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1358,709,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,376,208,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1602,556,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,810,181,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2287,410,0
"mmm","bglm",1000,25,0,0,1000,0,0,1000,377,304,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1329,741,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,457,221,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1526,537,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,676,180,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2566,419,0
"mmm","bglm",1000,25,0,0,1000,0,0,1000,378,292,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1348,731,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,488,238,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1679,567,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,888,181,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2509,444,0
"mmm","bglm",1000,25,0,0,1000,0,0,1000,355,294,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1365,722,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,426,229,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1570,559,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,684,165,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2303,408,0
"mmm","bglm",1000,25,0,0,1000,0,0,1000,384,316,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1388,743,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,431,225,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1590,547,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,598,150,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2375,435,0
"mmm","bglm",1000,25,0,0,1000,0,0,1000,361,293,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1329,727,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,447,248,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1551,554,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,722,170,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2289,414,0
"mmm","bglm",1000,25,0,0,1000,0,0,1000,337,269,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1385,748,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,473,224,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1555,533,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,710,181,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2392,427,0
"mmm","bglm",1000,25,0,0,1000,0,0,1000,348,294,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1400,738,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,461,245,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1446,520,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,673,174,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2359,430,0
"mmm","bglm",1000,25,0,0,1000,0,0,1000,364,296,0
"mmm","bglm",1000,50,0,0,1000,0,0,1000,1383,738,0
"mmm","bglm",1000,25,0.5,0,1000,0,0,1000,368,198,0
"mmm","bglm",1000,50,0.5,0,1000,0,0,1000,1700,563,0
"mmm","bglm",1000,25,0.9,0,1000,0,0,1000,832,181,0
"mmm","bglm",1000,50,0.9,0,1000,0,0,1000,2432,419,0
"bonf","glm",1000,25,0,0,1000,0,0,1000,432,339,0
"bt","glm",1000,25,0,0,1000,0,0,1000,741,496,0
"bonf","bglm",1000,25,0,0,1000,0,0,1000,305,262,0
"bt","bglm",1000,25,0,0,1000,0,0,1000,521,384,0
"bonf","glm",1000,50,0,0,1000,0,0,1000,1854,834,0
"bt","glm",1000,50,0,0,1000,0,0,1000,2115,868,0
"bonf","bglm",1000,50,0,0,1000,0,0,1000,1347,748,0
"bt","bglm",1000,50,0,0,1000,0,0,1000,1842,820,0
"bonf","glm",1000,25,0.5,0,1000,0,0,1000,419,229,0
"bt","glm",1000,25,0.5,0,1000,0,0,1000,912,395,0
"bonf","bglm",1000,25,0.5,0,1000,0,0,1000,285,166,0
"bt","bglm",1000,25,0.5,0,1000,0,0,1000,751,322,0
"bonf","glm",1000,50,0.5,0,1000,0,0,1000,1829,577,0
"bt","glm",1000,50,0.5,0,1000,0,0,1000,2355,657,0
"bonf","bglm",1000,50,0.5,0,1000,0,0,1000,1413,494,0
"bt","bglm",1000,50,0.5,0,1000,0,0,1000,2020,630,0
"bonf","glm",1000,25,0.9,0,1000,0,0,1000,415,99,0
"bt","glm",1000,25,0.9,0,1000,0,0,1000,1430,272,0
"bonf","bglm",1000,25,0.9,0,1000,0,0,1000,239,69,0
"bt","bglm",1000,25,0.9,0,1000,0,0,1000,1406,265,0
"bonf","glm",1000,50,0.9,0,1000,0,0,1000,1846,348,0
"bt","glm",1000,50,0.9,0,1000,0,0,1000,3583,531,0
