"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"mmm","bglm",1667,25,0,0,1667,0,0,1667,401,359,0
"mmm","bglm",1667,50,0,0,1667,0,0,1667,1476,1005,0
"mmm","bglm",1667,25,0.9,0,1667,0,0,1667,698,203,0
"mmm","bglm",1667,50,0.9,0,1667,0,0,1667,2572,567,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,372,342,0
"mmm","bglm",1667,50,0,0,1667,0,0,1667,1490,991,0
"mmm","bglm",1667,25,0.9,0,1667,0,0,1667,729,197,0
"mmm","bglm",1667,50,0.9,0,1667,0,0,1667,2540,561,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,360,321,0
"mmm","bglm",1667,50,0,0,1667,0,0,1667,1407,967,0
"mmm","bglm",1667,25,0.9,0,1667,0,0,1667,687,196,0
"mmm","bglm",1667,50,0.9,0,1667,0,0,1667,2518,536,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,423,242,0
"mmm","bglm",1667,50,0.5,0,1667,0,0,1667,1707,729,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,384,242,0
"mmm","bglm",1667,50,0.5,0,1667,0,0,1667,1545,696,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,372,233,0
"mmm","bglm",1667,50,0.5,0,1667,0,0,1667,1610,700,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,386,342,0
"mmm","bglm",1667,50,0,0,1667,0,0,1667,1436,980,0
"mmm","bglm",1667,25,0.9,0,1667,0,0,1667,725,192,0
"mmm","bglm",1667,50,0.9,0,1667,0,0,1667,2399,509,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,369,339,0
"mmm","bglm",1667,50,0,0,1667,0,0,1667,1495,1005,0
"mmm","bglm",1667,25,0.9,0,1667,0,0,1667,729,205,0
"mmm","bglm",1667,50,0.9,0,1667,0,0,1667,2476,546,0
"mmm","bglm",1667,25,0,0,1667,0,0,1667,338,316,0
"mmm","bglm",1667,50,0,0,1667,0,0,1667,1410,981,0
"mmm","bglm",1667,25,0.9,0,1667,0,0,1667,843,215,0
"mmm","bglm",1667,50,0.9,0,1667,0,0,1667,2503,544,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,410,247,0
"mmm","bglm",1667,50,0.5,0,1667,0,0,1667,1738,768,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,456,261,0
"mmm","bglm",1667,50,0.5,0,1667,0,0,1667,1714,726,0
"mmm","bglm",1667,25,0.5,0,1667,0,0,1667,389,255,0
"mmm","bglm",1667,50,0.5,0,1667,0,0,1667,1680,758,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,391,343,0
"bt","glm",1667,25,0,0,1667,0,0,1667,713,571,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,330,303,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,595,502,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,1687,1121,0
"bt","glm",1667,50,0,0,1667,0,0,1667,1918,1172,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,1288,925,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,1891,1164,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,400,114,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,1552,370,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,291,88,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,1359,329,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,1569,395,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,3359,676,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1337,331,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,3121,651,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,387,357,0
"bt","glm",1667,25,0,0,1667,0,0,1667,740,606,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,382,338,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,590,485,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,1719,1102,0
"bt","glm",1667,50,0,0,1667,0,0,1667,1913,1178,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,1303,946,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,1812,1113,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,397,107,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,1553,360,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,380,114,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,1209,306,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,1744,424,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,3594,708,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1209,299,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,2785,601,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,391,346,0
"bt","glm",1667,25,0,0,1667,0,0,1667,737,597,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,348,310,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,540,449,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,1714,1109,0
"bt","glm",1667,50,0,0,1667,0,0,1667,1916,1162,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,1335,951,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,1852,1135,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,386,109,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,1580,367,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,285,77,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,1353,305,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,1616,371,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,3327,665,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1325,334,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,3015,641,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,357,225,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,825,428,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,350,214,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,669,349,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,1710,725,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,2205,861,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1314,605,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,2042,823,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,393,240,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,854,442,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,355,225,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,713,394,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,1727,743,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,2297,871,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1352,611,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,1903,797,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,389,247,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,857,450,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,415,239,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,729,379,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,1658,737,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,2125,853,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1411,641,0
"bt","bglm",1667,50,0.5,0,1667,0,0,1667,1918,790,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,399,351,0
"bt","glm",1667,25,0,0,1667,0,0,1667,708,579,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,390,353,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,553,471,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,1717,1108,0
"bt","glm",1667,50,0,0,1667,0,0,1667,1914,1179,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,1299,942,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,1840,1152,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,375,116,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,1614,386,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,356,99,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,1365,308,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,1751,400,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,3560,718,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1338,336,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,3085,656,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,420,386,0
"bt","glm",1667,25,0,0,1667,0,0,1667,733,605,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,356,328,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,549,476,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,1630,1068,0
"bt","glm",1667,50,0,0,1667,0,0,1667,1969,1197,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,1286,936,0
"bt","bglm",1667,50,0,0,1667,0,0,1667,1809,1137,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,291,107,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,1592,374,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,430,120,0
"bt","bglm",1667,25,0.9,0,1667,0,0,1667,1285,320,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,1728,397,0
"bt","glm",1667,50,0.9,0,1667,0,0,1667,3265,663,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1298,314,0
"bt","bglm",1667,50,0.9,0,1667,0,0,1667,3360,666,0
