"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","glm",1667,25,0.5,0,1667,0,0,1667,811,442,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,318,201,0
"bt","bglm",1667,25,0.5,0,1667,1,1,1666,774,380,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,1678,751,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,2143,862,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1257,607,0
"bt","bglm",1667,50,0.5,0,1667,1,1,1666,1896,790,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,414,244,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,883,432,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,352,219,0
"bt","bglm",1667,25,0.5,0,1667,1,1,1666,803,413,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,1730,730,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,2220,866,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1338,595,0
"bt","bglm",1667,50,0.5,0,1667,1,1,1666,1949,778,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,392,351,0
"bt","glm",1667,25,0,0,1667,0,0,1667,720,596,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,390,346,0
"bt","bglm",1667,25,0,0,1667,2,2,1665,537,459,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,1660,1085,0
"bt","glm",1667,50,0,0,1667,0,0,1667,1934,1177,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,1318,960,0
"bt","bglm",1667,50,0,0,1667,2,2,1665,1829,1135,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,474,131,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,1396,323,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,401,110,0
"bt","bglm",1667,25,0.9,0,1667,5,4,1663,1372,320,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,1723,397,0
"bt","glm",1667,50,0.9,0,1667,1,1,1666,3163,649,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1293,314,0
"bt","bglm",1667,50,0.9,0,1667,6,4,1663,2964,646,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,402,367,0
"bt","glm",1667,25,0,0,1667,0,0,1667,684,563,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,403,374,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,550,459,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,1671,1071,0
"bt","glm",1667,50,0,0,1667,0,0,1667,1987,1201,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,1339,957,0
"bt","bglm",1667,50,0,0,1667,1,1,1666,1840,1160,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,462,115,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,1425,345,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,292,85,0
"bt","bglm",1667,25,0.9,0,1667,5,4,1663,1219,294,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,1684,408,0
"bt","glm",1667,50,0.9,0,1667,4,4,1663,3168,643,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1240,298,0
"bt","bglm",1667,50,0.9,0,1667,13,9,1658,3245,679,0
"bonf","glm",1667,25,0,0,1667,0,0,1667,387,345,0
"bt","glm",1667,25,0,0,1667,0,0,1667,758,614,0
"bonf","bglm",1667,25,0,0,1667,0,0,1667,338,313,0
"bt","bglm",1667,25,0,0,1667,0,0,1667,571,489,0
"bonf","glm",1667,50,0,0,1667,0,0,1667,1659,1109,0
"bt","glm",1667,50,0,0,1667,0,0,1667,1957,1173,0
"bonf","bglm",1667,50,0,0,1667,0,0,1667,1453,1010,0
"bt","bglm",1667,50,0,0,1667,2,2,1665,1826,1136,0
"bonf","glm",1667,25,0.9,0,1667,0,0,1667,324,100,0
"bt","glm",1667,25,0.9,0,1667,0,0,1667,1288,322,0
"bonf","bglm",1667,25,0.9,0,1667,0,0,1667,439,112,0
"bt","bglm",1667,25,0.9,0,1667,3,3,1664,1273,286,0
"bonf","glm",1667,50,0.9,0,1667,0,0,1667,1685,377,0
"bt","glm",1667,50,0.9,0,1667,3,2,1665,3394,672,0
"bonf","bglm",1667,50,0.9,0,1667,0,0,1667,1389,322,0
"bt","bglm",1667,50,0.9,0,1667,6,5,1662,3037,632,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,400,238,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,811,437,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,371,233,0
"bt","bglm",1667,25,0.5,0,1667,1,1,1666,779,403,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,1750,730,0
"bt","glm",1667,50,0.5,0,1667,1,1,1666,2101,847,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1290,598,0
"bt","bglm",1667,50,0.5,0,1667,1,1,1666,1993,822,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,455,258,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,784,425,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,332,217,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,747,418,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,1622,706,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,2152,833,0
"bonf","bglm",1667,50,0.5,0,1667,0,0,1667,1308,597,0
"bt","bglm",1667,50,0.5,0,1667,2,2,1665,1954,809,0
"bonf","glm",1667,25,0.5,0,1667,0,0,1667,405,239,0
"bt","glm",1667,25,0.5,0,1667,0,0,1667,821,448,0
"bonf","bglm",1667,25,0.5,0,1667,0,0,1667,357,229,0
"bt","bglm",1667,25,0.5,0,1667,0,0,1667,746,386,0
"bonf","glm",1667,50,0.5,0,1667,0,0,1667,1632,707,0
"bt","glm",1667,50,0.5,0,1667,0,0,1667,2114,859,0
"bonf","bglm",1667,50,0.5,0,1667,1,1,1666,1233,601,0
"bt","bglm",1667,50,0.5,0,1667,3,3,1664,2066,806,0
"mmm","glm",10000,25,0,0,591,0,0,9409,2256,2008,0
"mmm","glm",10000,50,0,0,34,0,0,9966,10603,6760,0
"mmm","glm",10000,25,0.5,0,599,0,0,9401,2382,1437,1
"mmm","glm",10000,50,0.5,0,49,0,0,9951,10562,4457,46
"mmm","glm",10000,25,0.9,0,533,0,0,9467,4464,1146,135
"mmm","glm",10000,50,0.9,0,39,4,3,9958,15058,3254,782
