"method","model","nsim","ntrt","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",1000,50,0.5,0,1000,48,38,962,0,0,0
"bonf","glm",1000,25,0.9,0,1000,25,9,991,0,0,0
"bt","glm",1000,25,0.9,0,1000,145,54,946,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,19,6,994,0,0,0
"bt","bglm",1000,25,0.9,0,1000,76,32,968,0,0,0
"bonf","glm",1000,50,0.9,0,1000,39,15,985,0,0,0
"bt","glm",1000,50,0.9,0,1000,182,51,949,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,27,9,991,0,0,0
"bt","bglm",1000,50,0.9,0,1000,145,43,957,0,0,0
"bonf","glm",1000,25,0,0,1000,10,10,990,0,0,0
"bt","glm",1000,25,0,0,1000,60,57,943,0,0,0
"bonf","bglm",1000,25,0,0,1000,8,7,993,0,0,0
"bt","bglm",1000,25,0,0,1000,40,36,964,0,0,0
"bonf","glm",1000,50,0,0,1000,29,28,972,0,0,0
"bt","glm",1000,50,0,0,1000,50,48,952,0,0,0
"bonf","bglm",1000,50,0,0,1000,30,29,971,0,0,0
"bt","bglm",1000,50,0,0,1000,37,33,967,0,0,0
"bonf","glm",1000,25,0.5,0,1000,17,16,984,0,0,0
"bt","glm",1000,25,0.5,0,1000,46,37,963,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,27,21,979,0,0,0
"bt","bglm",1000,25,0.5,0,1000,53,43,957,0,0,0
"bonf","glm",1000,50,0.5,0,1000,22,19,981,0,0,0
"bt","glm",1000,50,0.5,0,1000,61,47,953,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,23,20,980,0,0,0
"bt","bglm",1000,50,0.5,0,1000,46,35,965,1,1,0
"bonf","glm",1000,25,0.9,0,1000,16,6,994,0,0,0
"bt","glm",1000,25,0.9,0,1000,142,47,953,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,27,9,991,0,0,0
"bt","bglm",1000,25,0.9,0,1000,79,31,969,0,0,0
"bonf","glm",1000,50,0.9,0,1000,22,12,988,0,0,0
"bt","glm",1000,50,0.9,0,1000,126,42,958,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,23,6,994,0,0,0
"bt","bglm",1000,50,0.9,0,1000,100,43,957,2,2,0
"bonf","glm",1000,25,0,0,1000,13,13,987,0,0,0
"bt","glm",1000,25,0,0,1000,57,52,948,0,0,0
"bonf","bglm",1000,25,0,0,1000,17,16,984,0,0,0
"bt","bglm",1000,25,0,0,1000,34,30,970,0,0,0
"bonf","glm",1000,50,0,0,1000,44,41,959,0,0,0
"bt","glm",1000,50,0,0,1000,50,48,952,0,0,0
"bonf","bglm",1000,50,0,0,1000,26,25,975,0,0,0
"bt","bglm",1000,50,0,0,1000,36,36,964,0,0,0
"bonf","glm",1000,25,0.5,0,1000,18,17,983,0,0,0
"bt","glm",1000,25,0.5,0,1000,74,52,948,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,15,11,989,0,0,0
"bt","bglm",1000,25,0.5,0,1000,45,38,962,0,0,0
"bonf","glm",1000,50,0.5,0,1000,48,32,968,0,0,0
"bt","glm",1000,50,0.5,0,1000,46,35,965,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,17,11,989,0,0,0
"bt","bglm",1000,50,0.5,0,1000,38,33,967,0,0,0
"bonf","glm",1000,25,0.9,0,1000,18,9,991,0,0,0
"bt","glm",1000,25,0.9,0,1000,132,44,956,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,22,8,992,0,0,0
"bt","bglm",1000,25,0.9,0,1000,92,36,964,0,0,0
"bonf","glm",1000,50,0.9,0,1000,58,18,982,0,0,0
"bt","glm",1000,50,0.9,0,1000,188,59,941,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,27,8,992,0,0,0
"bt","bglm",1000,50,0.9,0,1000,129,38,962,1,1,0
"bonf","glm",1000,25,0,0,1000,21,19,981,0,0,0
"bt","glm",1000,25,0,0,1000,70,65,935,0,0,0
"bonf","bglm",1000,25,0,0,1000,12,12,988,0,0,0
"bt","bglm",1000,25,0,0,1000,40,40,960,0,0,0
"bonf","glm",1000,50,0,0,1000,30,27,973,0,0,0
"bt","glm",1000,50,0,0,1000,46,42,958,0,0,0
"bonf","bglm",1000,50,0,0,1000,14,14,986,0,0,0
"bt","bglm",1000,50,0,0,1000,36,35,965,0,0,0
"bonf","glm",1000,25,0.5,0,1000,19,11,989,0,0,0
"bt","glm",1000,25,0.5,0,1000,76,58,942,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,10,9,991,0,0,0
"bt","bglm",1000,25,0.5,0,1000,58,48,952,0,0,0
"bonf","glm",1000,50,0.5,0,1000,38,29,971,0,0,0
"bt","glm",1000,50,0.5,0,1000,52,42,958,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,20,18,982,0,0,0
"bt","bglm",1000,50,0.5,0,1000,52,47,953,0,0,0
"bonf","glm",1000,25,0.9,0,1000,8,4,996,0,0,0
"bt","glm",1000,25,0.9,0,1000,150,52,948,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,8,4,996,0,0,0
"bt","bglm",1000,25,0.9,0,1000,123,44,956,0,0,0
"bonf","glm",1000,50,0.9,0,1000,28,18,982,0,0,0
"bt","glm",1000,50,0.9,0,1000,150,48,952,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,35,12,988,0,0,0
"bt","bglm",1000,50,0.9,0,1000,158,46,954,0,0,0
"bonf","glm",1000,25,0,0,1000,15,15,985,0,0,0
"bt","glm",1000,25,0,0,1000,53,51,949,0,0,0
"bonf","bglm",1000,25,0,0,1000,10,10,990,0,0,0
"bt","bglm",1000,25,0,0,1000,37,35,965,0,0,0
"bonf","glm",1000,50,0,0,1000,41,37,963,0,0,0
"bt","glm",1000,50,0,0,1000,62,60,940,0,0,0
"bonf","bglm",1000,50,0,0,1000,15,15,985,0,0,0
"bt","bglm",1000,50,0,0,1000,34,32,968,0,0,0
"bonf","glm",1000,25,0.5,0,1000,13,10,990,0,0,0
"bt","glm",1000,25,0.5,0,1000,83,59,941,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,9,9,991,0,0,0
"bt","bglm",1000,25,0.5,0,1000,35,26,974,0,0,0
"bonf","glm",1000,50,0.5,0,1000,32,24,976,0,0,0
"bt","glm",1000,50,0.5,0,1000,78,62,938,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,16,14,986,0,0,0
"bt","bglm",1000,50,0.5,0,1000,60,51,949,0,0,0
"bonf","glm",1000,25,0.9,0,1000,7,3,997,0,0,0
"bt","glm",1000,25,0.9,0,1000,190,51,949,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,18,6,994,0,0,0
"bt","bglm",1000,25,0.9,0,1000,90,41,959,0,0,0
"bonf","glm",1000,50,0.9,0,1000,38,14,986,0,0,0
"bt","glm",1000,50,0.9,0,1000,149,49,951,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,22,6,994,0,0,0
"bt","bglm",1000,50,0.9,0,1000,166,51,949,1,1,0
"bonf","glm",1000,25,0,0,1000,16,15,985,0,0,0
"bt","glm",1000,25,0,0,1000,58,54,946,0,0,0
"bonf","bglm",1000,25,0,0,1000,20,20,980,0,0,0
"bt","bglm",1000,25,0,0,1000,42,42,958,0,0,0
"bonf","glm",1000,50,0,0,1000,37,35,965,0,0,0
"bt","glm",1000,50,0,0,1000,60,55,945,0,0,0
"bonf","bglm",1000,50,0,0,1000,34,33,967,0,0,0
"bt","bglm",1000,50,0,0,1000,44,43,957,0,0,0
"bonf","glm",1000,25,0.5,0,1000,21,16,984,0,0,0
"bt","glm",1000,25,0.5,0,1000,64,49,951,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,10,9,991,0,0,0
"bt","bglm",1000,25,0.5,0,1000,63,44,956,0,0,0
"bonf","glm",1000,50,0.5,0,1000,34,29,971,0,0,0
"bt","glm",1000,50,0.5,0,1000,86,64,936,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,19,17,983,0,0,0
"bt","bglm",1000,50,0.5,0,1000,50,41,959,0,0,0
"bonf","glm",1000,25,0.9,0,1000,17,5,995,0,0,0
"bt","glm",1000,25,0.9,0,1000,178,50,950,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,20,7,993,0,0,0
"bt","bglm",1000,25,0.9,0,1000,133,34,966,0,0,0
"bonf","glm",1000,50,0.9,0,1000,46,12,988,0,0,0
"bt","glm",1000,50,0.9,0,1000,199,65,935,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,28,8,992,0,0,0
"bt","bglm",1000,50,0.9,0,1000,111,29,971,1,1,0
"bonf","glm",1000,25,0,0,1000,16,16,984,0,0,0
"bt","glm",1000,25,0,0,1000,46,46,954,0,0,0
"bonf","bglm",1000,25,0,0,1000,15,14,986,0,0,0
"bt","bglm",1000,25,0,0,1000,42,42,958,0,0,0
"bonf","glm",1000,50,0,0,1000,19,18,982,0,0,0
"bt","glm",1000,50,0,0,1000,70,65,935,0,0,0
"bonf","bglm",1000,50,0,0,1000,23,23,977,0,0,0
"bt","bglm",1000,50,0,0,1000,37,35,965,0,0,0
"bonf","glm",1000,25,0.5,0,1000,19,17,983,0,0,0
"bt","glm",1000,25,0.5,0,1000,92,65,935,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,12,11,989,0,0,0
"bt","bglm",1000,25,0.5,0,1000,42,36,964,0,0,0
"bonf","glm",1000,50,0.5,0,1000,40,33,967,0,0,0
"bt","glm",1000,50,0.5,0,1000,48,43,957,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,14,14,986,0,0,0
"bt","bglm",1000,50,0.5,0,1000,42,32,968,1,1,0
"bonf","glm",1000,25,0.9,0,1000,11,5,995,0,0,0
"bt","glm",1000,25,0.9,0,1000,151,45,955,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,7,5,995,0,0,0
"bt","bglm",1000,25,0.9,0,1000,112,38,962,0,0,0
"bonf","glm",1000,50,0.9,0,1000,32,13,987,0,0,0
"bt","glm",1000,50,0.9,0,1000,148,52,948,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,18,7,993,0,0,0
"bt","bglm",1000,50,0.9,0,1000,121,43,957,3,2,0
"bonf","glm",1000,25,0,0,1000,20,20,980,0,0,0
"bt","glm",1000,25,0,0,1000,42,40,960,0,0,0
"bonf","bglm",1000,25,0,0,1000,15,15,985,0,0,0
"bt","bglm",1000,25,0,0,1000,41,39,961,0,0,0
"bonf","glm",1000,50,0,0,1000,41,38,962,0,0,0
"bt","glm",1000,50,0,0,1000,61,56,944,0,0,0
"bonf","bglm",1000,50,0,0,1000,22,19,981,0,0,0
"bt","bglm",1000,50,0,0,1000,44,41,959,0,0,0
"bonf","glm",1000,25,0.5,0,1000,17,12,988,0,0,0
"bt","glm",1000,25,0.5,0,1000,65,52,948,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,10,9,991,0,0,0
"bt","bglm",1000,25,0.5,0,1000,49,39,961,0,0,0
"bonf","glm",1000,50,0.5,0,1000,31,26,974,0,0,0
"bt","glm",1000,50,0.5,0,1000,65,47,953,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,19,18,982,0,0,0
"bt","bglm",1000,50,0.5,0,1000,41,31,969,0,0,0
"bonf","glm",1000,25,0.9,0,1000,11,6,994,0,0,0
"bt","glm",1000,25,0.9,0,1000,151,54,946,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,5,2,998,0,0,0
"bt","bglm",1000,25,0.9,0,1000,160,44,956,0,0,0
"bonf","glm",1000,50,0.9,0,1000,40,15,985,0,0,0
"bt","glm",1000,50,0.9,0,1000,154,46,954,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,18,8,992,0,0,0
"bt","bglm",1000,50,0.9,0,1000,186,54,946,0,0,0
"bonf","glm",1000,25,0,0,1000,19,18,982,0,0,0
"bt","glm",1000,25,0,0,1000,50,48,952,0,0,0
"bonf","bglm",1000,25,0,0,1000,18,16,984,0,0,0
"bt","bglm",1000,25,0,0,1000,46,43,957,0,0,0
"bonf","glm",1000,50,0,0,1000,41,39,961,0,0,0
"bt","glm",1000,50,0,0,1000,55,50,950,0,0,0
"bonf","bglm",1000,50,0,0,1000,16,15,985,0,0,0
"bt","bglm",1000,50,0,0,1000,46,38,962,0,0,0
"bonf","glm",1000,25,0.5,0,1000,15,15,985,0,0,0
"bt","glm",1000,25,0.5,0,1000,74,61,939,0,0,0
"bonf","bglm",1000,25,0.5,0,1000,21,18,982,0,0,0
"bt","bglm",1000,25,0.5,0,1000,61,49,951,0,0,0
"bonf","glm",1000,50,0.5,0,1000,35,33,967,0,0,0
"bt","glm",1000,50,0.5,0,1000,66,48,952,0,0,0
"bonf","bglm",1000,50,0.5,0,1000,21,16,984,0,0,0
"bt","bglm",1000,50,0.5,0,1000,37,33,967,0,0,0
"bonf","glm",1000,25,0.9,0,1000,14,5,995,0,0,0
"bt","glm",1000,25,0.9,0,1000,158,58,942,0,0,0
"bonf","bglm",1000,25,0.9,0,1000,6,4,996,0,0,0
"bt","bglm",1000,25,0.9,0,1000,112,35,965,0,0,0
"bonf","glm",1000,50,0.9,0,1000,37,15,985,0,0,0
"bt","glm",1000,50,0.9,0,1000,192,69,931,0,0,0
"bonf","bglm",1000,50,0.9,0,1000,22,10,990,0,0,0
"bt","bglm",1000,50,0.9,0,1000,149,45,955,0,0,0
"mmm","glm",10000,25,0,0,4370,84,83,5547,0,0,0
"mmm","glm",10000,50,0,0,3743,208,195,6062,0,0,0
"mmm","glm",10000,25,0.5,0,4523,80,70,5407,0,0,0
"mmm","glm",10000,50,0.5,0,3606,259,199,6195,0,0,0
"mmm","glm",10000,25,0.9,0,3385,276,105,6510,0,0,0
"mmm","glm",10000,50,0.9,0,2944,591,193,6863,0,0,0
