"","method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"2203","bt","bglm",209,0.01,5,100,0.5,0,0,13,22
"2204","bt","bglm",209,0.0625,5,100,0.5,0,0,11,12
"2205","bt","bglm",209,0.125,5,100,0.5,0,0,15,18
"2206","bt","bglm",209,0.25,5,100,0.5,0,0,7,9
"2207","bt","bglm",209,0.375,5,100,0.5,0,0,11,14
"2208","bt","bglm",209,0.5,5,100,0.5,0,0,11,12
"2209","bt","bglm",209,0.01,10,100,0.5,0,0,16,23
"2210","bt","bglm",209,0.0625,10,100,0.5,0,0,12,20
"2211","bt","bglm",209,0.125,10,100,0.5,0,0,16,31
"2212","bt","bglm",209,0.25,10,100,0.5,0,0,11,13
"2213","bt","bglm",209,0.375,10,100,0.5,0,0,14,27
"2214","bt","bglm",209,0.5,10,100,0.5,0,0,7,7
"2215","bt","bglm",209,0.01,3,25,0.9,0,0,5,10
"2216","bt","bglm",209,0.0625,3,25,0.9,0,0,13,29
"2217","bt","bglm",209,0.125,3,25,0.9,0,0,11,15
"2218","bt","bglm",209,0.25,3,25,0.9,0,0,7,14
"2219","bt","bglm",209,0.375,3,25,0.9,0,0,11,23
"2220","bt","bglm",209,0.5,3,25,0.9,0,0,12,17
"2221","bt","bglm",209,0.01,5,25,0.9,0,0,4,14
"2222","bt","bglm",209,0.0625,5,25,0.9,0,0,11,31
"2223","bt","bglm",209,0.125,5,25,0.9,0,0,13,42
"2224","bt","bglm",209,0.25,5,25,0.9,0,0,16,34
"2225","bt","bglm",209,0.375,5,25,0.9,0,0,10,20
"2226","bt","bglm",209,0.5,5,25,0.9,0,0,10,25
"2227","bt","bglm",209,0.01,10,25,0.9,0,0,5,48
"2228","bt","bglm",209,0.0625,10,25,0.9,0,0,18,46
"2229","bt","bglm",209,0.125,10,25,0.9,0,0,9,33
"2230","bt","bglm",209,0.25,10,25,0.9,0,0,11,41
"2231","bt","bglm",209,0.375,10,25,0.9,0,0,4,12
"2232","bt","bglm",209,0.5,10,25,0.9,0,0,10,33
"2233","bt","bglm",209,0.01,3,50,0.9,0,0,10,22
"2234","bt","bglm",209,0.0625,3,50,0.9,0,0,7,13
"2235","bt","bglm",209,0.125,3,50,0.9,0,0,13,26
"2236","bt","bglm",209,0.25,3,50,0.9,0,0,6,7
"2237","bt","bglm",209,0.375,3,50,0.9,0,0,11,17
"2238","bt","bglm",209,0.5,3,50,0.9,0,0,6,8
"2239","bt","bglm",209,0.01,5,50,0.9,0,0,8,22
"2240","bt","bglm",209,0.0625,5,50,0.9,0,0,11,33
"2241","bt","bglm",209,0.125,5,50,0.9,0,0,7,18
"2242","bt","bglm",209,0.25,5,50,0.9,0,0,11,19
"2243","bt","bglm",209,0.375,5,50,0.9,0,0,12,27
"2244","bt","bglm",209,0.5,5,50,0.9,0,0,12,28
"2245","bt","bglm",209,0.01,10,50,0.9,0,0,15,80
"2246","bt","bglm",209,0.0625,10,50,0.9,0,0,14,41
"2247","bt","bglm",209,0.125,10,50,0.9,0,0,16,40
"2248","bt","bglm",209,0.25,10,50,0.9,0,0,12,44
"2249","bt","bglm",209,0.375,10,50,0.9,0,0,9,39
"2250","bt","bglm",209,0.5,10,50,0.9,0,0,8,32
"2251","bt","bglm",209,0.01,3,100,0.9,0,0,15,35
"2252","bt","bglm",209,0.0625,3,100,0.9,0,0,10,14
"2253","bt","bglm",209,0.125,3,100,0.9,0,0,16,25
"2254","bt","bglm",209,0.25,3,100,0.9,0,0,16,27
"2255","bt","bglm",209,0.375,3,100,0.9,0,0,13,26
"2256","bt","bglm",209,0.5,3,100,0.9,0,0,8,17
"2257","bt","bglm",209,0.01,5,100,0.9,0,0,9,21
"2258","bt","bglm",209,0.0625,5,100,0.9,0,0,10,29
"2259","bt","bglm",209,0.125,5,100,0.9,0,0,7,12
"2260","bt","bglm",209,0.25,5,100,0.9,0,0,14,33
"2261","bt","bglm",209,0.375,5,100,0.9,0,0,9,18
"2262","bt","bglm",209,0.5,5,100,0.9,0,0,12,30
"2263","bt","bglm",209,0.01,10,100,0.9,0,0,15,76
"2264","bt","bglm",209,0.0625,10,100,0.9,0,0,9,21
"2265","bt","bglm",209,0.125,10,100,0.9,0,0,10,50
"2266","bt","bglm",209,0.25,10,100,0.9,0,0,7,23
"2267","bt","bglm",209,0.375,10,100,0.9,0,0,11,54
"2268","bt","bglm",209,0.5,10,100,0.9,0,0,8,22
"2269","bt","bglm",209,0.01,3,25,0,0,0,8,8
"2270","bt","bglm",209,0.0625,3,25,0,0,0,9,9
"2271","bt","bglm",209,0.125,3,25,0,0,0,14,15
"2272","bt","bglm",209,0.25,3,25,0,0,0,11,11
"2273","bt","bglm",209,0.375,3,25,0,0,0,10,10
"2274","bt","bglm",209,0.5,3,25,0,0,0,10,10
"2275","bt","bglm",209,0.01,5,25,0,0,0,2,2
"2276","bt","bglm",209,0.0625,5,25,0,0,0,11,11
"2277","bt","bglm",209,0.125,5,25,0,0,0,12,12
"2278","bt","bglm",209,0.25,5,25,0,0,0,11,11
"2279","bt","bglm",209,0.375,5,25,0,0,0,8,8
"2280","bt","bglm",209,0.5,5,25,0,0,0,6,7
"2281","bt","bglm",209,0.01,10,25,0,0,0,4,4
"2282","bt","bglm",209,0.0625,10,25,0,0,0,11,11
"2283","bt","bglm",209,0.125,10,25,0,0,0,8,8
"2284","bt","bglm",209,0.25,10,25,0,0,0,13,13
"2285","bt","bglm",209,0.375,10,25,0,0,0,7,8
"2286","bt","bglm",209,0.5,10,25,0,0,0,4,6
"2287","bt","bglm",209,0.01,3,50,0,0,0,6,6
"2288","bt","bglm",209,0.0625,3,50,0,0,0,14,16
"2289","bt","bglm",209,0.125,3,50,0,0,0,8,8
"2290","bt","bglm",209,0.25,3,50,0,0,0,16,17
"2291","bt","bglm",209,0.375,3,50,0,0,0,10,11
"2292","bt","bglm",209,0.5,3,50,0,0,0,8,8
"2293","bt","bglm",209,0.01,5,50,0,0,0,4,4
"2294","bt","bglm",209,0.0625,5,50,0,0,0,13,14
"2295","bt","bglm",209,0.125,5,50,0,0,0,10,10
"2296","bt","bglm",209,0.25,5,50,0,0,0,6,7
"2297","bt","bglm",209,0.375,5,50,0,0,0,16,18
"2298","bt","bglm",209,0.5,5,50,0,0,0,13,15
"2299","bt","bglm",209,0.01,10,50,0,0,0,9,9
"2300","bt","bglm",209,0.0625,10,50,0,0,0,4,5
"2301","bt","bglm",209,0.125,10,50,0,0,0,5,5
"2302","bt","bglm",209,0.25,10,50,0,0,0,12,13
"2303","bt","bglm",209,0.375,10,50,0,0,0,15,15
"2304","bt","bglm",209,0.5,10,50,0,0,0,9,9
"2305","bt","bglm",209,0.01,3,100,0,0,0,8,8
"2306","bt","bglm",209,0.0625,3,100,0,0,0,12,12
"2307","bt","bglm",209,0.125,3,100,0,0,0,15,17
"2308","bt","bglm",209,0.25,3,100,0,0,0,11,11
"2309","bt","bglm",209,0.375,3,100,0,0,0,12,12
"2310","bt","bglm",209,0.5,3,100,0,0,0,8,8
"2311","bt","bglm",209,0.01,5,100,0,0,0,12,13
"2312","bt","bglm",209,0.0625,5,100,0,0,0,11,11
"2313","bt","bglm",209,0.125,5,100,0,0,0,9,9
"2314","bt","bglm",209,0.25,5,100,0,0,0,8,9
"2315","bt","bglm",209,0.375,5,100,0,0,0,12,13
"2316","bt","bglm",209,0.5,5,100,0,0,0,12,12
"2317","bt","bglm",209,0.01,10,100,0,0,0,4,4
"2318","bt","bglm",209,0.0625,10,100,0,0,0,11,11
"2319","bt","bglm",209,0.125,10,100,0,0,0,17,17
"2320","bt","bglm",209,0.25,10,100,0,0,0,18,18
"2321","bt","bglm",209,0.375,10,100,0,0,0,11,11
"2322","bt","bglm",209,0.5,10,100,0,0,0,8,8
"2323","bt","bglm",209,0.01,3,25,0.5,0,0,8,9
"2324","bt","bglm",209,0.0625,3,25,0.5,0,0,14,15
"2325","bt","bglm",209,0.125,3,25,0.5,0,0,12,12
"2326","bt","bglm",209,0.25,3,25,0.5,0,0,8,8
"2327","bt","bglm",209,0.375,3,25,0.5,0,0,8,9
"2328","bt","bglm",209,0.5,3,25,0.5,0,0,9,12
"2329","bt","bglm",209,0.01,5,25,0.5,0,0,6,7
"2330","bt","bglm",209,0.0625,5,25,0.5,0,0,8,10
"2331","bt","bglm",209,0.125,5,25,0.5,0,0,13,16
"2332","bt","bglm",209,0.25,5,25,0.5,0,0,12,15
"2333","bt","bglm",209,0.375,5,25,0.5,0,0,13,14
"2334","bt","bglm",209,0.5,5,25,0.5,0,0,14,16
"2335","bt","bglm",209,0.01,10,25,0.5,0,0,7,11
"2336","bt","bglm",209,0.0625,10,25,0.5,0,0,8,10
"2337","bt","bglm",209,0.125,10,25,0.5,0,0,13,19
"2338","bt","bglm",209,0.25,10,25,0.5,0,0,14,18
"2339","bt","bglm",209,0.375,10,25,0.5,0,0,12,15
"2340","bt","bglm",209,0.5,10,25,0.5,0,0,6,12
"2341","bt","bglm",209,0.01,3,50,0.5,0,0,14,17
"2342","bt","bglm",209,0.0625,3,50,0.5,0,0,14,14
"2343","bt","bglm",209,0.125,3,50,0.5,0,0,12,13
"2344","bt","bglm",209,0.25,3,50,0.5,0,0,14,19
"2345","bt","bglm",209,0.375,3,50,0.5,0,0,7,9
"2346","bt","bglm",209,0.5,3,50,0.5,0,0,12,13
"2347","bt","bglm",209,0.01,5,50,0.5,0,0,8,12
"2348","bt","bglm",209,0.0625,5,50,0.5,0,0,12,14
"2349","bt","bglm",209,0.125,5,50,0.5,0,0,11,13
"2350","bt","bglm",209,0.25,5,50,0.5,0,0,11,11
"2351","bt","bglm",209,0.375,5,50,0.5,0,0,4,5
"2352","bt","bglm",209,0.5,5,50,0.5,0,0,10,15
"2353","bt","bglm",209,0.01,10,50,0.5,0,0,12,32
"2354","bt","bglm",209,0.0625,10,50,0.5,0,0,18,24
"2355","bt","bglm",209,0.125,10,50,0.5,0,0,13,16
"2356","bt","bglm",209,0.25,10,50,0.5,0,0,10,14
"2357","bt","bglm",209,0.375,10,50,0.5,0,0,6,8
"2358","bt","bglm",209,0.5,10,50,0.5,0,0,9,15
"2359","bt","bglm",209,0.01,3,100,0.5,0,0,9,9
"2360","bt","bglm",209,0.0625,3,100,0.5,0,0,12,13
"2361","bt","bglm",209,0.125,3,100,0.5,0,0,14,17
"2362","bt","bglm",209,0.25,3,100,0.5,0,0,7,7
"2363","bt","bglm",209,0.375,3,100,0.5,0,0,10,13
"2364","bt","bglm",209,0.5,3,100,0.5,0,0,13,13
"2365","bt","bglm",209,0.01,5,100,0.5,0,0,11,13
"2366","bt","bglm",209,0.0625,5,100,0.5,0,0,7,7
"2367","bt","bglm",209,0.125,5,100,0.5,0,0,17,21
"2368","bt","bglm",209,0.25,5,100,0.5,0,0,12,17
"2369","bt","bglm",209,0.375,5,100,0.5,0,0,11,11
"2370","bt","bglm",209,0.5,5,100,0.5,0,0,10,14
"2371","bt","bglm",209,0.01,10,100,0.5,0,0,11,21
"2372","bt","bglm",209,0.0625,10,100,0.5,0,0,13,23
"2373","bt","bglm",209,0.125,10,100,0.5,0,0,6,9
"2374","bt","bglm",209,0.25,10,100,0.5,0,0,7,8
"2375","bt","bglm",209,0.375,10,100,0.5,0,0,8,15
"2376","bt","bglm",209,0.5,10,100,0.5,0,0,12,21
"2377","bt","bglm",209,0.01,3,25,0.9,0,0,6,17
"2378","bt","bglm",209,0.0625,3,25,0.9,0,0,10,19
"2379","bt","bglm",209,0.125,3,25,0.9,0,0,12,26
"2380","bt","bglm",209,0.25,3,25,0.9,0,0,13,22
"2381","bt","bglm",209,0.375,3,25,0.9,0,0,13,22
"2382","bt","bglm",209,0.5,3,25,0.9,0,0,10,19
"2383","bt","bglm",209,0.01,5,25,0.9,0,0,6,17
"2384","bt","bglm",209,0.0625,5,25,0.9,0,0,10,19
"2385","bt","bglm",209,0.125,5,25,0.9,0,0,8,18
"2386","bt","bglm",209,0.25,5,25,0.9,0,0,10,23
"2387","bt","bglm",209,0.375,5,25,0.9,0,0,11,22
"2388","bt","bglm",209,0.5,5,25,0.9,0,0,13,32
"2389","bt","bglm",209,0.01,10,25,0.9,0,0,7,49
"2390","bt","bglm",209,0.0625,10,25,0.9,0,0,15,48
"2391","bt","bglm",209,0.125,10,25,0.9,0,0,11,58
"2392","bt","bglm",209,0.25,10,25,0.9,0,0,12,24
"2393","bt","bglm",209,0.375,10,25,0.9,0,0,6,27
"2394","bt","bglm",209,0.5,10,25,0.9,0,0,6,24
"2395","bt","bglm",209,0.01,3,50,0.9,0,0,12,32
"2396","bt","bglm",209,0.0625,3,50,0.9,0,0,11,20
"2397","bt","bglm",209,0.125,3,50,0.9,0,0,7,12
"2398","bt","bglm",209,0.25,3,50,0.9,0,0,16,26
"2399","bt","bglm",209,0.375,3,50,0.9,0,0,13,22
"2400","bt","bglm",209,0.5,3,50,0.9,0,0,10,20
"2401","bt","bglm",209,0.01,5,50,0.9,0,0,13,46
"2402","bt","bglm",209,0.0625,5,50,0.9,0,0,11,35
"2403","bt","bglm",209,0.125,5,50,0.9,0,0,11,14
"2404","bt","bglm",209,0.25,5,50,0.9,0,0,8,16
"2405","bt","bglm",209,0.375,5,50,0.9,0,0,3,3
"2406","bt","bglm",209,0.5,5,50,0.9,0,0,14,31
"2407","bt","bglm",209,0.01,10,50,0.9,0,0,5,36
"2408","bt","bglm",209,0.0625,10,50,0.9,0,0,6,17
"2409","bt","bglm",209,0.125,10,50,0.9,0,0,10,26
"2410","bt","bglm",209,0.25,10,50,0.9,0,0,14,45
"2411","bt","bglm",209,0.375,10,50,0.9,0,0,16,62
"2412","bt","bglm",209,0.5,10,50,0.9,0,0,12,38
"2413","bt","bglm",209,0.01,3,100,0.9,0,0,14,32
"2414","bt","bglm",209,0.0625,3,100,0.9,0,0,14,26
"2415","bt","bglm",209,0.125,3,100,0.9,0,0,13,25
"2416","bt","bglm",209,0.25,3,100,0.9,0,0,8,12
"2417","bt","bglm",209,0.375,3,100,0.9,0,0,13,24
"2418","bt","bglm",209,0.5,3,100,0.9,0,0,6,8
"2419","bt","bglm",209,0.01,5,100,0.9,0,0,16,49
"2420","bt","bglm",209,0.0625,5,100,0.9,0,0,10,23
"2421","bt","bglm",209,0.125,5,100,0.9,0,0,7,14
"2422","bt","bglm",209,0.25,5,100,0.9,0,0,6,22
"2423","bt","bglm",209,0.375,5,100,0.9,0,0,11,34
"2424","bt","bglm",209,0.5,5,100,0.9,0,0,9,18
"2425","bt","bglm",209,0.01,10,100,0.9,0,0,12,74
"2426","bt","bglm",209,0.0625,10,100,0.9,0,0,12,46
"2427","bt","bglm",209,0.125,10,100,0.9,0,0,13,68
"2428","bt","bglm",209,0.25,10,100,0.9,0,0,9,23
"2429","bt","bglm",209,0.375,10,100,0.9,0,0,12,38
"2430","bt","bglm",209,0.5,10,100,0.9,0,0,11,36
"2431","bt","bglm",209,0.01,3,25,0,0,0,7,7
"2432","bt","bglm",209,0.0625,3,25,0,0,0,6,6
"2433","bt","bglm",209,0.125,3,25,0,0,0,14,14
"2434","bt","bglm",209,0.25,3,25,0,0,0,14,14
"2435","bt","bglm",209,0.375,3,25,0,0,0,11,12
"2436","bt","bglm",209,0.5,3,25,0,0,0,10,11
"2437","bt","bglm",209,0.01,5,25,0,0,0,8,8
"2438","bt","bglm",209,0.0625,5,25,0,0,0,6,6
"2439","bt","bglm",209,0.125,5,25,0,0,0,13,13
"2440","bt","bglm",209,0.25,5,25,0,0,0,13,13
"2441","bt","bglm",209,0.375,5,25,0,0,0,9,9
"2442","bt","bglm",209,0.5,5,25,0,0,0,13,13
"2443","bt","bglm",209,0.01,10,25,0,0,0,3,3
"2444","bt","bglm",209,0.0625,10,25,0,0,0,15,15
"2445","bt","bglm",209,0.125,10,25,0,0,0,13,13
"2446","bt","bglm",209,0.25,10,25,0,0,0,15,15
"2447","bt","bglm",209,0.375,10,25,0,0,0,8,8
"2448","bt","bglm",209,0.5,10,25,0,0,0,16,16
"2449","bt","bglm",209,0.01,3,50,0,0,0,14,14
"2450","bt","bglm",209,0.0625,3,50,0,0,0,9,9
"2451","bt","bglm",209,0.125,3,50,0,0,0,8,8
"2452","bt","bglm",209,0.25,3,50,0,0,0,6,7
"2453","bt","bglm",209,0.375,3,50,0,0,0,12,12
"2454","bt","bglm",209,0.5,3,50,0,0,0,18,18
"2455","bt","bglm",209,0.01,5,50,0,0,0,4,4
"2456","bt","bglm",209,0.0625,5,50,0,0,0,9,9
"2457","bt","bglm",209,0.125,5,50,0,0,0,15,15
"2458","bt","bglm",209,0.25,5,50,0,0,0,9,9
"2459","bt","bglm",209,0.375,5,50,0,0,0,13,13
"2460","bt","bglm",209,0.5,5,50,0,0,0,6,6
"2461","bt","bglm",209,0.01,10,50,0,0,0,5,5
"2462","bt","bglm",209,0.0625,10,50,0,0,0,5,5
"2463","bt","bglm",209,0.125,10,50,0,0,0,12,12
"2464","bt","bglm",209,0.25,10,50,0,0,0,7,7
"2465","bt","bglm",209,0.375,10,50,0,0,0,13,14
"2466","bt","bglm",209,0.5,10,50,0,0,0,16,16
"2467","bt","bglm",209,0.01,3,100,0,0,0,16,16
"2468","bt","bglm",209,0.0625,3,100,0,0,0,8,9
"2469","bt","bglm",209,0.125,3,100,0,0,0,7,7
"2470","bt","bglm",209,0.25,3,100,0,0,0,8,8
"2471","bt","bglm",209,0.375,3,100,0,0,0,9,9
"2472","bt","bglm",209,0.5,3,100,0,0,0,11,11
"2473","bt","bglm",209,0.01,5,100,0,0,0,9,9
"2474","bt","bglm",209,0.0625,5,100,0,0,0,9,9
"2475","bt","bglm",209,0.125,5,100,0,0,0,14,14
"2476","bt","bglm",209,0.25,5,100,0,0,0,9,9
"2477","bt","bglm",209,0.375,5,100,0,0,0,10,10
"2478","bt","bglm",209,0.5,5,100,0,0,0,11,11
"2479","bt","bglm",209,0.01,10,100,0,0,0,12,12
"2480","bt","bglm",209,0.0625,10,100,0,0,0,7,7
"2481","bt","bglm",209,0.125,10,100,0,0,0,14,14
"2482","bt","bglm",209,0.25,10,100,0,0,0,10,10
"2483","bt","bglm",209,0.375,10,100,0,0,0,13,13
"2484","bt","bglm",209,0.5,10,100,0,0,0,8,8
"2485","bt","bglm",209,0.01,3,25,0.5,0,0,8,10
"2486","bt","bglm",209,0.0625,3,25,0.5,0,0,16,20
"2487","bt","bglm",209,0.125,3,25,0.5,0,0,8,12
"2488","bt","bglm",209,0.25,3,25,0.5,0,0,6,9
"2489","bt","bglm",209,0.375,3,25,0.5,0,0,17,17
"2490","bt","bglm",209,0.5,3,25,0.5,0,0,10,14
"2491","bt","bglm",209,0.01,5,25,0.5,0,0,8,14
"2492","bt","bglm",209,0.0625,5,25,0.5,0,0,15,19
"2493","bt","bglm",209,0.125,5,25,0.5,0,0,5,5
"2494","bt","bglm",209,0.25,5,25,0.5,0,0,13,15
"2495","bt","bglm",209,0.375,5,25,0.5,0,0,12,13
"2496","bt","bglm",209,0.5,5,25,0.5,0,0,8,12
"2497","bt","bglm",209,0.01,10,25,0.5,0,0,3,7
"2498","bt","bglm",209,0.0625,10,25,0.5,0,0,11,12
"2499","bt","bglm",209,0.125,10,25,0.5,0,0,11,16
"2500","bt","bglm",209,0.25,10,25,0.5,0,0,9,12
"2501","bt","bglm",209,0.375,10,25,0.5,0,0,9,11
"2502","bt","bglm",209,0.5,10,25,0.5,0,0,11,11
"2503","bt","bglm",209,0.01,3,50,0.5,0,0,6,7
"2504","bt","bglm",209,0.0625,3,50,0.5,0,0,8,9
"2505","bt","bglm",209,0.125,3,50,0.5,0,0,10,11
"2506","bt","bglm",209,0.25,3,50,0.5,0,0,13,15
"2507","bt","bglm",209,0.375,3,50,0.5,0,0,13,14
"2508","bt","bglm",209,0.5,3,50,0.5,0,0,16,16
"2509","bt","bglm",209,0.01,5,50,0.5,0,0,14,20
"2510","bt","bglm",209,0.0625,5,50,0.5,0,0,9,12
"2511","bt","bglm",209,0.125,5,50,0.5,0,0,8,11
"2512","bt","bglm",209,0.25,5,50,0.5,0,0,8,10
"2513","bt","bglm",209,0.375,5,50,0.5,0,0,6,8
"2514","bt","bglm",209,0.5,5,50,0.5,0,0,13,13
"2515","bt","bglm",209,0.01,10,50,0.5,0,0,15,26
"2516","bt","bglm",209,0.0625,10,50,0.5,0,0,13,22
"2517","bt","bglm",209,0.125,10,50,0.5,0,0,20,31
"2518","bt","bglm",209,0.25,10,50,0.5,0,0,12,14
"2519","bt","bglm",209,0.375,10,50,0.5,0,0,3,3
"2520","bt","bglm",209,0.5,10,50,0.5,0,0,9,9
"2521","bt","bglm",209,0.01,3,100,0.5,0,0,9,12
"2522","bt","bglm",209,0.0625,3,100,0.5,0,0,11,14
"2523","bt","bglm",209,0.125,3,100,0.5,0,0,5,5
"2524","bt","bglm",209,0.25,3,100,0.5,0,0,12,12
"2525","bt","bglm",209,0.375,3,100,0.5,0,0,8,10
"2526","bt","bglm",209,0.5,3,100,0.5,0,0,10,13
"2527","bt","bglm",209,0.01,5,100,0.5,0,0,12,17
"2528","bt","bglm",209,0.0625,5,100,0.5,0,0,17,19
"2529","bt","bglm",209,0.125,5,100,0.5,0,0,13,14
"2530","bt","bglm",209,0.25,5,100,0.5,0,0,10,19
"2531","bt","bglm",209,0.375,5,100,0.5,0,0,8,9
"2532","bt","bglm",209,0.5,5,100,0.5,0,0,8,10
"2533","bt","bglm",209,0.01,10,100,0.5,0,0,12,25
"2534","bt","bglm",209,0.0625,10,100,0.5,0,0,10,16
"2535","bt","bglm",209,0.125,10,100,0.5,0,0,15,18
"2536","bt","bglm",209,0.25,10,100,0.5,0,0,12,22
"2537","bt","bglm",209,0.375,10,100,0.5,0,0,6,12
"2538","bt","bglm",209,0.5,10,100,0.5,0,0,9,11
"2539","bt","bglm",209,0.01,3,25,0.9,0,0,2,6
"2540","bt","bglm",209,0.0625,3,25,0.9,0,0,13,24
"2541","bt","bglm",209,0.125,3,25,0.9,0,0,16,32
"2542","bt","bglm",209,0.25,3,25,0.9,0,0,9,16
"2543","bt","bglm",209,0.375,3,25,0.9,0,0,9,9
"2544","bt","bglm",209,0.5,3,25,0.9,0,0,8,14
"2545","bt","bglm",209,0.01,5,25,0.9,0,0,4,18
"2546","bt","bglm",209,0.0625,5,25,0.9,0,0,11,33
"2547","bt","bglm",209,0.125,5,25,0.9,0,0,15,34
"2548","bt","bglm",209,0.25,5,25,0.9,0,0,12,28
"2549","bt","bglm",209,0.375,5,25,0.9,0,0,11,25
"2550","bt","bglm",209,0.5,5,25,0.9,0,0,13,25
"2551","bt","bglm",209,0.01,10,25,0.9,0,0,9,76
"2552","bt","bglm",209,0.0625,10,25,0.9,0,0,18,55
"2553","bt","bglm",209,0.125,10,25,0.9,0,0,9,27
"2554","bt","bglm",209,0.25,10,25,0.9,0,0,11,32
"2555","bt","bglm",209,0.375,10,25,0.9,0,0,10,24
"2556","bt","bglm",209,0.5,10,25,0.9,0,0,6,28
"2557","bt","bglm",209,0.01,3,50,0.9,0,0,10,21
"2558","bt","bglm",209,0.0625,3,50,0.9,0,0,11,19
"2559","bt","bglm",209,0.125,3,50,0.9,0,0,4,6
"2560","bt","bglm",209,0.25,3,50,0.9,0,0,13,23
"2561","bt","bglm",209,0.375,3,50,0.9,0,0,8,10
"2562","bt","bglm",209,0.5,3,50,0.9,0,0,11,14
"2563","bt","bglm",209,0.01,5,50,0.9,0,0,10,39
"2564","bt","bglm",209,0.0625,5,50,0.9,0,0,17,51
"2565","bt","bglm",209,0.125,5,50,0.9,0,0,20,49
"2566","bt","bglm",209,0.25,5,50,0.9,0,0,13,26
"2567","bt","bglm",209,0.375,5,50,0.9,0,0,14,31
"2568","bt","bglm",209,0.5,5,50,0.9,0,0,10,24
"2569","bt","bglm",209,0.01,10,50,0.9,0,0,13,64
"2570","bt","bglm",209,0.0625,10,50,0.9,0,0,8,19
"2571","bt","bglm",209,0.125,10,50,0.9,0,0,6,21
"2572","bt","bglm",209,0.25,10,50,0.9,0,0,11,18
"2573","bt","bglm",209,0.375,10,50,0.9,0,0,10,34
"2574","bt","bglm",209,0.5,10,50,0.9,0,0,14,53
"2575","bt","bglm",209,0.01,3,100,0.9,0,0,17,32
"2576","bt","bglm",209,0.0625,3,100,0.9,0,0,12,20
"2577","bt","bglm",209,0.125,3,100,0.9,0,0,12,18
"2578","bt","bglm",209,0.25,3,100,0.9,0,0,7,10
"2579","bt","bglm",209,0.375,3,100,0.9,0,0,11,24
"2580","bt","bglm",209,0.5,3,100,0.9,0,0,7,10
"2581","bt","bglm",209,0.01,5,100,0.9,0,0,13,34
"2582","bt","bglm",209,0.0625,5,100,0.9,0,0,4,12
"2583","bt","bglm",209,0.125,5,100,0.9,0,0,12,28
"2584","bt","bglm",209,0.25,5,100,0.9,0,0,8,19
"2585","bt","bglm",209,0.375,5,100,0.9,0,0,10,29
"2586","bt","bglm",209,0.5,5,100,0.9,0,0,6,19
"2587","bt","bglm",209,0.01,10,100,0.9,0,0,19,87
"2588","bt","bglm",209,0.0625,10,100,0.9,0,0,15,45
"2589","bt","bglm",209,0.125,10,100,0.9,0,0,5,21
"2590","bt","bglm",209,0.25,10,100,0.9,0,0,10,41
"2591","bt","bglm",209,0.375,10,100,0.9,0,0,6,18
"2592","bt","bglm",209,0.5,10,100,0.9,0,0,11,30
"2593","bt","bglm",209,0.01,3,25,0,0,0,6,6
"2594","bt","bglm",209,0.0625,3,25,0,0,0,19,20
"2595","bt","bglm",209,0.125,3,25,0,0,0,14,14
"2596","bt","bglm",209,0.25,3,25,0,0,0,12,13
"2597","bt","bglm",209,0.375,3,25,0,0,0,9,9
"2598","bt","bglm",209,0.5,3,25,0,0,0,9,9
"2599","bt","bglm",209,0.01,5,25,0,0,0,4,4
"2600","bt","bglm",209,0.0625,5,25,0,0,0,13,13
"2601","bt","bglm",209,0.125,5,25,0,0,0,11,11
"2602","bt","bglm",209,0.25,5,25,0,0,0,6,6
"2603","bt","bglm",209,0.375,5,25,0,0,0,9,9
"2604","bt","bglm",209,0.5,5,25,0,0,0,11,11
"2605","bt","bglm",209,0.01,10,25,0,0,0,5,5
"2606","bt","bglm",209,0.0625,10,25,0,0,0,10,10
"2607","bt","bglm",209,0.125,10,25,0,0,0,13,13
"2608","bt","bglm",209,0.25,10,25,0,0,0,12,14
"2609","bt","bglm",209,0.375,10,25,0,0,0,13,13
"2610","bt","bglm",209,0.5,10,25,0,0,0,10,12
"2611","bt","bglm",209,0.01,3,50,0,0,0,8,8
"2612","bt","bglm",209,0.0625,3,50,0,0,0,10,10
"2613","bt","bglm",209,0.125,3,50,0,0,0,6,6
"2614","bt","bglm",209,0.25,3,50,0,0,0,10,10
"2615","bt","bglm",209,0.375,3,50,0,0,0,16,16
"2616","bt","bglm",209,0.5,3,50,0,0,0,8,8
"2617","bt","bglm",209,0.01,5,50,0,0,0,3,3
"2618","bt","bglm",209,0.0625,5,50,0,0,0,13,13
"2619","bt","bglm",209,0.125,5,50,0,0,0,11,11
"2620","bt","bglm",209,0.25,5,50,0,0,0,9,9
"2621","bt","bglm",209,0.375,5,50,0,0,0,13,13
"2622","bt","bglm",209,0.5,5,50,0,0,0,9,9
"2623","bt","bglm",209,0.01,10,50,0,0,0,3,3
"2624","bt","bglm",209,0.0625,10,50,0,0,0,18,18
"2625","bt","bglm",209,0.125,10,50,0,0,0,15,15
"2626","bt","bglm",209,0.25,10,50,0,0,0,10,10
"2627","bt","bglm",209,0.375,10,50,0,0,0,8,8
"2628","bt","bglm",209,0.5,10,50,0,0,0,9,9
"2629","bt","bglm",209,0.01,3,100,0,0,0,11,11
"2630","bt","bglm",209,0.0625,3,100,0,0,0,12,12
"2631","bt","bglm",209,0.125,3,100,0,0,0,13,13
